Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000211,13.728513,[70 30] ; [67  5],[79.65116279 20.34883721] ; [57.34883721 14.65116279],1
s4,1,0.004821,7.945453,[18 84] ; [26 45],[25.94219653 76.05780347] ; [18.05780347 52.94219653],0
b4,1,0.052084,3.77308,[50 52] ; [46 26],[56.27586207 45.72413793] ; [39.72413793 32.27586207],0
r2,1,0.060831,3.514577,[94  8] ; [70  1],[96.69364162  5.30635838] ; [67.30635838  3.69364162],0
r4,1,0.08127,3.039316,[86 16] ; [67  5],[89.68965517 12.31034483] ; [63.31034483  8.68965517],0
p9,1,0.120713,2.40805,[83 19] ; [63  7],[86.58139535 15.41860465] ; [59.41860465 10.58139535],0
b1,1,0.150256,2.06965,[48 54] ; [26 46],[43.37931034 58.62068966] ; [30.62068966 41.37931034],0
v2,1,0.169794,1.884759,[38 62] ; [34 36],[42.35294118 57.64705882] ; [29.64705882 40.35294118],0
n3,1,0.170507,1.878479,[18 10] ; [18  4],[20.16  7.84] ; [15.84  6.16],0
b3,1,0.179207,1.804191,[22 46] ; [21 26],[25.42608696 42.57391304] ; [17.57391304 29.42608696],0
b2,1,0.179207,1.804191,[22 46] ; [21 26],[25.42608696 42.57391304] ; [17.57391304 29.42608696],0
s2,1,0.19152,1.705882,[64 38] ; [52 20],[68. 34.] ; [48. 24.],0
n6,1,0.215251,1.535752,[87 15] ; [65  6],[89.61849711 12.38150289] ; [62.38150289  8.61849711],0
p10,1,0.21532,1.535294,[82 20] ; [63  9],[85. 17.] ; [60. 12.],0
p12,1,0.216517,1.527309,[ 5 97] ; [ 7 65],[ 7.03448276 94.96551724] ; [ 4.96551724 67.03448276],0
v3,1,0.216549,1.527097,[27 72] ; [25 44],[30.64285714 68.35714286] ; [21.35714286 47.64285714],0
d2,1,0.221728,1.493152,[48 53] ; [41 31],[51.95953757 49.04046243] ; [37.04046243 34.95953757],0
n4,1,0.273057,1.201326,[86 16] ; [56 16],[83.24137931 18.75862069] ; [58.75862069 13.24137931],0
p5,1,0.274992,1.191675,[10 92] ; [11 61],[12.31034483 89.68965517] ; [ 8.68965517 63.31034483],0
p6,1,0.282477,1.155132,[34 67] ; [30 42],[37.36416185 63.63583815] ; [26.63583815 45.36416185],0
u2,1,0.372944,0.793833,[13  9] ; [11  4],[14.27027027  7.72972973] ; [9.72972973 5.27027027],0
a2,1,0.430969,0.620211,[23 79] ; [20 52],[25.20689655 76.79310345] ; [17.79310345 54.20689655],0
p1,1,0.432873,0.615102,[ 9 93] ; [ 9 63],[10.55172414 91.44827586] ; [ 7.44827586 64.55172414],0
a4,1,0.443593,0.58697,[45 57] ; [36 36],[47.48275862 54.51724138] ; [33.51724138 38.48275862],0
p3,1,0.448184,0.575241,[46 55] ; [37 35],[48.4566474 52.5433526] ; [34.5433526 37.4566474],0
u3,1,0.456845,0.553613,[14  8] ; [12  4],[15.05263158  6.94736842] ; [10.94736842  5.05263158],0
r3,1,0.46466,0.534646,[95  7] ; [68  3],[96.10404624  5.89595376] ; [66.89595376  4.10404624],0
d4,1,0.504008,0.446487,[84 17] ; [57 15],[82.31791908 18.68208092] ; [58.68208092 13.31791908],0
u1,1,0.560162,0.339423,[19 83] ; [16 56],[20.51724138 81.48275862] ; [14.48275862 57.51724138],0
p11,1,0.596238,0.280707,[80 22] ; [54 18],[78.55172414 23.44827586] ; [55.44827586 16.55172414],0
v4,1,0.597841,0.278264,[98  4] ; [67  4],[97.28323699  4.71676301] ; [67.71676301  3.28323699],0
s3,1,0.604969,0.267567,[74 28] ; [54 17],[75.46820809 26.53179191] ; [52.53179191 18.46820809],0
a5,1,0.615623,0.252067,[73 29] ; [54 18],[74.44827586 27.55172414] ; [52.55172414 19.44827586],0
n2,1,0.636719,0.223059,[19  9] ; [17  6],[19.76470588  8.23529412] ; [16.23529412  6.76470588],0
a8,1,0.644455,0.212963,[15 83] ; [ 8 55],[14. 84.] ; [ 9. 54.],0
p4,1,0.719613,0.128864,[61 41] ; [45 27],[62.13793103 39.86206897] ; [43.86206897 28.13793103],0
d1,1,0.74539,0.105446,[62 40] ; [42 30],[60.96551724 41.03448276] ; [43.03448276 28.96551724],0
d5,1,0.773201,0.083053,[81 20] ; [59 13],[81.73410405 19.26589595] ; [58.26589595 13.73410405],0
s1,1,0.776764,0.080394,[ 6 96] ; [ 5 67],[ 6.44827586 95.55172414] ; [ 4.55172414 67.44827586],0
r1,1,0.79699,0.066175,[82 20] ; [59 13],[82.65517241 19.34482759] ; [58.34482759 13.65517241],0
u4,1,0.803383,0.061987,[  1 101] ; [ 1 71],[  1.17241379 100.82758621] ; [ 0.82758621 71.17241379],0
s8,1,0.845867,0.037789,[61 41] ; [42 30],[60.37931034 41.62068966] ; [42.62068966 29.37931034],0
a1,1,0.847955,0.03676,[ 5 97] ; [ 4 68],[ 5.27586207 96.72413793] ; [ 3.72413793 68.27586207],0
p7,1,0.858503,0.031784,[66 35] ; [46 23],[66.54117647 34.45882353] ; [45.45882353 23.54117647],0
p2,1,0.866099,0.028431,[84 18] ; [60 12],[84.4137931 17.5862069] ; [59.5862069 12.4137931],0
a7,1,0.90866,0.013163,[70 32] ; [50 22],[70.34482759 31.65517241] ; [49.65517241 22.34482759],0
a3,1,0.918141,0.010563,[80 22] ; [56 16],[79.72413793 22.27586207] ; [56.27586207 15.72413793],0
n5,1,0.931918,0.007299,[77 25] ; [54 17],[77.23699422 24.76300578] ; [53.76300578 17.23699422],0
p8,1,0.953934,0.003337,[50 52] ; [34 36],[49.81395349 52.18604651] ; [34.18604651 35.81395349],0
b5,1,0.957659,0.002819,[50 52] ; [35 37],[49.82758621 52.17241379] ; [35.17241379 36.82758621],0
d3,1,0.963848,0.002054,[67 34] ; [48 24],[67.13872832 33.86127168] ; [47.86127168 24.13872832],0
a6,1,0.9708,0.00134,[62 39] ; [44 28],[61.88439306 39.11560694] ; [44.11560694 27.88439306],0
n1,1,0.981875,0.000516,[13 14] ; [11 12],[12.96 14.04] ; [11.04 11.96],0
