Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.855878,[173 151] ; [52  7],[190.33942559 133.66057441] ; [34.66057441 24.33942559],1
p4,1,3e-06,21.622355,[205 124] ; [55  4],[220.46391753 108.53608247] ; [39.53608247 19.46391753],1
p1,1,1.2e-05,19.1429,[ 23 305] ; [15 44],[ 32.20671835 295.79328165] ; [ 5.79328165 53.20671835],1
p12,1,2.4e-05,17.866242,[ 27 299] ; [16 43],[ 36.41038961 289.58961039] ; [ 6.58961039 52.41038961],1
p3,1,2.5e-05,17.788608,[177 153] ; [49 10],[191.72236504 138.27763496] ; [34.27763496 24.72236504],1
p6,1,0.000133,14.593058,[140 187] ; [40 17],[153.28125 173.71875] ; [26.71875 30.28125],1
s5,1,0.000528,12.013939,[130 185] ; [36 18],[141.70731707 173.29268293] ; [24.29268293 29.70731707],1
b5,1,0.000532,11.999894,[208 122] ; [23 36],[195.96401028 134.03598972] ; [35.03598972 23.96401028],1
s1,1,0.000622,11.707801,[  8 316] ; [ 7 52],[ 12.68929504 311.31070496] ; [ 2.31070496 56.68929504],1
s7,1,0.001498,10.080609,[230  84] ; [52  4],[239.31891892  74.68108108] ; [42.68108108 13.31891892],0
p7,1,0.0026,9.069182,[220 101] ; [51  7],[229.52770449  91.47229551] ; [41.47229551 16.52770449],0
a1,1,0.004323,8.142719,[ 14 316] ; [ 8 51],[ 18.66323907 311.33676093] ; [ 3.33676093 55.66323907],0
v1,1,0.00916,6.791382,[190 129] ; [45 13],[198.84615385 120.15384615] ; [36.15384615 21.84615385],0
v3,1,0.012866,6.187457,[144 174] ; [36 21],[152.64 165.36] ; [27.36 29.64],0
a2,1,0.027444,4.86263,[ 96 234] ; [ 9 50],[ 89.07455013 240.92544987] ; [15.92544987 43.07455013],0
n5,1,0.033182,4.536363,[254  73] ; [53  6],[260.07512953  66.92487047] ; [46.92487047 12.07512953],0
n4,1,0.037182,4.34207,[263  65] ; [54  5],[268.67183463  59.32816537] ; [48.32816537 10.67183463],0
u4,1,0.045457,4.001589,[ 10 320] ; [ 5 54],[ 12.72493573 317.27506427] ; [ 2.27506427 56.72493573],0
p2,1,0.062314,3.474704,[276  53] ; [55  4],[280.66752577  48.33247423] ; [50.33247423  8.66752577],0
a6,1,0.076904,3.129144,[223 106] ; [33 26],[217.07216495 111.92783505] ; [38.92783505 20.07216495],0
u1,1,0.130071,2.291651,[ 80 250] ; [ 9 50],[ 75.50128535 254.49871465] ; [13.49871465 45.50128535],0
n6,1,0.152628,2.045791,[283  44] ; [55  4],[286.33678756  40.66321244] ; [51.66321244  7.33678756],0
p9,1,0.199936,1.642844,[292  34] ; [56  3],[294.67012987  31.32987013] ; [53.32987013  5.67012987],0
a3,1,0.211858,1.558686,[255  74] ; [50  9],[258.62113402  70.37886598] ; [46.37886598 12.62113402],0
d2,1,0.229594,1.443372,[190 140] ; [29 30],[185.7840617 144.2159383] ; [33.2159383 25.7840617],0
p11,1,0.287847,1.129662,[266  64] ; [51  8],[268.92030848  61.07969152] ; [48.07969152 10.92030848],0
u3,1,0.307935,1.039512,[54 21] ; [5 4],[52.67857143 22.32142857] ; [6.32142857 2.67857143],0
s6,1,0.316977,1.00138,[275  50] ; [52  6],[277.48041775  47.51958225] ; [49.51958225  8.48041775],0
p10,1,0.328652,0.954203,[282  43] ; [53  5],[284.2689295  40.7310705] ; [50.7310705  7.2689295],0
a4,1,0.363587,0.825467,[161 169] ; [25 34],[157.78920308 172.21079692] ; [28.21079692 30.78920308],0
r4,1,0.372392,0.795668,[309  21] ; [57  2],[310.48843188  19.51156812] ; [55.51156812  3.48843188],0
n1,1,0.38919,0.741471,[27 39] ; [7 6],[28.40506329 37.59493671] ; [5.59493671 7.40506329],0
r1,1,0.42761,0.629307,[275  52] ; [52  7],[277.01813472  49.98186528] ; [49.98186528  9.01813472],0
b4,1,0.445623,0.581762,[191 139] ; [31 28],[188.32904884 141.67095116] ; [33.67095116 25.32904884],0
d4,1,0.470613,0.520537,[278  51] ; [52  7],[279.81958763  49.18041237] ; [50.18041237  8.81958763],0
b3,1,0.474881,0.510596,[ 93 129] ; [21 23],[ 95.14285714 126.85714286] ; [18.85714286 25.14285714],0
b2,1,0.474881,0.510596,[ 93 129] ; [21 23],[ 95.14285714 126.85714286] ; [18.85714286 25.14285714],0
d3,1,0.529686,0.394993,[227 103] ; [43 16],[229.04884319 100.95115681] ; [40.95115681 18.04884319],0
d5,1,0.550345,0.3567,[283  46] ; [49 10],[281.51546392  47.48453608] ; [50.48453608  8.51546392],0
a5,1,0.550576,0.356287,[263  67] ; [45 14],[261.28534704  68.71465296] ; [46.71465296 12.28534704],0
s3,1,0.58337,0.300817,[236  88] ; [45 14],[237.71279373  86.28720627] ; [43.28720627 15.71279373],0
a8,1,0.649942,0.205973,[ 52 246] ; [11 44],[ 53.18413598 244.81586402] ; [ 9.81586402 45.18413598],0
d1,1,0.666708,0.185477,[222 108] ; [38 21],[220.5655527 109.4344473] ; [39.4344473 19.5655527],0
r2,1,0.694086,0.154698,[311  15] ; [56  2],[311.56770833  14.43229167] ; [55.43229167  2.56770833],0
n3,1,0.749519,0.101935,[50 18] ; [9 4],[49.5308642 18.4691358] ; [9.4691358 3.5308642],0
a7,1,0.771892,0.084043,[228 101] ; [42 17],[228.94329897 100.05670103] ; [41.05670103 17.94329897],0
b1,1,0.833313,0.044291,[135 195] ; [25 34],[135.73264781 194.26735219] ; [24.26735219 34.73264781],0
s4,1,0.834604,0.043598,[ 65 263] ; [11 48],[ 64.41343669 263.58656331] ; [11.58656331 47.41343669],0
n2,1,0.835858,0.04293,[49 19] ; [9 4],[48.69135802 19.30864198] ; [9.30864198 3.69135802],0
v2,1,0.86606,0.028448,[199 119] ; [35 22],[198.432 119.568] ; [35.568 21.432],0
u2,1,0.914749,0.01146,[48 26] ; [6 3],[48.14457831 25.85542169] ; [5.85542169 3.14457831],0
v4,1,0.918947,0.010355,[316  12] ; [57  2],[316.13436693  11.86563307] ; [56.86563307  2.13436693],0
s2,1,0.964315,0.002002,[233  93] ; [42 17],[232.85714286  93.14285714] ; [42.14285714 16.85714286],0
