Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000748,11.367251,[2 8] ; [23  6],[6.41025641 3.58974359] ; [18.58974359 10.41025641],1
a3,1,0.001258,10.403202,[1 9] ; [20  9],[5.38461538 4.61538462] ; [15.61538462 13.38461538],0
d4,1,0.003906,8.326801,[4 6] ; [25  4],[7.43589744 2.56410256] ; [21.56410256  7.43589744],0
d1,1,0.004502,8.069319,[1 9] ; [18 11],[4.87179487 5.12820513] ; [14.12820513 14.87179487],0
a4,1,0.020717,5.35044,[1 9] ; [15 14],[4.1025641 5.8974359] ; [11.8974359 17.1025641],0
d3,1,0.033733,4.50821,[3 6] ; [21  8],[5.68421053 3.31578947] ; [18.31578947 10.68421053],0
r2,1,0.035099,4.440333,[6 4] ; [26  3],[8.20512821 1.79487179] ; [23.79487179  5.20512821],0
v1,1,0.03512,4.439347,[2 8] ; [17 12],[4.87179487 5.12820513] ; [14.12820513 14.87179487],0
a5,1,0.054364,3.701478,[2 8] ; [16 13],[4.61538462 5.38461538] ; [13.38461538 15.61538462],0
u3,1,0.05778,3.6,[3 6] ; [7 2],[5. 4.] ; [5. 4.],0
v4,1,0.059505,3.551136,[7 3] ; [27  2],[8.71794872 1.28205128] ; [25.28205128  3.71794872],0
p4,1,0.06539,3.395113,[4 6] ; [21  8],[6.41025641 3.58974359] ; [18.58974359 10.41025641],0
b4,1,0.079402,3.077094,[3 7] ; [18 11],[5.38461538 4.61538462] ; [15.61538462 13.38461538],0
s8,1,0.081062,3.043481,[2 8] ; [15 14],[4.35897436 5.64102564] ; [12.64102564 16.35897436],0
d2,1,0.081062,3.043481,[2 8] ; [15 14],[4.35897436 5.64102564] ; [12.64102564 16.35897436],0
s6,1,0.104475,2.635862,[4 6] ; [20  9],[6.15384615 3.84615385] ; [17.84615385 11.15384615],0
b5,1,0.137916,2.201064,[9 1] ; [19 10],[7.17948718 2.82051282] ; [20.82051282  8.17948718],0
v2,1,0.140596,2.171429,[3 7] ; [16 12],[5. 5.] ; [14. 14.],0
d5,1,0.140758,2.169655,[6 4] ; [24  5],[7.69230769 2.30769231] ; [22.30769231  6.69230769],0
n4,1,0.16966,1.885944,[3 7] ; [16 13],[4.87179487 5.12820513] ; [14.12820513 14.87179487],0
n1,1,0.18883,1.726722,[2 5] ; [5 3],[3.26666667 3.73333333] ; [3.73333333 4.26666667],0
b3,1,0.236724,1.4,[1 4] ; [8 8],[2.14285714 2.85714286] ; [6.85714286 9.14285714],0
b2,1,0.236724,1.4,[1 4] ; [8 8],[2.14285714 2.85714286] ; [6.85714286 9.14285714],0
u2,1,0.256839,1.285714,[8 1] ; [6 3],[7. 2.] ; [7. 2.],0
p3,1,0.308418,1.037438,[4 6] ; [17 12],[5.38461538 4.61538462] ; [15.61538462 13.38461538],0
p9,1,0.336449,0.923914,[6 4] ; [22  7],[7.17948718 2.82051282] ; [20.82051282  8.17948718],0
n2,1,0.37472,0.787953,[5 2] ; [8 1],[5.6875 1.3125] ; [7.3125 1.6875],0
n3,1,0.377026,0.780375,[4 3] ; [7 2],[4.8125 2.1875] ; [6.1875 2.8125],0
a7,1,0.384437,0.756466,[5 5] ; [19 10],[6.15384615 3.84615385] ; [17.84615385 11.15384615],0
p8,1,0.41107,0.675703,[7 3] ; [16 13],[5.8974359 4.1025641] ; [17.1025641 11.8974359],0
p5,1,0.417955,0.656058,[1 9] ; [ 1 28],[0.51282051 9.48717949] ; [ 1.48717949 27.51282051],0
s5,1,0.490021,0.47648,[2 7] ; [ 9 17],[2.82857143 6.17142857] ; [ 8.17142857 17.82857143],0
s2,1,0.522421,0.409111,[6 4] ; [14 15],[5.12820513 4.87179487] ; [14.87179487 14.12820513],0
a6,1,0.652101,0.203261,[7 3] ; [18 11],[6.41025641 3.58974359] ; [18.58974359 10.41025641],0
s3,1,0.725622,0.123169,[6 4] ; [15 13],[5.52631579 4.47368421] ; [15.47368421 12.52631579],0
p10,1,0.753801,0.098365,[6 4] ; [19 10],[6.41025641 3.58974359] ; [18.58974359 10.41025641],0
p11,1,0.753801,0.098365,[6 4] ; [19 10],[6.41025641 3.58974359] ; [18.58974359 10.41025641],0
b1,1,0.795397,0.067241,[7 3] ; [19 10],[6.66666667 3.33333333] ; [19.33333333  9.66666667],0
p2,1,0.844595,0.038424,[8 2] ; [24  5],[8.20512821 1.79487179] ; [23.79487179  5.20512821],0
a8,1,0.848572,0.036458,[1 9] ; [ 2 23],[0.85714286 9.14285714] ; [ 2.14285714 22.85714286],0
s7,1,0.933362,0.006992,[4 5] ; [12 16],[3.89189189 5.10810811] ; [12.10810811 15.89189189],0
s4,1,0.939048,0.005847,[4 6] ; [12 17],[4.1025641 5.8974359] ; [11.8974359 17.1025641],0
n5,1,1.0,0.0,[5 5] ; [14 14],[5. 5.] ; [14. 14.],0
