Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,155.493849,[ 63 241] ; [238 103],[141.86666667 162.13333333] ; [159.13333333 181.86666667],1
s2,1,0.0,150.496765,[ 80 219] ; [258  85],[157.41744548 141.58255452] ; [180.58255452 162.41744548],1
s3,1,0.0,100.718071,[112 185] ; [261  78],[174.18396226 122.81603774] ; [198.81603774 140.18396226],1
s6,1,0.0,87.136373,[148 148] ; [285  52],[202.47709321  93.52290679] ; [230.52290679 106.47709321],1
s5,1,0.0,36.710942,[ 65 224] ; [151 179],[100.84652666 188.15347334] ; [115.15347334 214.84652666],1
a3,1,0.0,33.386555,[193 110] ; [286  56],[225.01860465  77.98139535] ; [253.98139535  88.01860465],1
p6,1,0.0,27.530699,[ 85 211] ; [167 173],[117.28301887 178.71698113] ; [134.71698113 205.28301887],1
p5,1,1.2e-05,19.226613,[ 20 281] ; [ 62 278],[ 38.50546022 262.49453978] ; [ 43.49453978 296.50546022],1
u1,1,1.3e-05,19.051916,[ 40 264] ; [ 93 251],[ 62.39506173 241.60493827] ; [ 70.60493827 273.39506173],1
p4,1,6.4e-05,15.970099,[160 140] ; [235 107],[184.57943925 115.42056075] ; [210.42056075 131.57943925],1
p3,1,0.00017,14.132841,[134 167] ; [203 139],[157.75583204 143.24416796] ; [179.24416796 162.75583204],1
v3,1,0.00018,14.02644,[101 189] ; [166 168],[124.08653846 165.91346154] ; [142.91346154 191.08653846],1
p9,1,0.000199,13.839487,[236  62] ; [307  35],[252.834375  45.165625] ; [290.165625  51.834375],1
p7,1,0.000767,11.320249,[172 127] ; [235  99],[192.24802528 106.75197472] ; [214.75197472 119.24802528],1
n6,1,0.001076,10.692806,[253  49] ; [315  27],[266.36024845  35.63975155] ; [301.63975155  40.36024845],0
v4,1,0.00132,10.314329,[285  19] ; [337   5],[292.70588235  11.29411765] ; [329.29411765  12.70588235],0
d1,1,0.001533,10.037948,[171 133] ; [235 109],[190.4691358 113.5308642] ; [215.5308642 128.4691358],0
s1,1,0.001676,9.874157,[  3 293] ; [ 19 322],[ 10.22291994 285.77708006] ; [ 11.77708006 329.22291994],0
a5,1,0.001871,9.672287,[219  85] ; [283  61],[235.50617284  68.49382716] ; [266.49382716  77.50617284],0
p10,1,0.005467,7.718203,[233  66] ; [296  47],[246.37227414  52.62772586] ; [282.62772586  60.37227414],0
d2,1,0.006138,7.509287,[143 157] ; [200 142],[160.28037383 139.71962617] ; [182.71962617 159.28037383],0
v2,1,0.008578,6.90871,[145 139] ; [208 130],[161.17684887 122.82315113] ; [191.82315113 146.17684887],0
d4,1,0.010382,6.568227,[238  65] ; [294  47],[250.30434783  52.69565217] ; [281.69565217  59.30434783],0
p8,1,0.011363,6.407578,[141 155] ; [195 143],[156.87066246 139.12933754] ; [179.12933754 158.87066246],0
s4,1,0.011577,6.374474,[ 32 265] ; [ 61 281],[ 43.22535211 253.77464789] ; [ 49.77464789 292.22535211],0
r3,1,0.012457,6.244607,[280  23] ; [333  11],[287.07727975  15.92272025] ; [325.92272025  18.07727975],0
p12,1,0.013493,6.103281,[ 17 283] ; [ 38 303],[ 25.74102964 274.25897036] ; [ 29.25897036 311.74102964],0
a2,1,0.014656,5.957316,[ 67 237] ; [105 239],[ 80.69135802 223.30864198] ; [ 91.30864198 252.69135802],0
r1,1,0.015273,5.88466,[242  60] ; [299  44],[253.30542636  48.69457364] ; [287.69457364  55.30542636],0
d3,1,0.01827,5.570102,[198 106] ; [252  90],[211.76470588  92.23529412] ; [238.23529412 103.76470588],0
a4,1,0.020823,5.341543,[134 167] ; [184 159],[148.63043478 152.36956522] ; [169.36956522 173.63043478],0
u3,1,0.047713,3.920062,[57 54] ; [39 19],[63.05325444 47.94674556] ; [32.94674556 25.05325444],0
u4,1,0.050248,3.833155,[  4 300] ; [ 13 331],[  7.97530864 296.02469136] ; [  9.02469136 334.97530864],0
p2,1,0.054018,3.712158,[241  59] ; [295  48],[250.0777605  49.9222395] ; [285.9222395  57.0777605],0
b4,1,0.075551,3.158096,[188 116] ; [189 155],[176.86419753 127.13580247] ; [200.13580247 143.86419753],0
r4,1,0.090381,2.867581,[279  25] ; [327  17],[284.2962963  19.7037037] ; [321.7037037  22.2962963],0
