Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.002243,9.338846,[11 50] ; [22 27],[18.3 42.7] ; [14.7 34.3],0
v1,1,0.009739,6.682025,[24 37] ; [32 18],[30.77477477 30.22522523] ; [25.22522523 24.77477477],0
a7,1,0.033554,4.517265,[35 26] ; [39 12],[40.30357143 20.69642857] ; [33.69642857 17.30357143],0
p9,1,0.055064,3.680135,[52  9] ; [49  2],[55.00892857  5.99107143] ; [45.99107143  5.00892857],0
n6,1,0.057448,3.60957,[50 11] ; [47  3],[53.30630631  7.69369369] ; [43.69369369  6.30630631],0
u2,1,0.076322,3.141534,[14 10] ; [ 4 10],[11.36842105 12.63157895] ; [6.63157895 7.36842105],0
r1,1,0.100342,2.700096,[42 19] ; [42  9],[45.75 15.25] ; [38.25 12.75],0
d4,1,0.102814,2.661334,[45 16] ; [44  7],[48.47321429 12.52678571] ; [40.52678571 10.47321429],0
s7,1,0.128835,2.306482,[42 19] ; [28 23],[38.125 22.875] ; [31.875 19.125],0
r3,1,0.144402,2.130416,[56  5] ; [50  1],[57.73214286  3.26785714] ; [48.26785714  2.73214286],0
p2,1,0.147505,2.097862,[54  7] ; [40 11],[51.19642857  9.80357143] ; [42.80357143  8.19642857],0
n1,1,0.158379,1.989638,[ 8 10] ; [1 6],[ 6.48 11.52] ; [2.52 4.48],0
a4,1,0.174456,1.844233,[21 40] ; [24 27],[24.50892857 36.49107143] ; [20.49107143 30.50892857],0
a3,1,0.185538,1.752694,[37 24] ; [37 14],[40.30357143 20.69642857] ; [33.69642857 17.30357143],0
p7,1,0.189285,1.723174,[38 21] ; [38 12],[41.13761468 17.86238532] ; [34.86238532 15.13761468],0
r4,1,0.215206,1.536055,[50 11] ; [46  5],[52.28571429  8.71428571] ; [43.71428571  7.28571429],0
p1,1,0.22614,1.464975,[ 6 55] ; [ 2 49],[ 4.35714286 56.64285714] ; [ 3.64285714 47.35714286],0
p10,1,0.255486,1.293053,[52  9] ; [47  4],[53.91964286  7.08035714] ; [45.08035714  5.91964286],0
b4,1,0.255799,1.29135,[33 28] ; [33 18],[35.94642857 25.05357143] ; [30.05357143 20.94642857],0
d1,1,0.290773,1.11604,[31 30] ; [31 20],[33.76785714 27.23214286] ; [28.23214286 22.76785714],0
d2,1,0.317816,0.997913,[23 38] ; [24 27],[25.59821429 35.40178571] ; [21.40178571 29.59821429],0
p5,1,0.335828,0.926292,[ 4 57] ; [ 6 45],[ 5.44642857 55.55357143] ; [ 4.55357143 46.44642857],0
d3,1,0.398917,0.711588,[41 20] ; [38 13],[43.02678571 17.97321429] ; [35.97321429 15.02678571],0
d5,1,0.443185,0.588021,[44 17] ; [40 11],[45.75 15.25] ; [38.25 12.75],0
a1,1,0.456285,0.554992,[ 1 60] ; [ 2 49],[ 1.63392857 59.36607143] ; [ 1.36607143 49.63392857],0
a6,1,0.462425,0.540019,[40 21] ; [30 21],[38.125 22.875] ; [31.875 19.125],0
s3,1,0.515591,0.422703,[43 18] ; [38 12],[44.51351351 16.48648649] ; [36.48648649 13.51351351],0
v4,1,0.518737,0.416404,[58  2] ; [48  3],[57.2972973  2.7027027] ; [48.7027027  2.2972973],0
p8,1,0.523094,0.407789,[38 23] ; [27 21],[36.37614679 24.62385321] ; [28.62385321 19.37614679],0
p12,1,0.524204,0.405614,[ 3 58] ; [ 4 47],[ 3.8125 57.1875] ; [ 3.1875 47.8125],0
u3,1,0.557145,0.344671,[16  8] ; [8 6],[15.15789474  8.84210526] ; [8.84210526 5.15789474],0
s5,1,0.631527,0.229996,[28 31] ; [24 22],[29.21904762 29.78095238] ; [22.78095238 23.21904762],0
p3,1,0.641182,0.2172,[32 29] ; [29 22],[33.22321429 27.77678571] ; [27.77678571 23.22321429],0
b3,1,0.656043,0.198366,[ 9 30] ; [ 5 22],[ 8.27272727 30.72727273] ; [ 5.72727273 21.27272727],0
b2,1,0.656043,0.198366,[ 9 30] ; [ 5 22],[ 8.27272727 30.72727273] ; [ 5.72727273 21.27272727],0
u1,1,0.658248,0.195659,[10 51] ; [10 41],[10.89285714 50.10714286] ; [ 9.10714286 41.89285714],0
n5,1,0.667644,0.18437,[47 14] ; [41 10],[47.92857143 13.07142857] ; [40.07142857 10.92857143],0
s2,1,0.676053,0.174603,[41 19] ; [36 14],[42. 18.] ; [35. 15.],0
b1,1,0.70115,0.147278,[20 41] ; [15 36],[19.0625 41.9375] ; [15.9375 35.0625],0
b5,1,0.707936,0.140347,[38 23] ; [30 21],[37.03571429 23.96428571] ; [30.96428571 20.03571429],0
s6,1,0.719757,0.128726,[51  8] ; [42  8],[50.33944954  8.66055046] ; [42.66055046  7.33944954],0
s1,1,0.799265,0.064668,[ 3 58] ; [ 2 49],[ 2.72321429 58.27678571] ; [ 2.27678571 48.72321429],0
a2,1,0.831577,0.045232,[11 50] ; [10 41],[11.4375 49.5625] ; [ 9.5625 41.4375],0
s8,1,0.849513,0.036001,[30 31] ; [26 25],[30.5 30.5] ; [25.5 25.5],0
n4,1,0.85715,0.032401,[44 17] ; [36 15],[43.57142857 17.42857143] ; [36.42857143 14.57142857],0
n2,1,0.884077,0.021259,[15  3] ; [6 1],[15.12  2.88] ; [5.88 1.12],0
p4,1,0.932377,0.0072,[39 22] ; [33 18],[39.21428571 21.78571429] ; [32.78571429 18.21428571],0
r2,1,0.945347,0.004699,[56  5] ; [47  4],[56.09821429  4.90178571] ; [46.90178571  4.09821429],0
n3,1,0.968346,0.001575,[13  5] ; [5 2],[12.96  5.04] ; [5.04 1.96],0
p6,1,0.97791,0.000767,[27 34] ; [22 28],[26.92792793 34.07207207] ; [22.07207207 27.92792793],0
a5,1,0.979589,0.000655,[42 19] ; [35 16],[41.9375 19.0625] ; [35.0625 15.9375],0
