Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9.5e-05,15.237831,[30 47] ; [46 18],[41.5035461 35.4964539] ; [34.4964539 29.5035461],1
p8,1,0.000533,11.997242,[22 59] ; [36 29],[32.17808219 48.82191781] ; [25.82191781 39.17808219],1
p3,1,0.000893,11.036958,[21 61] ; [34 31],[30.68027211 51.31972789] ; [24.31972789 40.68027211],1
p2,1,0.002243,9.339216,[53 30] ; [56  9],[61.12837838 21.87162162] ; [47.87162162 17.12837838],0
p6,1,0.008326,6.9619,[12 66] ; [22 42],[18.67605634 59.32394366] ; [15.32394366 48.67605634],0
r3,1,0.011034,6.459801,[69 13] ; [63  2],[73.63265306  8.36734694] ; [58.36734694  6.63265306],0
p11,1,0.024313,5.072173,[45 38] ; [47 18],[51.59459459 31.40540541] ; [40.40540541 24.59459459],0
s6,1,0.038957,4.262741,[39 43] ; [42 23],[45.18367347 36.81632653] ; [35.81632653 29.18367347],0
p10,1,0.045846,3.987254,[45 35] ; [47 18],[50.75862069 29.24137931] ; [41.24137931 23.75862069],0
d5,1,0.047405,3.930938,[58 24] ; [55 10],[63.03401361 18.96598639] ; [49.96598639 15.03401361],0
r4,1,0.048106,3.906262,[62 21] ; [57  8],[66.73648649 16.26351351] ; [52.26351351 12.73648649],0
s8,1,0.077542,3.115673,[23 60] ; [27 38],[28.04054054 54.95945946] ; [21.95945946 43.04054054],0
u3,1,0.08,3.064904,[18  9] ; [21  3],[20.64705882  6.35294118] ; [18.35294118  5.64705882],0
a5,1,0.11662,2.462137,[47 36] ; [45 20],[51.59459459 31.40540541] ; [40.40540541 24.59459459],0
b1,1,0.125645,2.345505,[38 45] ; [38 27],[42.62162162 40.37837838] ; [33.37837838 31.62162162],0
p5,1,0.142079,2.155297,[ 2 79] ; [ 5 60],[ 3.88356164 77.11643836] ; [ 3.11643836 61.88356164],0
d1,1,0.169343,1.888749,[34 49] ; [34 31],[38.13513514 44.86486486] ; [29.86486486 35.13513514],0
p9,1,0.176164,1.829693,[52 28] ; [49 16],[55.72413793 24.27586207] ; [45.27586207 19.72413793],0
a2,1,0.185113,1.756091,[10 73] ; [13 52],[12.89864865 70.10135135] ; [10.10135135 54.89864865],0
n1,1,0.18982,1.719015,[ 9 22] ; [ 9 10],[11.16 19.84] ; [ 6.84 12.16],0
v2,1,0.223102,1.484306,[33 44] ; [32 28],[36.53284672 40.46715328] ; [28.46715328 31.53284672],0
u1,1,0.293912,1.101616,[ 5 78] ; [ 7 58],[ 6.72972973 76.27027027] ; [ 5.27027027 59.72972973],0
b5,1,0.312696,1.019255,[54 29] ; [37 28],[51.03378378 31.96621622] ; [39.96621622 25.03378378],0
a6,1,0.321802,0.98161,[53 29] ; [47 18],[55.78231293 26.21768707] ; [44.21768707 20.78231293],0
n2,1,0.373578,0.791729,[22 10] ; [16  4],[23.38461538  8.61538462] ; [14.61538462  5.38461538],0
s5,1,0.385905,0.751805,[14 63] ; [15 47],[16.0647482 60.9352518] ; [12.9352518 49.0647482],0
s2,1,0.387372,0.747176,[33 50] ; [30 34],[35.57142857 47.42857143] ; [27.42857143 36.57142857],0
a8,1,0.387488,0.746811,[ 9 71] ; [ 4 54],[ 7.53623188 72.46376812] ; [ 5.46376812 52.53623188],0
b3,1,0.417581,0.657112,[ 8 29] ; [13 31],[ 9.59259259 27.40740741] ; [11.40740741 32.59259259],0
b2,1,0.417581,0.657112,[ 8 29] ; [13 31],[ 9.59259259 27.40740741] ; [11.40740741 32.59259259],0
a4,1,0.453165,0.562724,[27 56] ; [25 40],[29.16216216 53.83783784] ; [22.83783784 42.16216216],0
a3,1,0.453165,0.562724,[56 27] ; [40 25],[53.83783784 29.16216216] ; [42.16216216 22.83783784],0
v3,1,0.515315,0.42326,[19 57] ; [18 42],[20.67647059 55.32352941] ; [16.32352941 43.67647059],0
s7,1,0.521173,0.411571,[25 52] ; [23 38],[26.7826087 50.2173913] ; [21.2173913 39.7826087],0
