Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,7e-06,20.10404,[46 25] ; [19 51],[32.73049645 38.26950355] ; [32.26950355 37.73049645],1
p6,1,9e-06,19.690896,[33 38] ; [ 8 59],[21.0942029 49.9057971] ; [19.9057971 47.0942029],1
d3,1,0.0059,7.580591,[60 11] ; [45 25],[52.87234043 18.12765957] ; [52.12765957 17.87234043],0
u3,1,0.015241,5.888349,[23  4] ; [13 11],[19.05882353  7.94117647] ; [16.94117647  7.05882353],0
p7,1,0.022818,5.182324,[46 25] ; [31 37],[39.33093525 31.66906475] ; [37.66906475 30.33093525],0
b1,1,0.02524,5.007357,[31 40] ; [18 52],[24.67375887 46.32624113] ; [24.32624113 45.67375887],0
d1,1,0.075761,3.15356,[46 25] ; [35 35],[40.78723404 30.21276596] ; [40.21276596 29.78723404],0
a5,1,0.080718,3.050376,[56 15] ; [46 24],[51.36170213 19.63829787] ; [50.63829787 19.36170213],0
p1,1,0.11051,2.546915,[ 8 61] ; [ 3 67],[ 5.46043165 63.53956835] ; [ 5.53956835 64.46043165],0
b4,1,0.141357,2.163126,[50 21] ; [41 29],[45.82269504 25.17730496] ; [45.17730496 24.82269504],0
d2,1,0.147372,2.09924,[36 35] ; [27 43],[31.72340426 39.27659574] ; [31.27659574 38.72340426],0
p9,1,0.156282,2.009838,[52 18] ; [58 11],[55.39568345 14.60431655] ; [54.60431655 14.39568345],0
n2,1,0.208096,1.584621,[15  8] ; [18  4],[16.86666667  6.13333333] ; [16.13333333  5.86666667],0
p8,1,0.226053,1.465524,[35 36] ; [27 42],[31.44285714 39.55714286] ; [30.55714286 38.44285714],0
r2,1,0.247674,1.336375,[62  8] ; [64  4],[63.91304348  6.08695652] ; [62.08695652  5.91304348],0
u2,1,0.279184,1.17106,[21  7] ; [14  9],[19.21568627  8.78431373] ; [15.78431373  7.21568627],0
n6,1,0.285377,1.141304,[43 27] ; [49 21],[46. 24.] ; [46. 24.],0
v1,1,0.2982,1.082228,[26 42] ; [32 36],[29. 39.] ; [29. 39.],0
a1,1,0.311746,1.023262,[ 6 65] ; [ 3 67],[ 4.53191489 66.46808511] ; [ 4.46808511 65.53191489],0
b2,1,0.401748,0.703089,[11 32] ; [12 23],[12.67948718 30.32051282] ; [10.32051282 24.67948718],0
b3,1,0.401748,0.703089,[11 32] ; [12 23],[12.67948718 30.32051282] ; [10.32051282 24.67948718],0
s3,1,0.403231,0.69867,[44 26] ; [48 21],[46.33093525 23.66906475] ; [45.66906475 23.33093525],0
a3,1,0.421382,0.646457,[42 29] ; [46 24],[44.31205674 26.68794326] ; [43.68794326 26.31205674],0
a2,1,0.422261,0.644015,[16 55] ; [12 58],[14.09929078 56.90070922] ; [13.90070922 56.09929078],0
s8,1,0.445417,0.582288,[36 35] ; [31 39],[33.73758865 37.26241135] ; [33.26241135 36.73758865],0
s2,1,0.447652,0.576589,[46 25] ; [41 29],[43.80851064 27.19148936] ; [43.19148936 26.80851064],0
p12,1,0.479302,0.500452,[ 5 66] ; [ 3 67],[ 4.02836879 66.97163121] ; [ 3.97163121 66.02836879],0
a8,1,0.522614,0.408732,[ 5 61] ; [ 3 59],[ 4.125 61.875] ; [ 3.875 58.125],0
v3,1,0.536354,0.382339,[19 49] ; [22 45],[20.65185185 47.34814815] ; [20.34814815 46.65185185],0
v4,1,0.542185,0.371504,[65  6] ; [65  4],[65.92857143  5.07142857] ; [64.07142857  4.92857143],0
v2,1,0.593462,0.28497,[34 33] ; [36 29],[35.53030303 31.46969697] ; [34.46969697 30.53030303],0
d4,1,0.605148,0.267301,[62  9] ; [59 11],[60.92907801 10.07092199] ; [60.07092199  9.92907801],0
