Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,57.689079,[495  84] ; [91 66],[460.99728261 118.00271739] ; [125.00271739  31.99728261],1
p9,1,0.0,35.931284,[505  72] ; [105  51],[480.17735334  96.82264666] ; [129.82264666  26.17735334],1
p2,1,1e-06,24.873677,[499  81] ; [112  50],[477.60107817 102.39892183] ; [133.39892183  28.60107817],1
n4,1,3e-06,21.671604,[460 121] ; [98 62],[437.51417004 143.48582996] ; [120.48582996  39.51417004],1
p8,1,5e-06,20.906738,[310 262] ; [ 54 106],[284.43715847 287.56284153] ; [79.56284153 80.43715847],1
n5,1,3.2e-05,17.322929,[440 139] ; [95 65],[419.16779432 159.83220568] ; [115.83220568  44.16779432],1
n6,1,0.000126,14.699663,[502  79] ; [118  42],[486.1268556  94.8731444] ; [133.8731444  26.1268556],1
b1,1,0.000252,13.395928,[196 386] ; [80 82],[215.90322581 366.09677419] ; [ 60.09677419 101.90322581],1
p7,1,0.001859,9.683312,[370 196] ; [83 77],[353.16528926 212.83471074] ; [99.83471074 60.16528926],0
v4,1,0.010378,6.568779,[570  11] ; [152   9],[565.33962264  15.66037736] ; [156.66037736   4.33962264],0
v1,1,0.013514,6.100528,[309 258] ; [70 91],[295.18269231 271.81730769] ; [83.81730769 77.18269231],0
p4,1,0.017032,5.693044,[338 241] ; [77 84],[324.70945946 254.29054054] ; [90.29054054 70.70945946],0
p12,1,0.017743,5.621304,[ 39 538] ; [  3 158],[ 32.83739837 544.16260163] ; [  9.16260163 151.83739837],0
s4,1,0.019148,5.487953,[ 90 484] ; [ 38 123],[ 99.96190476 474.03809524] ; [ 28.03809524 132.96190476],0
r3,1,0.02963,4.730635,[575   7] ; [154   6],[571.8032345  10.1967655] ; [157.1967655   2.8032345],0
p3,1,0.062948,3.457949,[281 300] ; [65 97],[270.55989233 310.44010767] ; [75.44010767 86.55989233],0
s1,1,0.066075,3.377936,[ 13 558] ; [  8 151],[ 16.4260274 554.5739726] ; [  4.5739726 154.4260274],0
b3,1,0.070277,3.276548,[134 220] ; [22 59],[126.95172414 227.04827586] ; [29.04827586 51.95172414],0
b2,1,0.070277,3.276548,[134 220] ; [22 59],[126.95172414 227.04827586] ; [29.04827586 51.95172414],0
n1,1,0.12053,2.410421,[36 70] ; [26 30],[40.56790123 65.43209877] ; [21.43209877 34.56790123],0
u2,1,0.174917,1.840291,[100  70] ; [24 26],[95.81818182 74.18181818] ; [28.18181818 21.81818182],0
a6,1,0.177872,1.815317,[411 170] ; [105  56],[404.03773585 176.96226415] ; [111.96226415  49.03773585],0
v2,1,0.189894,1.71844,[322 235] ; [81 75],[314.82608696 242.17391304] ; [88.17391304 67.82608696],0
d2,1,0.198329,1.654638,[273 307] ; [85 76],[280.21592443 299.78407557] ; [77.78407557 83.21592443],0
r2,1,0.214974,1.537606,[567  12] ; [160   1],[568.82837838  10.17162162] ; [158.17162162   2.82837838],0
b5,1,0.21551,1.534021,[357 225] ; [108  54],[363.75 218.25] ; [101.25  60.75],0
s5,1,0.226342,1.463702,[167 398] ; [ 53 100],[173.11977716 391.88022284] ; [ 46.88022284 106.11977716],0
a5,1,0.236671,1.400314,[433 149] ; [113  49],[427.11290323 154.88709677] ; [118.88709677  43.11290323],0
a8,1,0.260508,1.266057,[ 79 452] ; [ 16 127],[ 74.84421365 456.15578635] ; [ 20.15578635 122.84421365],0
d3,1,0.287014,1.133574,[411 171] ; [106  54],[405.51752022 176.48247978] ; [111.48247978  48.51752022],0
d4,1,0.293928,1.101543,[482  99] ; [127  33],[477.50202429 103.49797571] ; [131.49797571  28.50202429],0
v3,1,0.301621,1.067012,[218 344] ; [ 52 100],[212.5210084 349.4789916] ; [57.4789916 94.5210084],0
s2,1,0.307812,1.040039,[281 294] ; [86 75],[286.71875 288.28125] ; [80.28125 80.71875],0
s7,1,0.3811,0.767151,[253 310] ; [72 75],[257.71126761 305.28873239] ; [67.28873239 79.71126761],0
a2,1,0.417779,0.656555,[140 442] ; [ 44 118],[143.93548387 438.06451613] ; [ 40.06451613 121.93548387],0
r1,1,0.419475,0.651785,[497  83] ; [133  27],[493.78378378  86.21621622] ; [136.21621622  23.78378378],0
n3,1,0.422678,0.642857,[82 26] ; [44 10],[84. 24.] ; [42. 12.],0
s8,1,0.434999,0.60944,[252 328] ; [64 96],[247.67567568 332.32432432] ; [68.32432432 91.67567568],0
a4,1,0.450788,0.568669,[258 322] ; [77 84],[262.21322537 317.78677463] ; [72.78677463 88.21322537],0
d1,1,0.477844,0.503779,[345 237] ; [91 71],[341.06451613 240.93548387] ; [94.93548387 67.06451613],0
b4,1,0.502739,0.44915,[344 238] ; [91 71],[340.28225806 241.71774194] ; [94.71774194 67.28225806],0
u4,1,0.533862,0.387035,[ 10 572] ; [  4 158],[ 10.9516129 571.0483871] ; [  3.0483871 158.9516129],0
s6,1,0.534663,0.385521,[376 198] ; [107  50],[379.26402189 194.73597811] ; [103.73597811  53.26402189],0
p6,1,0.586914,0.295189,[197 376] ; [ 51 108],[194.13114754 378.86885246] ; [ 53.86885246 105.13114754],0
d5,1,0.619014,0.247256,[473 108] ; [133  27],[475.14979757 105.85020243] ; [130.85020243  29.14979757],0
a3,1,0.625643,0.238015,[411 170] ; [110  50],[408.50337382 172.49662618] ; [112.49662618  47.50337382],0
a7,1,0.790748,0.070405,[427 154] ; [120  41],[428.31132075 152.68867925] ; [118.68867925  42.31132075],0
u3,1,0.822102,0.050554,[103  68] ; [31 19],[103.68325792  67.31674208] ; [30.31674208 19.68325792],0
n2,1,0.830765,0.045677,[81 26] ; [44 13],[81.55487805 25.44512195] ; [43.44512195 13.55487805],0
a1,1,0.909612,0.012889,[ 19 563] ; [  5 157],[ 18.77419355 563.22580645] ; [  5.22580645 156.77419355],0
p1,1,0.941712,0.005346,[ 35 543] ; [ 10 151],[ 35.1962111 542.8037889] ; [  9.8037889 151.1962111],0
s3,1,0.960232,0.002486,[320 253] ; [89 71],[319.72305593 253.27694407] ; [89.27694407 70.72305593],0
u1,1,0.967285,0.001682,[105 477] ; [ 29 133],[104.82258065 477.17741935] ; [ 29.17741935 132.82258065],0
