Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.001443,10.150009,[ 8 40] ; [5 2],[11.34545455 36.65454545] ; [1.65454545 5.34545455],0
v2,1,0.001665,9.886268,[ 7 43] ; [5 3],[10.34482759 39.65517241] ; [1.65517241 6.34482759],0
p11,1,0.00285,8.901099,[12 40] ; [6 2],[15.6 36.4] ; [2.4 5.6],0
p4,1,0.003286,8.6412,[12 39] ; [6 2],[15.55932203 35.44067797] ; [2.44067797 5.55932203],0
p8,1,0.00533,7.763919,[13 38] ; [6 2],[16.42372881 34.57627119] ; [2.57627119 5.42372881],0
s2,1,0.006578,7.384615,[ 6 46] ; [4 4],[ 8.66666667 43.33333333] ; [1.33333333 6.66666667],0
p10,1,0.044573,4.034729,[19 32] ; [6 2],[21.61016949 29.38983051] ; [3.38983051 4.61016949],0
s8,1,0.055561,3.665158,[ 6 46] ; [3 5],[ 7.8 44.2] ; [1.2 6.8],0
n2,1,0.073638,3.2,[13 17] ; [5 1],[15. 15.] ; [3. 3.],0
p5,1,0.075442,3.160453,[ 3 47] ; [2 6],[ 4.31034483 45.68965517] ; [0.68965517 7.31034483],0
u2,1,0.076225,3.143601,[ 6 15] ; [3 1],[ 7.56 13.44] ; [1.44 2.56],0
s4,1,0.089429,2.884615,[ 7 45] ; [3 5],[ 8.66666667 43.33333333] ; [1.33333333 6.66666667],0
u1,1,0.120781,2.407162,[ 1 51] ; [1 7],[ 1.73333333 50.26666667] ; [0.26666667 7.73333333],0
p12,1,0.120781,2.407162,[ 1 51] ; [1 7],[ 1.73333333 50.26666667] ; [0.26666667 7.73333333],0
v1,1,0.184844,1.758242,[14 38] ; [4 4],[15.6 36.4] ; [2.4 5.6],0
b3,1,0.194,1.686977,[13 21] ; [4 2],[14.45 19.55] ; [2.55 3.45],0
b2,1,0.194,1.686977,[13 21] ; [4 2],[14.45 19.55] ; [2.55 3.45],0
n5,1,0.210629,1.567098,[34 18] ; [7 1],[35.53333333 16.46666667] ; [5.46666667 2.53333333],0
a7,1,0.239938,1.380961,[21 31] ; [5 3],[22.53333333 29.46666667] ; [3.46666667 4.53333333],0
b4,1,0.239938,1.380961,[31 21] ; [3 5],[29.46666667 22.53333333] ; [4.53333333 3.46666667],0
p9,1,0.251813,1.313217,[20 29] ; [5 3],[21.49122807 27.50877193] ; [3.50877193 4.49122807],0
n3,1,0.257712,1.281004,[12 17] ; [4 2],[13.25714286 15.74285714] ; [2.74285714 3.25714286],0
n1,1,0.295971,1.09226,[13 17] ; [4 2],[14.16666667 15.83333333] ; [2.83333333 3.16666667],0
v3,1,0.324732,0.969791,[11 40] ; [3 5],[12.10169492 38.89830508] ; [1.89830508 6.10169492],0
d4,1,0.334922,0.929773,[29 23] ; [3 5],[27.73333333 24.26666667] ; [4.26666667 3.73333333],0
b1,1,0.352236,0.865385,[30 22] ; [6 2],[31.2 20.8] ; [4.8 3.2],0
n6,1,0.359447,0.839825,[23 28] ; [5 3],[24.20338983 26.79661017] ; [3.79661017 4.20338983],0
d3,1,0.389069,0.74185,[24 28] ; [5 3],[25.13333333 26.86666667] ; [3.86666667 4.13333333],0
b5,1,0.389069,0.74185,[24 28] ; [5 3],[25.13333333 26.86666667] ; [3.86666667 4.13333333],0
u3,1,0.399765,0.709034,[ 6 15] ; [2 2],[ 6.72 14.28] ; [1.28 2.72],0
s3,1,0.438453,0.600328,[12 37] ; [3 5],[12.89473684 36.10526316] ; [2.10526316 5.89473684],0
d2,1,0.439488,0.597618,[20 31] ; [2 6],[19.01694915 31.98305085] ; [2.98305085 5.01694915],0
p3,1,0.477461,0.504656,[13 38] ; [3 5],[13.83050847 37.16949153] ; [2.16949153 5.83050847],0
s6,1,0.499026,0.457006,[12 40] ; [1 7],[11.26666667 40.73333333] ; [1.73333333 6.26666667],0
a5,1,0.510123,0.433815,[26 26] ; [5 3],[26.86666667 25.13333333] ; [4.13333333 3.86666667],0
a3,1,0.519439,0.415006,[31 19] ; [4 4],[30.17241379 19.82758621] ; [4.82758621 3.17241379],0
n4,1,0.607565,0.263736,[31 21] ; [4 4],[30.33333333 21.66666667] ; [4.66666667 3.33333333],0
d5,1,0.646932,0.20979,[28 24] ; [5 3],[28.6 23.4] ; [4.4 3.6],0
d1,1,0.663256,0.189592,[17 35] ; [2 6],[16.46666667 35.53333333] ; [2.53333333 5.46666667],0
r2,1,0.758273,0.09471,[34 16] ; [5 3],[33.62068966 16.37931034] ; [5.37931034 2.62068966],0
a4,1,0.758273,0.09471,[16 34] ; [3 5],[16.37931034 33.62068966] ; [2.62068966 5.37931034],0
r1,1,0.797351,0.065934,[22 30] ; [3 5],[21.66666667 30.33333333] ; [3.33333333 4.66666667],0
a6,1,0.839135,0.041209,[24 28] ; [4 4],[24.26666667 27.73333333] ; [3.73333333 4.26666667],0
a2,1,0.937137,0.00622,[ 6 46] ; [1 7],[ 6.06666667 45.93333333] ; [0.93333333 7.06666667],0
r4,1,0.937137,0.00622,[ 6 46] ; [1 7],[ 6.06666667 45.93333333] ; [0.93333333 7.06666667],0
