Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.032924,4.549715,[9 4] ; [1 5],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
a7,1,0.032924,4.549715,[9 4] ; [1 5],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
n5,1,0.035496,4.421154,[12  1] ; [3 3],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
r2,1,0.045021,4.017857,[11  1] ; [3 3],[9.33333333 2.66666667] ; [4.66666667 1.33333333],0
d4,1,0.067113,3.352259,[10  3] ; [2 4],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
r4,1,0.068628,3.315527,[8 5] ; [1 5],[6.15789474 6.84210526] ; [2.84210526 3.15789474],0
p6,1,0.068628,3.315527,[8 5] ; [1 5],[6.15789474 6.84210526] ; [2.84210526 3.15789474],0
s8,1,0.068628,3.315527,[8 5] ; [1 5],[6.15789474 6.84210526] ; [2.84210526 3.15789474],0
s5,1,0.093533,2.8125,[7 5] ; [1 5],[5.33333333 6.66666667] ; [2.66666667 3.33333333],0
p2,1,0.111219,2.536813,[11  2] ; [3 3],[9.57894737 3.42105263] ; [4.42105263 1.57894737],0
d1,1,0.12707,2.327943,[7 6] ; [1 5],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
p11,1,0.140711,2.170163,[9 4] ; [2 4],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
v3,1,0.240575,1.377219,[ 3 10] ; [3 3],[4.10526316 8.89473684] ; [1.89473684 4.10526316],0
p8,1,0.2524,1.309972,[8 5] ; [2 4],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
p3,1,0.2524,1.309972,[5 8] ; [4 2],[6.15789474 6.84210526] ; [2.84210526 3.15789474],0
v2,1,0.342104,0.902531,[5 8] ; [1 5],[4.10526316 8.89473684] ; [1.89473684 4.10526316],0
s1,1,0.372374,0.795726,[ 2 11] ; [2 4],[ 2.73684211 10.26315789] ; [1.26315789 4.73684211],0
s6,1,0.41923,0.652473,[9 4] ; [3 3],[8.21052632 4.78947368] ; [3.78947368 2.21052632],0
s4,1,0.41923,0.652473,[4 9] ; [3 3],[4.78947368 8.21052632] ; [2.21052632 3.78947368],0
a3,1,0.516407,0.421062,[9 4] ; [5 1],[9.57894737 3.42105263] ; [4.42105263 1.57894737],0
b3,1,0.596701,0.28,[4 6] ; [1 3],[3.57142857 6.42857143] ; [1.42857143 2.57142857],0
b2,1,0.596701,0.28,[4 6] ; [1 3],[3.57142857 6.42857143] ; [1.42857143 2.57142857],0
d2,1,0.598802,0.276807,[6 7] ; [2 4],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
d3,1,0.598802,0.276807,[7 6] ; [4 2],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
n3,1,0.635256,0.225,[3 2] ; [3 1],[3.33333333 1.66666667] ; [2.66666667 1.33333333],0
b4,1,0.635848,0.224213,[8 5] ; [3 3],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
a6,1,0.635848,0.224213,[8 5] ; [3 3],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
p4,1,0.635848,0.224213,[8 5] ; [3 3],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
r1,1,0.635848,0.224213,[5 8] ; [3 3],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
a5,1,0.636982,0.222711,[10  3] ; [4 2],[9.57894737 3.42105263] ; [4.42105263 1.57894737],0
p7,1,0.737316,0.1125,[5 7] ; [3 3],[5.33333333 6.66666667] ; [2.66666667 3.33333333],0
b5,1,0.750042,0.101496,[10  3] ; [5 1],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
p1,1,0.750042,0.101496,[ 3 10] ; [1 5],[ 2.73684211 10.26315789] ; [1.26315789 4.73684211],0
n1,1,0.764177,0.09,[3 2] ; [2 2],[2.77777778 2.22222222] ; [2.22222222 1.77777778],0
a4,1,0.829454,0.046398,[5 8] ; [2 4],[4.78947368 8.21052632] ; [2.21052632 3.78947368],0
v1,1,0.875975,0.024359,[7 6] ; [3 3],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
b1,1,0.875975,0.024359,[6 7] ; [3 3],[6.15789474 6.84210526] ; [2.84210526 3.15789474],0
n6,1,0.943209,0.005075,[11  2] ; [5 1],[10.94736842  2.05263158] ; [5.05263158 0.94736842],0
n4,1,0.943209,0.005075,[11  2] ; [5 1],[10.94736842  2.05263158] ; [5.05263158 0.94736842],0
s7,1,0.95218,0.003596,[8 5] ; [3 2],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
s3,1,1.0,0.0,[10  2] ; [5 1],[10.  2.] ; [5. 1.],0
