Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5.3e-05,16.328761,[33 19] ; [22 57],[21.83206107 30.16793893] ; [33.16793893 45.83206107],1
s3,1,0.002195,9.378867,[30 21] ; [25 54],[21.57692308 29.42307692] ; [33.42307692 45.57692308],0
p6,1,0.003213,8.682302,[19 34] ; [11 68],[12.04545455 40.95454545] ; [17.95454545 61.04545455],0
p7,1,0.003307,8.629605,[25 26] ; [19 60],[17.26153846 33.73846154] ; [26.73846154 52.26153846],0
u3,1,0.009737,6.682373,[17  6] ; [11 18],[12.38461538 10.61538462] ; [15.61538462 13.38461538],0
s6,1,0.011764,6.346052,[38 13] ; [42 38],[31.14503817 19.85496183] ; [48.85496183 31.14503817],0
p4,1,0.012309,6.265878,[24 29] ; [19 59],[17.39694656 35.60305344] ; [25.60305344 52.39694656],0
p9,1,0.023765,5.111721,[39 14] ; [41 35],[32.86821705 20.13178295] ; [47.13178295 28.86821705],0
p8,1,0.029666,4.728521,[18 35] ; [14 66],[12.7518797 40.2481203] ; [19.2481203 60.7518797],0
r4,1,0.051092,3.805264,[48  5] ; [62 18],[43.83458647  9.16541353] ; [66.16541353 13.83458647],0
b5,1,0.052498,3.759831,[38 15] ; [44 36],[32.67669173 20.32330827] ; [49.32330827 30.67669173],0
b1,1,0.070157,3.279342,[20 33] ; [43 37],[25.10526316 27.89473684] ; [37.89473684 42.10526316],0
p11,1,0.071738,3.242801,[38 15] ; [45 35],[33.07518797 19.92481203] ; [49.92481203 30.07518797],0
s8,1,0.072507,3.225339,[25 27] ; [26 54],[20.09090909 31.90909091] ; [30.90909091 49.09090909],0
v4,1,0.095502,2.779092,[50  3] ; [68 12],[47.02255639  5.97744361] ; [70.97744361  9.02255639],0
r1,1,0.096128,2.768635,[41 12] ; [51 29],[36.66165414 16.33834586] ; [55.33834586 24.66165414],0
p12,1,0.125377,2.348831,[ 2 51] ; [ 9 71],[ 4.38345865 48.61654135] ; [ 6.61654135 73.38345865],0
r3,1,0.141105,2.165866,[49  4] ; [67 13],[46.22556391  6.77443609] ; [69.77443609 10.22556391],0
s5,1,0.151168,2.060429,[19 31] ; [20 57],[15.35433071 34.64566929] ; [23.64566929 53.35433071],0
v2,1,0.17075,1.876345,[30 22] ; [34 41],[26.20472441 25.79527559] ; [37.79527559 37.20472441],0
a4,1,0.17345,1.852872,[26 26] ; [30 49],[22.22900763 29.77099237] ; [33.77099237 45.22900763],0
r2,1,0.178518,1.809918,[50  3] ; [68 10],[47.74045802  5.25954198] ; [70.25954198  7.74045802],0
s7,1,0.184148,1.763828,[23 27] ; [26 50],[19.44444444 30.55555556] ; [29.55555556 46.44444444],0
