Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,3e-06,21.584531,[16 29] ; [53 14],[27.72321429 17.27678571] ; [41.27678571 25.72321429],1
p8,1,0.301512,1.067496,[14 31] ; [15 52],[11.65178571 33.34821429] ; [17.34821429 49.65178571],0
d1,1,0.331546,0.942852,[23 22] ; [28 39],[20.49107143 24.50892857] ; [30.50892857 36.49107143],0
p12,1,0.346397,0.886612,[ 1 44] ; [ 4 63],[ 2.00892857 42.99107143] ; [ 2.99107143 64.00892857],0
p6,1,0.37184,0.797507,[ 9 36] ; [ 9 57],[ 7.2972973 37.7027027] ; [10.7027027 55.2972973],0
r1,1,0.373351,0.792482,[28 17] ; [36 31],[25.71428571 19.28571429] ; [38.28571429 28.71428571],0
p10,1,0.3923,0.7318,[18 26] ; [32 33],[20.18348624 23.81651376] ; [29.81651376 35.18348624],0
s2,1,0.396571,0.7187,[ 7 37] ; [ 7 60],[ 5.54954955 38.45045045] ; [ 8.45045045 58.54954955],0
a8,1,0.429195,0.625,[ 2 43] ; [ 5 55],[ 3. 42.] ; [ 4. 56.],0
n2,1,0.431413,0.619017,[8 7] ; [19 10],[9.20454545 5.79545455] ; [17.79545455 11.20454545],0
p4,1,0.451985,0.56567,[14 31] ; [16 49],[12.27272727 32.72727273] ; [17.72727273 47.27272727],0
p3,1,0.467365,0.5282,[10 35] ; [19 48],[11.65178571 33.34821429] ; [17.34821429 49.65178571],0
u2,1,0.550179,0.356997,[ 9 10] ; [10 16],[ 8.02222222 10.97777778] ; [10.97777778 15.02222222],0
s1,1,0.556524,0.345758,[ 4 41] ; [ 4 63],[ 3.21428571 41.78571429] ; [ 4.78571429 62.21428571],0
r2,1,0.561191,0.337647,[37  6] ; [54 12],[35.89908257  7.10091743] ; [55.10091743 10.89908257],0
v2,1,0.597452,0.278856,[19 25] ; [24 39],[17.68224299 26.31775701] ; [25.31775701 37.68224299],0
p7,1,0.634823,0.225577,[12 33] ; [15 51],[10.94594595 34.05405405] ; [16.05405405 49.94594595],0
s6,1,0.63786,0.221551,[16 27] ; [22 45],[14.85454545 28.14545455] ; [23.14545455 43.85454545],0
v1,1,0.717507,0.130894,[10 34] ; [17 49],[10.8 33.2] ; [16.2 49.8],0
a3,1,0.76572,0.088791,[26 19] ; [40 26],[26.75675676 18.24324324] ; [39.24324324 26.75675676],0
u4,1,0.774974,0.081725,[ 1 44] ; [ 1 66],[ 0.80357143 44.19642857] ; [ 1.19642857 65.80357143],0
n3,1,0.780332,0.077778,[9 6] ; [15 12],[8.57142857 6.42857143] ; [15.42857143 11.57142857],0
b1,1,0.849266,0.036121,[20 25] ; [31 36],[20.49107143 24.50892857] ; [30.50892857 36.49107143],0
s7,1,0.865735,0.028588,[ 8 34] ; [11 51],[ 7.67307692 34.32692308] ; [11.32692308 50.67307692],0
s5,1,0.884007,0.021284,[ 7 34] ; [12 54],[ 7.28037383 33.71962617] ; [11.71962617 54.28037383],0
b4,1,0.903364,0.014741,[25 20] ; [38 29],[25.3125 19.6875] ; [37.6875 29.3125],0
v4,1,0.911397,0.012383,[34 11] ; [50 17],[33.75 11.25] ; [50.25 16.75],0
