Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.846522,[25 32] ; [128  22],[42.13043478 14.86956522] ; [110.86956522  39.13043478],1
n6,1,0.0,30.369684,[30 27] ; [132  18],[44.60869565 12.39130435] ; [117.39130435  32.60869565],1
p10,1,0.000101,15.123337,[31 25] ; [122  27],[41.79512195 14.20487805] ; [111.20487805  37.79512195],1
p9,1,0.004847,7.935637,[37 19] ; [126  24],[44.31067961 11.68932039] ; [118.68932039  31.31067961],0
r4,1,0.007262,7.207072,[42 15] ; [134  17],[48.23076923  8.76923077] ; [127.76923077  23.23076923],0
p7,1,0.01771,5.62462,[18 39] ; [73 73],[25.55172414 31.44827586] ; [65.44827586 80.55172414],0
a6,1,0.024909,5.030219,[31 26] ; [107  44],[37.81730769 19.18269231] ; [100.18269231  50.81730769],0
p2,1,0.053951,3.714222,[37 20] ; [117  33],[42.4057971 14.5942029] ; [111.5942029  38.4057971],0
p4,1,0.059701,3.545659,[20 37] ; [75 76],[26.03365385 30.96634615] ; [68.96634615 82.03365385],0
a4,1,0.065724,3.386707,[34 23] ; [68 82],[28.08695652 28.91304348] ; [73.91304348 76.08695652],0
d4,1,0.066308,3.372138,[50  7] ; [115  36],[45.21634615 11.78365385] ; [119.78365385  31.21634615],0
u2,1,0.082418,3.016564,[15  5] ; [19 18],[11.92982456  8.07017544] ; [22.07017544 14.92982456],0
a3,1,0.095654,2.776549,[36 21] ; [113  38],[40.83173077 16.16826923] ; [108.16826923  42.83173077],0
r3,1,0.120598,2.409543,[51  6] ; [143   7],[53.42028986  3.57971014] ; [140.57971014   9.42028986],0
s6,1,0.122336,2.387161,[33 22] ; [107  43],[37.56097561 17.43902439] ; [102.43902439  47.56097561],0
a5,1,0.132907,2.258214,[35 22] ; [109  42],[39.46153846 17.53846154] ; [104.53846154  46.46153846],0
p11,1,0.143545,2.139537,[36 21] ; [111  40],[40.28365385 16.71634615] ; [106.71634615  44.28365385],0
p3,1,0.145144,2.122562,[18 38] ; [65 85],[22.5631068 33.4368932] ; [60.4368932 89.5631068],0
u1,1,0.146374,2.109641,[ 8 49] ; [ 35 116],[11.78365385 45.21634615] ; [ 31.21634615 119.78365385],0
u3,1,0.159925,1.974931,[16  5] ; [22 16],[13.52542373  7.47457627] ; [24.47457627 13.52542373],0
r2,1,0.168031,1.900426,[50  6] ; [143   8],[52.21256039  3.78743961] ; [140.78743961  10.21256039],0
s1,1,0.187297,1.738753,[ 5 52] ; [  6 140],[ 3.08866995 53.91133005] ; [  7.91133005 138.08866995],0
n2,1,0.197396,1.661538,[11  7] ; [28  8],[13.  5.] ; [26. 10.],0
a2,1,0.20868,1.580563,[11 46] ; [ 42 109],[14.52403846 42.47596154] ; [ 38.47596154 112.52403846],0
p5,1,0.252721,1.308201,[ 2 54] ; [ 12 136],[ 3.84313725 52.15686275] ; [ 10.15686275 137.84313725],0
v3,1,0.273592,1.19865,[19 34] ; [65 81],[22.3718593 30.6281407] ; [61.6281407 84.3718593],0
a8,1,0.27397,1.196763,[ 5 48] ; [ 21 114],[ 7.32978723 45.67021277] ; [ 18.67021277 116.32978723],0
s4,1,0.291368,1.113288,[11 46] ; [ 20 129],[ 8.5776699 48.4223301] ; [ 22.4223301 126.5776699],0
r1,1,0.325074,0.968421,[42 15] ; [120  30],[44.60869565 12.39130435] ; [117.39130435  32.60869565],0
b5,1,0.330498,0.946944,[36 21] ; [106  45],[38.91346154 18.08653846] ; [103.08653846  47.91346154],0
p1,1,0.355912,0.852268,[ 5 52] ; [  8 143],[ 3.5625 53.4375] ; [  9.4375 141.5625],0
b1,1,0.37155,0.798472,[25 32] ; [56 95],[22.19711538 34.80288462] ; [58.80288462 92.19711538],0
v2,1,0.394711,0.72438,[31 22] ; [95 51],[33.55778894 19.44221106] ; [92.44221106 53.55778894],0
p12,1,0.41822,0.655312,[ 2 53] ; [ 10 141],[ 3.2038835 51.7961165] ; [  8.7961165 142.2038835],0
n1,1,0.420247,0.649624,[ 5 13] ; [14 22],[ 6.33333333 11.66666667] ; [12.66666667 23.33333333],0
s2,1,0.448255,0.575062,[29 28] ; [84 64],[31.4195122 25.5804878] ; [81.5804878 66.4195122],0
s5,1,0.470899,0.519866,[18 34] ; [ 43 104],[15.93969849 36.06030151] ; [ 45.06030151 101.93969849],0
n3,1,0.481486,0.495495,[12  6] ; [28  9],[13.09090909  4.90909091] ; [26.90909091 10.09090909],0
a7,1,0.48988,0.476789,[36 21] ; [103  48],[38.09134615 18.90865385] ; [100.90865385  50.09134615],0
d5,1,0.558819,0.341754,[47 10] ; [119  32],[45.49038462 11.50961538] ; [120.50961538  30.49038462],0
b2,1,0.568768,0.324749,[13 18] ; [37 65],[11.65413534 19.34586466] ; [38.34586466 63.65413534],0
b3,1,0.568768,0.324749,[13 18] ; [37 65],[11.65413534 19.34586466] ; [38.34586466 63.65413534],0
s7,1,0.632889,0.228164,[23 30] ; [68 76],[24.4822335 28.5177665] ; [66.5177665 77.4822335],0
p6,1,0.642761,0.215149,[13 42] ; [ 40 109],[14.28921569 40.71078431] ; [ 38.71078431 110.28921569],0
d2,1,0.694506,0.15425,[26 31] ; [73 77],[27.26086957 29.73913043] ; [71.73913043 78.26086957],0
s8,1,0.815658,0.054351,[24 32] ; [62 89],[23.26570048 32.73429952] ; [62.73429952 88.26570048],0
d1,1,0.852846,0.034406,[29 28] ; [79 72],[29.59615385 27.40384615] ; [78.40384615 72.59615385],0
d3,1,0.880969,0.022422,[38 19] ; [99 52],[37.54326923 19.45673077] ; [99.45673077 51.54326923],0
s3,1,0.956536,0.00297,[31 25] ; [82 65],[31.17241379 24.82758621] ; [81.82758621 65.17241379],0
a1,1,0.992007,0.0001,[ 3 54] ; [  8 143],[ 3.01442308 53.98557692] ; [  7.98557692 143.01442308],0
b4,1,0.995139,3.7e-05,[34 23] ; [90 61],[33.98076923 23.01923077] ; [90.01923077 60.98076923],0
v4,1,0.997652,9e-06,[51  4] ; [140  11],[50.99514563  4.00485437] ; [140.00485437  10.99514563],0
