Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.015481,5.860889,[6 3] ; [20 54],[2.81927711 6.18072289] ; [23.18072289 50.81927711],0
p3,1,0.024476,5.060588,[8 2] ; [33 45],[4.65909091 5.34090909] ; [36.34090909 41.65909091],0
d5,1,0.076765,3.132102,[9 1] ; [79  1],[9.77777778 0.22222222] ; [78.22222222  1.77777778],0
v1,1,0.088869,2.894749,[7 3] ; [32 45],[4.48275862 5.51724138] ; [34.51724138 42.48275862],0
n5,1,0.096875,2.75625,[9 1] ; [51 29],[6.66666667 3.33333333] ; [53.33333333 26.66666667],0
d2,1,0.101782,2.677393,[5 5] ; [59 20],[7.19101124 2.80898876] ; [56.80898876 22.19101124],0
p8,1,0.11272,2.515668,[6 4] ; [26 50],[3.72093023 6.27906977] ; [28.27906977 47.72093023],0
b5,1,0.124208,2.363445,[4 6] ; [52 28],[6.22222222 3.77777778] ; [49.77777778 30.22222222],0
p7,1,0.125135,2.35184,[7 3] ; [35 44],[4.71910112 5.28089888] ; [37.28089888 41.71910112],0
a1,1,0.125852,2.342943,[2 8] ; [ 5 75],[0.77777778 9.22222222] ; [ 6.22222222 73.77777778],0
p2,1,0.141186,2.164987,[8 1] ; [51 28],[6.03409091 2.96590909] ; [52.96590909 26.03409091],0
n4,1,0.143235,2.142857,[9 1] ; [54 26],[7. 3.] ; [56. 24.],0
p10,1,0.156148,2.011135,[9 1] ; [54 25],[7.07865169 2.92134831] ; [55.92134831 23.07865169],0
a4,1,0.167468,1.90546,[3 7] ; [42 37],[5.05617978 4.94382022] ; [39.94382022 39.05617978],0
r2,1,0.168986,1.891916,[7 3] ; [65 10],[8.47058824 1.52941176] ; [63.52941176 11.47058824],0
p11,1,0.183097,1.772308,[9 1] ; [56 24],[7.22222222 2.77777778] ; [57.77777778 22.22222222],0
a5,1,0.186268,1.746894,[6 4] ; [63 17],[7.66666667 2.33333333] ; [61.33333333 18.66666667],0
n2,1,0.21656,1.527023,[1 2] ; [22 10],[1.97142857 1.02857143] ; [21.02857143 10.97142857],0
p12,1,0.217618,1.520013,[1 9] ; [ 2 77],[0.33707865 9.66292135] ; [ 2.66292135 76.33707865],0
b1,1,0.22733,1.45749,[6 4] ; [32 48],[4.22222222 5.77777778] ; [33.77777778 46.22222222],0
p9,1,0.307681,1.040603,[9 1] ; [59 19],[7.72727273 2.27272727] ; [60.27272727 17.72727273],0
b3,1,0.313833,1.014475,[3 2] ; [20 34],[1.94915254 3.05084746] ; [21.05084746 32.94915254],0
b2,1,0.313833,1.014475,[3 2] ; [20 34],[1.94915254 3.05084746] ; [21.05084746 32.94915254],0
b4,1,0.353391,0.861244,[5 5] ; [52 28],[6.33333333 3.66666667] ; [50.66666667 29.33333333],0
s2,1,0.370028,0.803571,[6 4] ; [36 44],[4.66666667 5.33333333] ; [37.33333333 42.66666667],0
s1,1,0.372422,0.795566,[1 9] ; [ 3 76],[0.4494382 9.5505618] ; [ 3.5505618 75.4494382],0
n3,1,0.38347,0.759549,[1 2] ; [19 13],[1.71428571 1.28571429] ; [18.28571429 13.71428571],0
n6,1,0.389099,0.741756,[8 1] ; [61 19],[6.97752809 2.02247191] ; [62.02247191 17.97752809],0
s4,1,0.401736,0.703125,[1 9] ; [17 63],[2. 8.] ; [16. 64.],0
a2,1,0.446243,0.580177,[1 9] ; [16 64],[1.88888889 8.11111111] ; [15.11111111 64.88888889],0
r4,1,0.448798,0.573687,[7 3] ; [46 34],[5.88888889 4.11111111] ; [47.11111111 32.88888889],0
d3,1,0.607159,0.264333,[9 1] ; [67 13],[8.44444444 1.55555556] ; [67.55555556 12.44444444],0
v2,1,0.635487,0.224693,[5 5] ; [44 32],[5.69767442 4.30232558] ; [43.30232558 32.69767442],0
s7,1,0.665927,0.186404,[3 6] ; [31 45],[3.6 5.4] ; [30.4 45.6],0
r3,1,0.671528,0.17982,[9 1] ; [68 12],[8.55555556 1.44444444] ; [68.44444444 11.55555556],0
p6,1,0.698791,0.149733,[3 6] ; [30 45],[3.53571429 5.46428571] ; [29.46428571 45.53571429],0
p1,1,0.742234,0.108173,[1 9] ; [11 69],[1.33333333 8.66666667] ; [10.66666667 69.33333333],0
s6,1,0.796075,0.066786,[6 4] ; [44 35],[5.61797753 4.38202247] ; [44.38202247 34.61797753],0
a7,1,0.816532,0.053828,[6 4] ; [51 29],[6.33333333 3.66666667] ; [50.66666667 29.33333333],0
v3,1,0.846008,0.037719,[4 6] ; [28 48],[3.72093023 6.27906977] ; [28.27906977 47.72093023],0
s3,1,0.8502,0.035669,[5 5] ; [37 42],[4.71910112 5.28089888] ; [37.28089888 41.71910112],0
s8,1,0.939063,0.005844,[4 6] ; [31 49],[3.88888889 6.11111111] ; [31.11111111 48.88888889],0
a6,1,0.939063,0.005844,[6 4] ; [49 31],[6.11111111 3.88888889] ; [48.88888889 31.11111111],0
n1,1,0.969677,0.001445,[1 2] ; [10 21],[0.97058824 2.02941176] ; [10.02941176 20.97058824],0
a3,1,1.0,0.0,[8 2] ; [64 16],[8. 2.] ; [64. 16.],0
v4,1,1.0,0.0,[8 2] ; [64 16],[8. 2.] ; [64. 16.],0
