Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000334,12.870562,[44 37] ; [ 8 32],[34.80991736 46.19008264] ; [17.19008264 22.80991736],1
a6,1,0.00044,12.354354,[58 24] ; [15 25],[49.06557377 32.93442623] ; [23.93442623 16.06557377],1
d4,1,0.070847,3.263293,[53 29] ; [19 21],[48.39344262 33.60655738] ; [23.60655738 16.39344262],0
a5,1,0.07237,3.228421,[47 35] ; [16 24],[42.3442623 39.6557377] ; [20.6557377 19.3442623],0
u3,1,0.081719,3.030374,[20 12] ; [ 8 13],[16.90566038 15.09433962] ; [11.09433962  9.90566038],0
r4,1,0.092002,2.838989,[73  9] ; [31  9],[69.90163934 12.09836066] ; [34.09836066  5.90163934],0
n3,1,0.096582,2.761091,[13  3] ; [8 7],[10.83870968  5.16129032] ; [10.16129032  4.83870968],0
p3,1,0.123371,2.373989,[51 31] ; [19 21],[47.04918033 34.95081967] ; [22.95081967 17.04918033],0
s3,1,0.138295,2.196824,[37 44] ; [24 16],[40.83471074 40.16528926] ; [20.16528926 19.83471074],0
u2,1,0.164915,1.928571,[22 11] ; [10 11],[19.55555556 13.44444444] ; [12.44444444  8.55555556],0
p4,1,0.176445,1.827318,[61 21] ; [25 15],[57.80327869 24.19672131] ; [28.19672131 11.80327869],0
d2,1,0.176635,1.825707,[ 9 73] ; [ 8 32],[11.42622951 70.57377049] ; [ 5.57377049 34.42622951],0
p7,1,0.183775,1.766827,[67 13] ; [37  3],[69.33333333 10.66666667] ; [34.66666667  5.33333333],0
a3,1,0.200744,1.63695,[49 33] ; [19 21],[45.70491803 36.29508197] ; [22.29508197 17.70491803],0
n6,1,0.214004,1.544133,[70 11] ; [31  9],[67.61157025 13.38842975] ; [33.38842975  6.61157025],0
p8,1,0.241445,1.372135,[56 26] ; [23 17],[53.09836066 28.90163934] ; [25.90163934 14.09836066],0
v4,1,0.283321,1.151091,[78  4] ; [36  4],[76.62295082  5.37704918] ; [37.37704918  2.62295082],0
d5,1,0.298685,1.080054,[41 41] ; [24 16],[43.68852459 38.31147541] ; [21.31147541 18.68852459],0
b5,1,0.301271,1.068558,[55 27] ; [23 17],[52.42622951 29.57377049] ; [25.57377049 14.42622951],0
s8,1,0.309902,1.031093,[34 48] ; [20 19],[36.59504132 45.40495868] ; [17.40495868 21.59504132],0
r1,1,0.343836,0.896077,[62 20] ; [27 13],[59.81967213 22.18032787] ; [29.18032787 10.81967213],0
n5,1,0.353679,0.860215,[60 20] ; [33  7],[62. 18.] ; [31.  9.],0
r2,1,0.359317,0.840278,[75  6] ; [35  5],[73.63636364  7.36363636] ; [36.36363636  3.63636364],0
a2,1,0.368654,0.808197,[ 8 74] ; [ 2 38],[ 6.72131148 75.27868852] ; [ 3.27868852 36.72131148],0
b1,1,0.37285,0.794144,[34 48] ; [20 20],[36.29508197 45.70491803] ; [17.70491803 22.29508197],0
v2,1,0.378844,0.774449,[49 33] ; [20 19],[46.76033058 35.23966942] ; [22.23966942 16.76033058],0
u1,1,0.388345,0.744116,[ 5 77] ; [ 1 39],[ 4.03278689 77.96721311] ; [ 1.96721311 38.03278689],0
s5,1,0.402068,0.702132,[29 51] ; [16 20],[31.03448276 48.96551724] ; [13.96551724 22.03448276],0
n4,1,0.4109,0.676197,[60 22] ; [32  8],[61.83606557 20.16393443] ; [30.16393443  9.83606557],0
p10,1,0.463379,0.53772,[65 16] ; [29 10],[63.45 17.55] ; [30.55  8.45],0
a8,1,0.506794,0.440682,[12 65] ; [ 8 31],[13.27586207 63.72413793] ; [ 6.72413793 32.27586207],0
n2,1,0.519043,0.415794,[10  6] ; [11  4],[10.83870968  5.16129032] ; [10.16129032  4.83870968],0
r3,1,0.558831,0.341733,[78  4] ; [37  3],[77.29508197  4.70491803] ; [37.70491803  2.29508197],0
v1,1,0.560885,0.338173,[40 41] ; [22 18],[41.50413223 39.49586777] ; [20.49586777 19.50413223],0
n1,1,0.576086,0.312605,[8 8] ; [6 9],[7.22580645 8.77419355] ; [6.77419355 8.22580645],0
p5,1,0.69208,0.156843,[19 63] ; [ 8 32],[18.14754098 63.85245902] ; [ 8.85245902 31.14754098],0
a4,1,0.695961,0.152708,[26 56] ; [11 28],[25.07438017 56.92561983] ; [11.92561983 27.07438017],0
a1,1,0.725703,0.123094,[ 3 79] ; [ 2 38],[ 3.36065574 78.63934426] ; [ 1.63934426 38.36065574],0
p1,1,0.749319,0.102104,[12 70] ; [ 5 35],[11.42622951 70.57377049] ; [ 5.57377049 34.42622951],0
s1,1,0.752988,0.099037,[ 3 79] ; [ 1 38],[ 2.7107438 79.2892562] ; [ 1.2892562 37.7107438],0
s6,1,0.767133,0.087692,[54 27] ; [25 11],[54.69230769 26.30769231] ; [24.30769231 11.69230769],0
b2,1,0.781623,0.076842,[21 24] ; [14 14],[21.57534247 23.42465753] ; [13.42465753 14.57534247],0
b3,1,0.781623,0.076842,[21 24] ; [14 14],[21.57534247 23.42465753] ; [13.42465753 14.57534247],0
p2,1,0.812369,0.056345,[71 11] ; [34  6],[70.57377049 11.42622951] ; [34.42622951  5.57377049],0
p9,1,0.820942,0.051227,[67 15] ; [32  8],[66.54098361 15.45901639] ; [32.45901639  7.54098361],0
s4,1,0.853142,0.034266,[11 69] ; [ 6 34],[11.33333333 68.66666667] ; [ 5.66666667 34.33333333],0
v3,1,0.855108,0.033344,[29 52] ; [15 25],[29.45454545 51.54545455] ; [14.54545455 25.45454545],0
p12,1,0.869772,0.026879,[ 9 73] ; [ 4 36],[ 8.73770492 73.26229508] ; [ 4.26229508 35.73770492],0
s7,1,0.893579,0.017896,[43 33] ; [22 16],[43.33333333 32.66666667] ; [21.66666667 16.33333333],0
b4,1,0.908781,0.013128,[46 36] ; [22 18],[45.70491803 36.29508197] ; [22.29508197 17.70491803],0
p11,1,0.914863,0.011429,[67 15] ; [33  7],[67.21311475 14.78688525] ; [32.78688525  7.21311475],0
s2,1,0.949061,0.004081,[41 40] ; [20 20],[40.83471074 40.16528926] ; [20.16528926 19.83471074],0
