Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,161.288373,[ 88 234] ; [225  60],[166.03953871 155.96046129] ; [146.96046129 138.03953871],1
s2,1,0.0,106.265832,[111 222] ; [221  76],[175.48571429 157.51428571] ; [156.51428571 140.48571429],1
s3,1,0.0,82.944116,[128 201] ; [223  74],[184.47124601 144.52875399] ; [166.52875399 130.47124601],1
s6,1,0.0,74.179609,[180 146] ; [257  39],[229.03858521  96.96141479] ; [207.96141479  88.03858521],1
p6,1,0.0,27.88851,[ 95 237] ; [145 150],[127.08133971 204.91866029] ; [112.91866029 182.08133971],1
s5,1,1e-06,24.22067,[ 90 238] ; [132 151],[119.17512275 208.82487725] ; [102.82487725 180.17512275],1
n4,1,4e-06,21.125267,[255  80] ; [269  30],[276.87697161  58.12302839] ; [247.12302839  51.87697161],1
v3,1,7e-06,20.073373,[108 216] ; [148 141],[135.30831974 188.69168026] ; [120.69168026 168.30831974],1
a3,1,3e-05,17.392793,[232 102] ; [250  49],[254.32543444  79.67456556] ; [227.67456556  71.32543444],1
p3,1,7.8e-05,15.595214,[152 181] ; [184 116],[176.75829384 156.24170616] ; [159.24170616 140.75829384],1
v1,1,9.5e-05,15.23404,[158 171] ; [184 105],[182.06796117 146.93203883] ; [159.93203883 129.06796117],1
r1,1,0.000207,13.763799,[252  81] ; [260  38],[270.19968304  62.80031696] ; [241.80031696  56.19968304],1
d2,1,0.00029,13.136627,[161 170] ; [189 111],[183.59746434 147.40253566] ; [166.40253566 133.59746434],1
p9,1,0.000363,12.714161,[269  58] ; [273  24],[284.02884615  42.97115385] ; [257.97115385  39.02884615],1
a5,1,0.000918,10.98544,[245  90] ; [252  48],[262.19685039  72.80314961] ; [234.80314961  65.19685039],1
r4,1,0.001321,10.313524,[294  41] ; [285  15],[305.45669291  29.54330709] ; [273.54330709  26.45669291],0
d1,1,0.002653,9.031883,[223 112] ; [232  68],[240.03937008  94.96062992] ; [214.96062992  85.03937008],0
u4,1,0.00336,8.601049,[  3 331] ; [ 14 286],[  8.95583596 325.04416404] ; [  8.04416404 291.95583596],0
p4,1,0.003485,8.534202,[192 141] ; [206  93],[209.7056962 123.2943038] ; [188.2943038 110.7056962],0
p10,1,0.003874,8.341875,[267  65] ; [262  33],[280.10845295  51.89154705] ; [248.89154705  46.10845295],0
n5,1,0.004157,8.21385,[256  78] ; [256  43],[270.15481833  63.84518167] ; [241.84518167  57.15481833],0
p12,1,0.005015,7.873965,[ 17 318] ; [ 33 264],[ 26.50316456 308.49683544] ; [ 23.49683544 273.50316456],0
p5,1,0.00619,7.494023,[ 29 304] ; [ 47 250],[ 40.17142857 292.82857143] ; [ 35.82857143 261.17142857],0
p7,1,0.013477,6.105373,[197 130] ; [203  88],[211.65048544 115.34951456] ; [188.34951456 102.65048544],0
v2,1,0.01351,6.101118,[173 149] ; [185 106],[188.05220228 133.94779772] ; [169.94779772 121.05220228],0
u1,1,0.013759,6.068762,[ 62 273] ; [ 80 220],[ 74.91338583 260.08661417] ; [ 67.08661417 232.91338583],0
