Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,30.167002,[109  51] ; [17 45],[90.81081081 69.18918919] ; [35.18918919 26.81081081],1
d4,1,0.0,26.476338,[142  18] ; [36 26],[128.28828829  31.71171171] ; [49.71171171 12.28828829],1
a3,1,1e-06,25.097631,[107  53] ; [18 43],[90.49773756 69.50226244] ; [34.50226244 26.49773756],1
a6,1,2.4e-05,17.846816,[122  38] ; [29 33],[108.82882883  51.17117117] ; [42.17117117 19.82882883],1
a4,1,4.4e-05,16.707893,[74 86] ; [10 51],[60.81447964 99.18552036] ; [23.18552036 37.81447964],1
d5,1,0.000104,15.070672,[138  22] ; [39 23],[127.56756757  32.43243243] ; [49.43243243 12.56756757],1
d3,1,0.000322,12.935081,[118  42] ; [30 32],[106.66666667  53.33333333] ; [41.33333333 20.66666667],1
d2,1,0.000335,12.862264,[84 76] ; [16 46],[72.07207207 87.92792793] ; [27.92792793 34.07207207],1
r1,1,0.000395,12.556482,[132  26] ; [38 24],[122.09090909  35.90909091] ; [47.90909091 14.09090909],1
r4,1,0.000439,12.359329,[150  10] ; [48 14],[142.7027027  17.2972973] ; [55.2972973  6.7027027],1
v1,1,0.000532,11.998652,[93 63] ; [20 40],[81.61111111 74.38888889] ; [31.38888889 28.61111111],1
p4,1,0.0023,9.293103,[115  45] ; [30 30],[105.45454545  54.54545455] ; [39.54545455 20.45454545],0
u1,1,0.003581,8.484798,[ 25 135] ; [ 1 61],[ 18.73873874 141.26126126] ; [ 7.26126126 54.73873874],0
p3,1,0.005605,7.672994,[95 65] ; [24 38],[85.76576577 74.23423423] ; [33.23423423 28.76576577],0
b2,1,0.006009,7.547524,[36 58] ; [ 3 25],[30.04918033 63.95081967] ; [ 8.95081967 19.04918033],0
b3,1,0.006009,7.547524,[36 58] ; [ 3 25],[30.04918033 63.95081967] ; [ 8.95081967 19.04918033],0
v2,1,0.028341,4.807206,[91 63] ; [25 34],[83.8685446 70.1314554] ; [32.1314554 26.8685446],0
p10,1,0.0353,4.430621,[136  23] ; [44 16],[130.68493151  28.31506849] ; [49.31506849 10.68493151],0
r3,1,0.058956,3.56652,[152   7] ; [55  7],[148.92760181  10.07239819] ; [58.07239819  3.92760181],0
n4,1,0.071409,3.250335,[117  43] ; [37 24],[111.49321267  48.50678733] ; [42.50678733 18.49321267],0
u3,1,0.076304,3.141908,[29 22] ; [17 27],[24.69473684 26.30526316] ; [21.30526316 22.69473684],0
p11,1,0.082833,3.008412,[139  21] ; [48 14],[134.77477477  25.22522523] ; [52.22522523  9.77477477],0
p7,1,0.092371,2.832565,[126  31] ; [41 18],[121.38425926  35.61574074] ; [45.61574074 13.38425926],0
a7,1,0.093503,2.813008,[125  35] ; [41 20],[120.18099548  39.81900452] ; [45.81900452 15.18099548],0
p2,1,0.106131,2.610904,[141  18] ; [49 12],[137.31818182  21.68181818] ; [52.68181818  8.31818182],0
v4,1,0.126008,2.34101,[152   7] ; [55  6],[149.60454545   9.39545455] ; [57.39545455  3.60454545],0
s5,1,0.146891,2.104241,[ 43 111] ; [11 49],[ 38.85981308 115.14018692] ; [15.14018692 44.85981308],0
n5,1,0.147795,2.094861,[115  44] ; [38 23],[110.57727273  48.42272727] ; [42.42272727 18.57727273],0
