Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,5.5e-05,16.251863,[34 13] ; [10 26],[24.91566265 22.08433735] ; [19.08433735 16.91566265],1
p7,1,0.017391,5.656465,[42  6] ; [23 12],[37.59036145 10.40963855] ; [27.40963855  7.59036145],0
p6,1,0.020248,5.390374,[24 24] ; [ 9 27],[18.85714286 29.14285714] ; [14.14285714 21.85714286],0
d3,1,0.03647,4.375,[18 30] ; [ 6 30],[13.71428571 34.28571429] ; [10.28571429 25.71428571],0
p5,1,0.05309,3.741077,[10 38] ; [ 2 33],[ 6.93975904 41.06024096] ; [ 5.06024096 29.93975904],0
v2,1,0.060173,3.532617,[26 20] ; [12 22],[21.85 24.15] ; [16.15 17.85],0
p2,1,0.06681,3.359708,[42  6] ; [25 10],[38.74698795  9.25301205] ; [28.25301205  6.74698795],0
p12,1,0.068139,3.327303,[ 7 41] ; [ 1 35],[ 4.57142857 43.42857143] ; [ 3.42857143 32.57142857],0
a5,1,0.099903,2.707094,[30 18] ; [16 20],[26.28571429 21.71428571] ; [19.71428571 16.28571429],0
a7,1,0.148134,2.091358,[34 14] ; [20 16],[30.85714286 17.14285714] ; [23.14285714 12.85714286],0
s1,1,0.172911,1.857525,[ 1 47] ; [ 3 32],[ 2.31325301 45.68674699] ; [ 1.68674699 33.31325301],0
u2,1,0.179664,1.800401,[15 13] ; [ 8 15],[12.62745098 15.37254902] ; [10.37254902 12.62745098],0
b4,1,0.185877,1.75,[27 21] ; [15 21],[24. 24.] ; [18. 18.],0
v3,1,0.193554,1.690359,[20 27] ; [10 25],[17.19512195 29.80487805] ; [12.80487805 22.19512195],0
d2,1,0.209727,1.57331,[12 36] ; [ 5 31],[ 9.71428571 38.28571429] ; [ 7.28571429 28.71428571],0
n1,1,0.210096,1.570767,[7 5] ; [2 5],[5.68421053 6.31578947] ; [3.31578947 3.68421053],0
v1,1,0.214296,1.542164,[23 25] ; [12 23],[20.24096386 27.75903614] ; [14.75903614 20.24096386],0
r1,1,0.251583,1.31449,[35 13] ; [22 14],[32.57142857 15.42857143] ; [24.42857143 11.57142857],0
n5,1,0.28936,1.122594,[37 11] ; [24 12],[34.85714286 13.14285714] ; [26.14285714  9.85714286],0
n4,1,0.28936,1.122594,[37 11] ; [24 12],[34.85714286 13.14285714] ; [26.14285714  9.85714286],0
p9,1,0.33809,0.91766,[39  9] ; [32  4],[40.57142857  7.42857143] ; [30.42857143  5.57142857],0
s2,1,0.38476,0.755437,[14 33] ; [14 22],[15.85542169 31.14457831] ; [12.14457831 23.85542169],0
b1,1,0.409492,0.680276,[23 25] ; [14 22],[21.14285714 26.85714286] ; [15.85714286 20.14285714],0
r2,1,0.434811,0.609939,[43  4] ; [31  5],[41.90361446  5.09638554] ; [32.09638554  3.90361446],0
p11,1,0.521075,0.411765,[40  8] ; [28  8],[38.85714286  9.14285714] ; [29.14285714  6.85714286],0
n3,1,0.539222,0.376984,[10  2] ; [5 2],[9.47368421 2.52631579] ; [5.52631579 1.47368421],0
d5,1,0.5569,0.3451,[19 29] ; [12 24],[17.71428571 30.28571429] ; [13.28571429 22.71428571],0
s4,1,0.597751,0.278402,[10 37] ; [ 6 30],[ 9.06024096 37.93975904] ; [ 6.93975904 29.06024096],0
b5,1,0.61176,0.257619,[28 20] ; [19 17],[26.85714286 21.14285714] ; [20.14285714 15.85714286],0
