Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.719673,[25  7] ; [ 6 46],[11.80952381 20.19047619] ; [19.19047619 32.80952381],1
d3,1,1.3e-05,19.08213,[27  5] ; [18 33],[17.34939759 14.65060241] ; [27.65060241 23.34939759],1
a4,1,0.000385,12.604487,[19 13] ; [11 41],[11.42857143 20.57142857] ; [18.57142857 33.42857143],1
a2,1,0.003646,8.452391,[ 8 24] ; [ 2 50],[ 3.80952381 28.19047619] ; [ 6.19047619 45.80952381],0
v2,1,0.00434,8.135875,[18 11] ; [15 36],[11.9625 17.0375] ; [21.0375 29.9625],0
r2,1,0.005393,7.742585,[24  5] ; [24 23],[18.31578947 10.68421053] ; [29.68421053 17.31578947],0
a5,1,0.006437,7.423643,[25  7] ; [25 27],[19.04761905 12.95238095] ; [30.95238095 21.04761905],0
s2,1,0.012862,6.187978,[17 13] ; [15 37],[11.70731707 18.29268293] ; [20.29268293 31.70731707],0
a3,1,0.013399,6.115687,[25  7] ; [26 25],[19.6626506 12.3373494] ; [31.3373494 19.6626506],0
p5,1,0.02564,4.980115,[ 8 23] ; [ 4 47],[ 4.53658537 26.46341463] ; [ 7.46341463 43.53658537],0
v3,1,0.034099,4.489741,[12 19] ; [ 9 42],[ 7.93902439 23.06097561] ; [13.06097561 37.93902439],0
v4,1,0.087151,2.926221,[24  5] ; [31 17],[20.71428571  8.28571429] ; [34.28571429 13.71428571],0
a6,1,0.103798,2.646189,[20 12] ; [23 29],[16.38095238 15.61904762] ; [26.61904762 25.38095238],0
a7,1,0.116604,2.462353,[21 11] ; [25 27],[17.52380952 14.47619048] ; [28.47619048 23.52380952],0
u1,1,0.135082,2.23311,[ 5 27] ; [ 3 49],[ 3.04761905 28.95238095] ; [ 4.95238095 47.04761905],0
p3,1,0.149988,2.072373,[14 16] ; [16 36],[10.97560976 19.02439024] ; [19.02439024 32.97560976],0
s5,1,0.172842,1.858121,[ 8 20] ; [ 8 43],[ 5.67088608 22.32911392] ; [10.32911392 40.67088608],0
n4,1,0.190824,1.711246,[23  9] ; [30 22],[20.19047619 11.80952381] ; [32.80952381 19.19047619],0
