Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.005592,7.677196,[24 21] ; [64 19],[30.9375 14.0625] ; [57.0625 25.9375],0
r3,1,0.006338,7.451645,[37  8] ; [80  3],[41.1328125  3.8671875] ; [75.8671875  7.1328125],0
r4,1,0.008902,6.842344,[32 13] ; [75  9],[37.3255814  7.6744186] ; [69.6744186 14.3255814],0
a5,1,0.021013,5.325705,[20 25] ; [55 29],[26.1627907 18.8372093] ; [48.8372093 35.1627907],0
v2,1,0.049782,3.848785,[15 27] ; [43 36],[20.1322314 21.8677686] ; [37.8677686 41.1322314],0
d3,1,0.073797,3.196477,[ 8 37] ; [27 56],[12.3046875 32.6953125] ; [22.6953125 60.3046875],0
p7,1,0.103841,2.645541,[23 22] ; [54 28],[27.28346457 17.71653543] ; [49.71653543 32.28346457],0
p2,1,0.103879,2.644953,[32 13] ; [70 14],[35.58139535  9.41860465] ; [66.41860465 17.58139535],0
d2,1,0.122168,2.389303,[14 31] ; [16 68],[10.46511628 34.53488372] ; [19.53488372 64.46511628],0
a6,1,0.136992,2.211429,[24 21] ; [56 28],[27.90697674 17.09302326] ; [52.09302326 31.90697674],0
v1,1,0.152045,2.051615,[18 26] ; [44 37],[21.824 22.176] ; [40.176 40.824],0
n3,1,0.158147,1.991855,[14  5] ; [13  1],[15.54545455  3.45454545] ; [11.45454545  2.54545455],0
n2,1,0.158147,1.991855,[14  5] ; [13  1],[15.54545455  3.45454545] ; [11.45454545  2.54545455],0
u3,1,0.158955,1.98414,[10 15] ; [21 15],[12.70491803 12.29508197] ; [18.29508197 17.70491803],0
a3,1,0.168574,1.895578,[20 25] ; [48 36],[23.72093023 21.27906977] ; [44.27906977 39.72093023],0
b5,1,0.204909,1.607034,[21 24] ; [49 35],[24.41860465 20.58139535] ; [45.58139535 38.41860465],0
a2,1,0.224277,1.476794,[ 2 43] ; [ 9 75],[ 3.8372093 41.1627907] ; [ 7.1627907 76.8372093],0
u1,1,0.229402,1.444562,[ 3 42] ; [ 2 82],[ 1.74418605 43.25581395] ; [ 3.25581395 80.74418605],0
s5,1,0.245445,1.349046,[ 8 35] ; [23 59],[10.664 32.336] ; [20.336 61.664],0
n6,1,0.253344,1.30477,[35 10] ; [72 12],[37.3255814  7.6744186] ; [69.6744186 14.3255814],0
s4,1,0.301874,1.065896,[11 34] ; [14 69],[ 8.7890625 36.2109375] ; [16.2109375 66.7890625],0
p3,1,0.30849,1.037128,[18 27] ; [41 42],[20.7421875 24.2578125] ; [38.2578125 44.7421875],0
v3,1,0.310583,1.028194,[12 31] ; [31 53],[14.55905512 28.44094488] ; [28.44094488 55.55905512],0
b4,1,0.323081,0.976434,[25 20] ; [39 45],[22.3255814 22.6744186] ; [41.6744186 42.3255814],0
b1,1,0.332055,0.940868,[20 25] ; [30 54],[17.44186047 27.55813953] ; [32.55813953 51.44186047],0
d1,1,0.337646,0.919348,[ 1 44] ; [ 5 79],[ 2.09302326 42.90697674] ; [ 3.90697674 80.09302326],0
d5,1,0.390198,0.738324,[20 25] ; [44 40],[22.3255814 22.6744186] ; [41.6744186 42.3255814],0
p1,1,0.396113,0.720096,[ 5 40] ; [14 70],[ 6.62790698 38.37209302] ; [12.37209302 71.62790698],0
n5,1,0.403479,0.697932,[38  7] ; [65 18],[36.2109375  8.7890625] ; [66.7890625 16.2109375],0
b2,1,0.407807,0.685186,[ 9 19] ; [11 36],[ 7.46666667 20.53333333] ; [12.53333333 34.46666667],0
b3,1,0.407807,0.685186,[ 9 19] ; [11 36],[ 7.46666667 20.53333333] ; [12.53333333 34.46666667],0
p11,1,0.410832,0.676393,[39  6] ; [68 16],[37.3255814  7.6744186] ; [69.6744186 14.3255814],0
v4,1,0.444108,0.585645,[41  2] ; [77  7],[39.95275591  3.04724409] ; [78.04724409  5.95275591],0
s8,1,0.483509,0.490938,[20 25] ; [32 52],[18.13953488 26.86046512] ; [33.86046512 50.13953488],0
p4,1,0.511594,0.430806,[23 22] ; [48 36],[24.76744186 20.23255814] ; [46.23255814 37.76744186],0
a4,1,0.521739,0.410455,[ 9 36] ; [21 63],[10.46511628 34.53488372] ; [19.53488372 64.46511628],0
p12,1,0.532651,0.389332,[ 4 41] ; [ 5 79],[ 3.13953488 41.86046512] ; [ 5.86046512 78.13953488],0
s3,1,0.663206,0.189652,[23 20] ; [41 42],[21.84126984 21.15873016] ; [42.15873016 40.84126984],0
p6,1,0.671308,0.180075,[13 32] ; [27 56],[14.0625 30.9375] ; [25.9375 57.0625],0
p8,1,0.683919,0.165747,[23 22] ; [45 37],[24.09448819 20.90551181] ; [43.90551181 38.09448819],0
a8,1,0.684563,0.165034,[ 4 37] ; [ 6 73],[ 3.41666667 37.58333333] ; [ 6.58333333 72.41666667],0
p9,1,0.696493,0.152146,[40  4] ; [78  6],[40.5625  3.4375] ; [77.4375  6.5625],0
r2,1,0.696493,0.152146,[40  4] ; [78  6],[40.5625  3.4375] ; [77.4375  6.5625],0
