Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,50.19777,[84  2] ; [28 31],[66.42758621 19.57241379] ; [45.57241379 13.42758621],1
d4,1,0.0,49.216562,[83  3] ; [27 32],[65.24137931 20.75862069] ; [44.75862069 14.24137931],1
d2,1,0.0,39.99396,[59 27] ; [ 9 50],[40.33103448 45.66896552] ; [27.66896552 31.33103448],1
d3,1,0.0,37.150233,[75 11] ; [23 36],[58.12413793 27.87586207] ; [39.87586207 19.12413793],1
a3,1,3.2e-05,17.276171,[65 20] ; [25 34],[53.125 31.875] ; [36.875 22.125],1
r1,1,0.000133,14.605618,[75 10] ; [36 23],[65.52083333 19.47916667] ; [45.47916667 13.52083333],1
a5,1,0.000205,13.782425,[70 16] ; [31 28],[59.90344828 26.09655172] ; [41.09655172 17.90344828],1
r4,1,0.002247,9.336125,[78  8] ; [42 17],[71.17241379 14.82758621] ; [48.82758621 10.17241379],0
a2,1,0.002414,9.204298,[23 63] ; [ 4 55],[16.0137931 69.9862069] ; [10.9862069 48.0137931],0
u1,1,0.002949,8.838965,[15 71] ; [ 1 58],[ 9.48965517 76.51034483] ; [ 6.51034483 52.48965517],0
a6,1,0.0035,8.526717,[64 22] ; [30 29],[55.75172414 30.24827586] ; [38.24827586 20.75172414],0
s8,1,0.004124,8.228197,[30 56] ; [ 8 51],[22.53793103 63.46206897] ; [15.46206897 43.53793103],0
a4,1,0.010143,6.609672,[40 46] ; [15 44],[32.62068966 53.37931034] ; [22.37931034 36.62068966],0
v1,1,0.016821,5.71492,[51 34] ; [23 35],[43.98601399 41.01398601] ; [30.01398601 27.98601399],0
r2,1,0.031663,4.616626,[80  4] ; [50  9],[76.36363636  7.63636364] ; [53.63636364  5.36363636],0
n4,1,0.033268,4.53191,[69 17] ; [38 21],[63.46206897 22.53793103] ; [43.53793103 15.46206897],0
v3,1,0.049926,3.843955,[39 43] ; [18 40],[33.38571429 48.61428571] ; [23.61428571 34.38571429],0
b1,1,0.050203,3.834666,[27 59] ; [28 31],[32.62068966 53.37931034] ; [22.37931034 36.62068966],0
