Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.017636,5.631918,[13  3] ; [4 7],[10.07407407  5.92592593] ; [6.92592593 4.07407407],0
p8,1,0.02278,5.185227,[10  6] ; [2 9],[7.11111111 8.88888889] ; [4.88888889 6.11111111],0
p10,1,0.035971,4.398496,[14  2] ; [5 5],[11.69230769  4.30769231] ; [7.30769231 2.69230769],0
u2,1,0.044045,4.054847,[6 1] ; [1 3],[4.45454545 2.54545455] ; [2.54545455 1.45454545],0
p9,1,0.074317,3.185,[12  4] ; [4 6],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
r3,1,0.1354,2.229478,[13  3] ; [6 5],[11.25925926  4.74074074] ; [7.74074074 3.25925926],0
s6,1,0.136519,2.216761,[9 7] ; [3 8],[7.11111111 8.88888889] ; [4.88888889 6.11111111],0
b4,1,0.16612,1.917614,[9 7] ; [9 2],[10.66666667  5.33333333] ; [7.33333333 3.66666667],0
v3,1,0.16612,1.917614,[7 9] ; [2 9],[ 5.33333333 10.66666667] ; [3.66666667 7.33333333],0
v1,1,0.16612,1.917614,[7 9] ; [2 9],[ 5.33333333 10.66666667] ; [3.66666667 7.33333333],0
p4,1,0.181709,1.783591,[10  6] ; [4 7],[8.2962963 7.7037037] ; [5.7037037 5.2962963],0
v2,1,0.183902,1.765803,[8 7] ; [3 8],[6.34615385 8.65384615] ; [4.65384615 6.34615385],0
v4,1,0.2261,1.465231,[11  5] ; [5 6],[9.48148148 6.51851852] ; [6.51851852 4.48148148],0
a5,1,0.2261,1.465231,[11  5] ; [5 6],[9.48148148 6.51851852] ; [6.51851852 4.48148148],0
n4,1,0.237625,1.394628,[8 8] ; [8 3],[9.48148148 6.51851852] ; [6.51851852 4.48148148],0
d5,1,0.267938,1.227273,[12  4] ; [6 5],[10.66666667  5.33333333] ; [7.33333333 3.66666667],0
d2,1,0.280077,1.166717,[ 6 10] ; [2 9],[ 4.74074074 11.25925926] ; [3.25925926 7.74074074],0
p3,1,0.280077,1.166717,[ 6 10] ; [2 9],[ 4.74074074 11.25925926] ; [3.25925926 7.74074074],0
p5,1,0.295722,1.093388,[ 4 12] ; [ 1 10],[ 2.96296296 13.03703704] ; [2.03703704 8.96296296],0
s5,1,0.295722,1.093388,[ 4 12] ; [ 1 10],[ 2.96296296 13.03703704] ; [2.03703704 8.96296296],0
p2,1,0.304807,1.053044,[13  3] ; [7 4],[11.85185185  4.14814815] ; [8.14814815 2.85185185],0
n6,1,0.315266,1.008485,[8 8] ; [7 3],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
a2,1,0.332373,0.939631,[ 1 15] ; [2 9],[ 1.77777778 14.22222222] ; [1.22222222 9.77777778],0
s1,1,0.332373,0.939631,[ 1 15] ; [2 9],[ 1.77777778 14.22222222] ; [1.22222222 9.77777778],0
b5,1,0.381133,0.767045,[10  6] ; [5 6],[8.88888889 7.11111111] ; [6.11111111 4.88888889],0
a4,1,0.383666,0.758924,[7 9] ; [3 8],[ 5.92592593 10.07407407] ; [4.07407407 6.92592593],0
b1,1,0.452651,0.564004,[11  5] ; [6 5],[10.07407407  5.92592593] ; [6.92592593 4.07407407],0
a3,1,0.483231,0.491562,[9 7] ; [7 3],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
a8,1,0.504036,0.446429,[ 3 12] ; [1 9],[ 2.4 12.6] ; [1.6 8.4],0
s2,1,0.507726,0.43875,[ 3 13] ; [3 7],[ 3.69230769 12.30769231] ; [2.30769231 7.69230769],0
d1,1,0.52518,0.403708,[ 4 12] ; [4 7],[ 4.74074074 11.25925926] ; [3.25925926 7.74074074],0
s3,1,0.529233,0.395865,[ 5 11] ; [2 8],[ 4.30769231 11.69230769] ; [2.69230769 7.30769231],0
d3,1,0.581206,0.304289,[9 7] ; [5 6],[8.2962963 7.7037037] ; [5.7037037 5.2962963],0
n5,1,0.701122,0.147308,[9 7] ; [7 4],[9.48148148 6.51851852] ; [6.51851852 4.48148148],0
s8,1,0.701122,0.147308,[7 9] ; [4 7],[6.51851852 9.48148148] ; [4.48148148 6.51851852],0
s4,1,0.781814,0.076705,[ 2 14] ; [ 1 10],[ 1.77777778 14.22222222] ; [1.22222222 9.77777778],0
n3,1,0.818971,0.052381,[2 2] ; [3 4],[1.81818182 2.18181818] ; [3.18181818 3.81818182],0
u3,1,0.818971,0.052381,[4 3] ; [2 2],[3.81818182 3.18181818] ; [2.18181818 1.81818182],0
n2,1,0.818971,0.052381,[2 2] ; [4 3],[2.18181818 1.81818182] ; [3.81818182 3.18181818],0
s7,1,0.854757,0.033508,[6 7] ; [5 5],[6.2173913 6.7826087] ; [4.7826087 5.2173913],0
d4,1,0.89466,0.017532,[12  4] ; [8 3],[11.85185185  4.14814815] ; [8.14814815 2.85185185],0
a7,1,0.93021,0.00767,[9 7] ; [6 5],[8.88888889 7.11111111] ; [6.11111111 4.88888889],0
a6,1,0.952092,0.00361,[ 6 10] ; [4 7],[ 5.92592593 10.07407407] ; [4.07407407 6.92592593],0
b2,1,1.0,0.0,[3 6] ; [2 4],[3. 6.] ; [2. 4.],0
b3,1,1.0,0.0,[3 6] ; [2 4],[3. 6.] ; [2. 4.],0
