Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000182,14.004869,[16 19] ; [77 20],[24.65909091 10.34090909] ; [68.34090909 28.65909091],1
p10,1,0.002946,8.840345,[22 12] ; [85 12],[27.77099237  6.22900763] ; [79.22900763 17.77099237],0
p9,1,0.005964,7.561273,[23 10] ; [87 10],[27.92307692  5.07692308] ; [82.07692308 14.92307692],0
b1,1,0.00613,7.511563,[20 15] ; [30 67],[13.25757576 21.74242424] ; [36.74242424 60.25757576],0
p8,1,0.006461,7.41715,[11 23] ; [56 38],[17.796875 16.203125] ; [49.203125 44.796875],0
p2,1,0.011435,6.39639,[22 13] ; [81 16],[27.31060606  7.68939394] ; [75.68939394 21.31060606],0
n4,1,0.022579,5.200584,[17 18] ; [68 29],[22.53787879 12.46212121] ; [62.46212121 34.53787879],0
d5,1,0.02569,4.97673,[33  2] ; [75 22],[28.63636364  6.36363636] ; [79.36363636 17.63636364],0
p7,1,0.038968,4.262249,[18 16] ; [68 26],[22.84375 11.15625] ; [63.15625 30.84375],0
n6,1,0.044711,4.02949,[26  9] ; [85 11],[29.65648855  5.34351145] ; [81.34351145 14.65648855],0
r3,1,0.047162,3.939583,[29  4] ; [94  3],[31.22307692  1.77692308] ; [91.77692308  5.22307692],0
d2,1,0.094867,2.789778,[22 13] ; [45 52],[17.76515152 17.23484848] ; [49.23484848 47.76515152],0
v1,1,0.135292,2.230701,[12 23] ; [47 49],[15.76335878 19.23664122] ; [43.23664122 52.76335878],0
p6,1,0.141701,2.159385,[11 23] ; [45 51],[14.64615385 19.35384615] ; [41.35384615 54.64615385],0
p1,1,0.142892,2.146535,[ 6 29] ; [ 8 89],[ 3.71212121 31.28787879] ; [10.28787879 86.71212121],0
s7,1,0.180166,1.796251,[17 14] ; [66 31],[20.1015625 10.8984375] ; [62.8984375 34.1015625],0
v4,1,0.182241,1.779255,[32  3] ; [94  3],[33.40909091  1.59090909] ; [92.59090909  4.40909091],0
a6,1,0.219636,1.506749,[19 16] ; [64 33],[22.00757576 12.99242424] ; [60.99242424 36.00757576],0
