Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,55.307361,[76 47] ; [ 90 271],[42.18595041 80.81404959] ; [123.81404959 237.18595041],1
s3,1,0.0,35.707911,[78 43] ; [120 238],[50.01670146 70.98329854] ; [147.98329854 210.01670146],1
s6,1,0.0,27.322774,[88 32] ; [163 193],[63.27731092 56.72268908] ; [187.72268908 168.27731092],1
p3,1,8e-05,15.553909,[68 54] ; [128 233],[49.50724638 72.49275362] ; [146.49275362 214.50724638],1
p4,1,8.2e-05,15.516594,[82 41] ; [165 193],[63.16216216 59.83783784] ; [183.83783784 174.16216216],1
n4,1,0.0001,15.141275,[103  20] ; [237 127],[85.87268994 37.12731006] ; [254.12731006 109.87268994],1
p6,1,0.00011,14.954176,[50 71] ; [ 82 273],[33.55462185 87.44537815] ; [ 98.44537815 256.55462185],1
s5,1,0.000247,13.436514,[44 75] ; [ 72 283],[29.12236287 89.87763713] ; [ 86.87763713 268.12236287],1
a3,1,0.000888,11.048131,[93 29] ; [216 147],[77.72783505 44.27216495] ; [231.27216495 131.72783505],1
a2,1,0.00137,10.245264,[37 86] ; [ 61 304],[24.70081967 98.29918033] ; [ 73.29918033 291.70081967],0
u1,1,0.00165,9.903083,[26 97] ; [ 37 328],[ 15.87909836 107.12090164] ; [ 47.12090164 317.87909836],0
d2,1,0.002698,9.001492,[64 58] ; [134 228],[49.90909091 72.09090909] ; [148.09090909 213.90909091],0
p2,1,0.009062,6.810609,[109  14] ; [281  80],[99.11157025 23.88842975] ; [290.88842975  70.11157025],0
p7,1,0.01402,6.035646,[80 39] ; [193 162],[68.53797468 50.46202532] ; [204.46202532 150.53797468],0
a4,1,0.020773,5.345724,[61 62] ; [137 226],[50.11111111 72.88888889] ; [147.88888889 215.11111111],0
s4,1,0.025051,5.020337,[27 96] ; [ 48 309],[ 19.21875 103.78125] ; [ 55.78125 301.21875],0
s1,1,0.030144,4.701078,[  7 114] ; [  7 352],[  3.52916667 117.47083333] ; [ 10.47083333 348.52916667],0
a5,1,0.035484,4.421736,[90 33] ; [229 136],[80.40368852 42.59631148] ; [238.59631148 126.40368852],0
a8,1,0.038745,4.272025,[18 92] ; [ 31 304],[12.11235955 97.88764045] ; [ 36.88764045 298.11235955],0
r1,1,0.048897,3.878873,[101  22] ; [266  97],[92.88271605 30.11728395] ; [274.11728395  88.88271605],0
d3,1,0.058934,3.567142,[90 32] ; [234 129],[81.50103093 40.49896907] ; [242.49896907 120.50103093],0
n5,1,0.065906,3.382144,[92 30] ; [240 121],[83.85921325 38.14078675] ; [248.14078675 112.85921325],0
p5,1,0.069523,3.29425,[ 14 109] ; [ 23 339],[  9.38350515 113.61649485] ; [ 27.61649485 334.38350515],0
v3,1,0.099915,2.706905,[46 74] ; [106 245],[38.72611465 81.27388535] ; [113.27388535 237.72611465],0
b5,1,0.102817,2.661302,[68 55] ; [232 133],[75.6147541 47.3852459] ; [224.3852459 140.6147541],0
d1,1,0.117847,2.445707,[69 54] ; [175 190],[61.5 61.5] ; [182.5 182.5],0
r3,1,0.124824,2.355719,[118   4] ; [338  26],[114.4691358   7.5308642] ; [341.5308642  22.4691358],0
p10,1,0.128759,2.307407,[97 25] ; [259  98],[90.67223382 31.32776618] ; [265.32776618  91.67223382],0
p8,1,0.15981,1.976024,[63 58] ; [160 198],[56.33194154 64.66805846] ; [166.66805846 191.33194154],0
n2,1,0.163177,1.944539,[25  4] ; [70 25],[22.21774194  6.78225806] ; [72.78225806 22.21774194],0
n3,1,0.177866,1.815366,[19 10] ; [74 21],[21.75  7.25] ; [71.25 23.75],0
p9,1,0.186983,1.741228,[99 21] ; [274  83],[93.83647799 26.16352201] ; [279.16352201  77.83647799],0
d4,1,0.192681,1.697,[101  21] ; [281  83],[95.89300412 26.10699588] ; [286.10699588  77.89300412],0
d5,1,0.208992,1.578396,[98 24] ; [272  92],[92.88065844 29.11934156] ; [277.11934156  86.88065844],0
n1,1,0.244039,1.357111,[12 17] ; [28 66],[ 9.43089431 19.56910569] ; [30.56910569 63.43089431],0
r4,1,0.25617,1.289339,[111  12] ; [315  50],[107.37295082  15.62704918] ; [318.62704918  46.37295082],0
r2,1,0.258465,1.276958,[118   5] ; [337  25],[115.39175258   7.60824742] ; [339.60824742  22.39175258],0
a6,1,0.292594,1.107646,[79 43] ; [255 110],[83.67145791 38.32854209] ; [250.32854209 114.67145791],0
n6,1,0.348192,0.880037,[103  20] ; [290  73],[99.46296296 23.53703704] ; [293.53703704  69.46296296],0
u3,1,0.354303,0.857987,[19 11] ; [79 67],[16.70454545 13.29545455] ; [81.29545455 64.70454545],0
