Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7.9e-05,15.591283,[41 18] ; [120 170],[27.21776504 31.78223496] ; [133.78223496 156.21776504],1
n4,1,0.00029,13.134751,[29 31] ; [211  81],[40.90909091 19.09090909] ; [199.09090909  92.90909091],1
s5,1,0.000701,11.487111,[25 31] ; [ 65 220],[14.78005865 41.21994135] ; [ 75.21994135 209.78005865],1
s6,1,0.017714,5.624242,[44 14] ; [172 118],[36. 22.] ; [180. 110.],0
a6,1,0.025932,4.960572,[38 22] ; [225  67],[44.82954545 15.17045455] ; [218.17045455  73.82954545],0
s7,1,0.031459,4.627747,[31 28] ; [106 177],[23.63450292 35.36549708] ; [113.36549708 169.63450292],0
v4,1,0.040509,4.196455,[59  1] ; [261  28],[55.01432665  4.98567335] ; [264.98567335  24.01432665],0
s3,1,0.048024,3.909157,[38 22] ; [140 144],[31.04651163 28.95348837] ; [146.95348837 137.04651163],0
r1,1,0.055498,3.667065,[42 18] ; [235  55],[47.48571429 12.51428571] ; [229.51428571  60.48571429],0
v3,1,0.056643,3.633035,[13 45] ; [ 99 181],[19.21893491 38.78106509] ; [ 92.78106509 187.21893491],0
a8,1,0.063906,3.432989,[ 4 49] ; [ 48 222],[ 8.53250774 44.46749226] ; [ 43.46749226 226.53250774],0
b1,1,0.073364,3.206105,[13 47] ; [ 98 195],[18.86685552 41.13314448] ; [ 92.13314448 200.86685552],0
p11,1,0.086851,2.931799,[37 23] ; [213  80],[42.49291785 17.50708215] ; [207.50708215  85.49291785],0
a2,1,0.087881,2.912765,[ 9 51] ; [ 74 219],[14.10764873 45.89235127] ; [ 68.89235127 224.10764873],0
s8,1,0.102489,2.66638,[27 33] ; [ 99 193],[21.47727273 38.52272727] ; [104.52272727 187.47727273],0
p9,1,0.102729,2.662664,[50  8] ; [218  67],[45.31778426 12.68221574] ; [222.68221574  62.31778426],0
a4,1,0.173554,1.851971,[19 41] ; [120 172],[23.69318182 36.30681818] ; [115.30681818 176.69318182],0
p10,1,0.188553,1.728886,[48 11] ; [210  77],[43.99421965 15.00578035] ; [214.00578035  72.99421965],0
n2,1,0.190668,1.712447,[14  3] ; [57 29],[11.7184466  5.2815534] ; [59.2815534 26.7184466],0
p5,1,0.206606,1.595053,[ 1 59] ; [ 16 274],[ 2.91428571 57.08571429] ; [ 14.08571429 275.91428571],0
a5,1,0.218213,1.516085,[38 22] ; [209  84],[41.98300283 18.01699717] ; [205.01699717  87.98300283],0
r3,1,0.221238,1.496322,[53  6] ; [274  17],[55.12285714  3.87714286] ; [271.87714286  19.12285714],0
d2,1,0.254412,1.298914,[22 38] ; [130 161],[25.98290598 34.01709402] ; [126.01709402 164.98290598],0
