Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.984886,[18 33] ; [115  24],[35.7 15.3] ; [97.3 41.7],1
p10,1,3.1e-05,17.348032,[32 17] ; [126  13],[41.18085106  7.81914894] ; [116.81914894  22.18085106],1
n6,1,5.6e-05,16.250221,[32 19] ; [122  16],[41.55555556  9.44444444] ; [112.44444444  25.55555556],1
p9,1,0.000146,14.428795,[36 15] ; [127  11],[43.98412698  7.01587302] ; [119.01587302  18.98412698],1
v4,1,0.000311,13.003576,[41  9] ; [134   4],[46.54255319  3.45744681] ; [128.45744681   9.54255319],1
r4,1,0.001814,9.729158,[36 15] ; [124  15],[42.94736842  8.05263158] ; [117.05263158  21.94736842],0
p11,1,0.001814,9.729158,[36 15] ; [124  15],[42.94736842  8.05263158] ; [117.05263158  21.94736842],0
s7,1,0.00487,7.927262,[16 35] ; [71 59],[24.51381215 26.48618785] ; [62.48618785 67.51381215],0
n2,1,0.011799,6.340873,[8 6] ; [22  2],[11.05263158  2.94736842] ; [18.94736842  5.05263158],0
s8,1,0.016921,5.704543,[12 39] ; [59 80],[19.05789474 31.94210526] ; [51.94210526 87.05789474],0
a4,1,0.028507,4.797148,[ 6 45] ; [ 37 101],[11.6031746 39.3968254] ; [ 31.3968254 106.6031746],0
a8,1,0.038351,4.289369,[ 2 44] ; [ 21 107],[ 6.08045977 39.91954023] ; [ 16.91954023 111.08045977],0
p4,1,0.049671,3.852522,[27 24] ; [95 44],[32.74736842 18.25263158] ; [89.25263158 49.74736842],0
r1,1,0.058701,3.573702,[31 20] ; [104  35],[36.23684211 14.76315789] ; [98.76315789 40.23684211],0
p6,1,0.059877,3.540779,[15 34] ; [64 75],[20.59042553 28.40957447] ; [58.40957447 80.59042553],0
p2,1,0.099299,2.716771,[40 10] ; [124  15],[43.38624339  6.61375661] ; [120.61375661  18.38624339],0
p7,1,0.116093,2.469259,[35 14] ; [114  25],[38.83510638 10.16489362] ; [110.16489362  28.83510638],0
d3,1,0.124239,2.363051,[25 26] ; [51 88],[20.4 30.6] ; [55.6 83.4],0
n1,1,0.125847,2.343004,[ 4 10] ; [13 11],[6.26315789 7.73684211] ; [10.73684211 13.26315789],0
v2,1,0.130706,2.2841,[21 29] ; [72 60],[25.54945055 24.45054945] ; [67.45054945 64.54945055],0
s1,1,0.130982,2.280828,[ 4 47] ; [  4 135],[ 2.14736842 48.85263158] ; [  5.85263158 133.14736842],0
s6,1,0.13337,2.252834,[29 20] ; [95 39],[33.20218579 15.79781421] ; [90.79781421 43.20218579],0
p5,1,0.153996,2.032212,[ 5 45] ; [ 26 113],[ 8.2010582 41.7989418] ; [ 22.7989418 116.2010582],0
r3,1,0.160024,1.974,[45  6] ; [131   8],[47.24210526  3.75789474] ; [128.75789474  10.24210526],0
b2,1,0.170642,1.877292,[ 6 22] ; [27 49],[ 8.88461538 19.11538462] ; [24.11538462 51.88461538],0
b3,1,0.170642,1.877292,[ 6 22] ; [27 49],[ 8.88461538 19.11538462] ; [24.11538462 51.88461538],0
a3,1,0.171098,1.873299,[22 29] ; [75 63],[26.17460317 24.82539683] ; [70.82539683 67.17460317],0
a1,1,0.193334,1.692027,[ 3 48] ; [  3 136],[ 1.61052632 49.38947368] ; [  4.38947368 134.61052632],0
r2,1,0.205713,1.601344,[42  8] ; [125  13],[44.41489362  5.58510638] ; [122.58510638  15.41489362],0
v3,1,0.20733,1.589976,[14 36] ; [52 85],[17.64705882 32.35294118] ; [48.35294118 88.64705882],0
a2,1,0.216903,1.524741,[ 1 50] ; [  9 130],[ 2.68421053 48.31578947] ; [  7.31578947 131.68421053],0
p3,1,0.230721,1.436411,[24 27] ; [79 60],[27.64736842 23.35263158] ; [75.35263158 63.64736842],0
s2,1,0.28491,1.143518,[19 31] ; [65 74],[22.22222222 27.77777778] ; [61.77777778 77.22222222],0
s4,1,0.295258,1.095491,[ 6 45] ; [ 25 113],[ 8.36507937 42.63492063] ; [ 22.63492063 115.36507937],0
b1,1,0.373556,0.7918,[18 33] ; [59 80],[20.66842105 30.33157895] ; [56.33157895 82.66842105],0
v1,1,0.402874,0.699733,[22 29] ; [68 68],[24.54545455 26.45454545] ; [65.45454545 70.54545455],0
a6,1,0.492325,0.471442,[28 23] ; [84 55],[30.06315789 20.93684211] ; [81.93684211 57.06315789],0
s5,1,0.520778,0.412352,[14 35] ; [45 89],[15.79781421 33.20218579] ; [43.20218579 90.79781421],0
s3,1,0.52208,0.409783,[24 26] ; [73 64],[25.93582888 24.06417112] ; [71.06417112 65.93582888],0
u3,1,0.527985,0.398268,[12 16] ; [32 32],[13.39130435 14.60869565] ; [30.60869565 33.39130435],0
a7,1,0.545918,0.364681,[36 15] ; [91 47],[34.26984127 16.73015873] ; [92.73015873 45.26984127],0
d4,1,0.551068,0.355408,[28 23] ; [83 56],[29.79473684 21.20526316] ; [81.20526316 57.79473684],0
p1,1,0.555199,0.348085,[ 7 43] ; [ 15 123],[ 5.85106383 44.14893617] ; [ 16.14893617 121.85106383],0
u2,1,0.56618,0.329117,[14 15] ; [35 29],[15.27956989 13.72043011] ; [33.72043011 30.27956989],0
d2,1,0.643238,0.214533,[ 5 46] ; [ 17 122],[ 5.90526316 45.09473684] ; [ 16.09473684 122.90526316],0
n3,1,0.675319,0.175443,[9 5] ; [17  7],[9.57894737 4.42105263] ; [16.42105263  7.57894737],0
d5,1,0.770424,0.085159,[28 23] ; [73 66],[27.11052632 23.88947368] ; [73.88947368 65.11052632],0
b4,1,0.788235,0.072148,[29 22] ; [76 63],[28.18421053 22.81578947] ; [76.81578947 62.18421053],0
