Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.031432,4.629205,[37  2] ; [37 10],[33.55813953  5.44186047] ; [40.44186047  6.55813953],0
a8,1,0.056451,3.63869,[ 8 28] ; [ 3 39],[ 5.07692308 30.92307692] ; [ 5.92307692 36.07692308],0
v4,1,0.091976,2.839437,[36  1] ; [40  6],[33.87951807  3.12048193] ; [42.12048193  3.87951807],0
b3,1,0.09958,2.712255,[ 6 20] ; [ 2 26],[ 3.85185185 22.14814815] ; [ 4.14814815 23.85185185],0
b2,1,0.09958,2.712255,[ 6 20] ; [ 2 26],[ 3.85185185 22.14814815] ; [ 4.14814815 23.85185185],0
r1,1,0.102519,2.665919,[29  9] ; [28 19],[25.48235294 12.51764706] ; [31.51764706 15.48235294],0
v2,1,0.106033,2.612379,[19 19] ; [15 31],[15.38095238 22.61904762] ; [18.61904762 27.38095238],0
d3,1,0.126888,2.330165,[16 23] ; [12 35],[12.69767442 26.30232558] ; [15.30232558 31.69767442],0
a5,1,0.158558,1.987928,[25 14] ; [23 24],[21.76744186 17.23255814] ; [26.23255814 20.76744186],0
b5,1,0.18679,1.742756,[23 16] ; [21 26],[19.95348837 19.04651163] ; [24.04651163 22.95348837],0
s7,1,0.212836,1.552028,[23 13] ; [22 22],[20.25 15.75] ; [24.75 19.25],0
s8,1,0.21416,1.54308,[21 18] ; [19 28],[18.13953488 20.86046512] ; [21.86046512 25.13953488],0
d1,1,0.222495,1.488204,[ 3 36] ; [ 1 46],[ 1.81395349 37.18604651] ; [ 2.18604651 44.81395349],0
n1,1,0.224839,1.473214,[5 5] ; [3 9],[3.63636364 6.36363636] ; [4.36363636 7.63636364],0
u3,1,0.233664,1.418416,[9 8] ; [ 9 17],[7.11627907 9.88372093] ; [10.88372093 15.11627907],0
v3,1,0.237196,1.397182,[17 22] ; [14 31],[14.39285714 24.60714286] ; [16.60714286 28.39285714],0
b1,1,0.252783,1.307855,[18 21] ; [16 31],[15.41860465 23.58139535] ; [18.58139535 28.41860465],0
a3,1,0.278798,1.172941,[22 17] ; [21 26],[19.5 19.5] ; [23.5 23.5],0
s6,1,0.301943,1.065591,[28  9] ; [30 16],[25.85542169 11.14457831] ; [32.14457831 13.85542169],0
r3,1,0.352212,0.865473,[37  2] ; [42  5],[35.8255814  3.1744186] ; [43.1744186  3.8255814],0
n4,1,0.360644,0.835648,[30  8] ; [33 14],[28.16470588  9.83529412] ; [34.83529412 12.16470588],0
p10,1,0.365879,0.817614,[29  8] ; [32 14],[27.19277108  9.80722892] ; [33.80722892 12.19277108],0
u2,1,0.382519,0.762589,[ 6 11] ; [ 6 20],[ 4.74418605 12.25581395] ; [ 7.25581395 18.74418605],0
a7,1,0.436378,0.605789,[24 15] ; [25 22],[22.22093023 16.77906977] ; [26.77906977 20.22093023],0
s4,1,0.442475,0.589856,[ 8 31] ; [13 34],[ 9.52325581 29.47674419] ; [11.47674419 35.52325581],0
s1,1,0.466044,0.53134,[ 4 33] ; [ 3 44],[ 3.08333333 33.91666667] ; [ 3.91666667 43.08333333],0
d2,1,0.470025,0.521917,[10 29] ; [ 9 38],[ 8.61627907 30.38372093] ; [10.38372093 36.61627907],0
p8,1,0.477142,0.505388,[14 25] ; [20 26],[15.6 23.4] ; [18.4 27.6],0
p2,1,0.502857,0.448902,[29 10] ; [37  9],[30.28235294  8.71764706] ; [35.71764706 10.28235294],0
p5,1,0.56122,0.337595,[ 5 34] ; [ 4 41],[ 4.17857143 34.82142857] ; [ 4.82142857 40.17857143],0
n5,1,0.583355,0.300841,[31  8] ; [35 12],[29.93023256  9.06976744] ; [36.06976744 10.93023256],0
a4,1,0.610865,0.258917,[ 9 29] ; [ 9 38],[ 8.04705882 29.95294118] ; [ 9.95294118 37.04705882],0
p7,1,0.641858,0.21632,[25 13] ; [28 18],[23.97619048 14.02380952] ; [29.02380952 16.97619048],0
p6,1,0.669557,0.182121,[10 29] ; [14 33],[10.88372093 28.11627907] ; [13.11627907 33.88372093],0
a6,1,0.708648,0.139631,[20 19] ; [26 21],[20.86046512 18.13953488] ; [25.13953488 21.86046512],0
p3,1,0.831727,0.045151,[17 22] ; [19 27],[16.51764706 22.48235294] ; [19.48235294 26.51764706],0
n6,1,0.837828,0.041891,[33  6] ; [39  8],[32.65116279  6.34883721] ; [39.34883721  7.65116279],0
s5,1,0.842275,0.039595,[10 28] ; [13 33],[10.4047619 27.5952381] ; [12.5952381 33.4047619],0
p4,1,0.891347,0.01866,[21 18] ; [26 21],[21.31395349 17.68604651] ; [25.68604651 21.31395349],0
u1,1,0.893647,0.017873,[ 1 38] ; [ 1 46],[ 0.90697674 38.09302326] ; [ 1.09302326 45.90697674],0
p11,1,0.909264,0.012988,[27 12] ; [32 15],[26.75581395 12.24418605] ; [32.24418605 14.75581395],0
s2,1,0.944784,0.004797,[26 13] ; [31 16],[25.84883721 13.15116279] ; [31.15116279 15.84883721],0
b4,1,0.951681,0.003672,[21 18] ; [25 22],[20.86046512 18.13953488] ; [25.13953488 21.86046512],0
d5,1,0.951681,0.003672,[18 21] ; [22 25],[18.13953488 20.86046512] ; [21.86046512 25.13953488],0
p9,1,0.955221,0.003153,[28 11] ; [34 13],[28.11627907 10.88372093] ; [33.88372093 13.11627907],0
p1,1,0.982971,0.000456,[ 6 33] ; [ 7 39],[ 5.96470588 33.03529412] ; [ 7.03529412 38.96470588],0
