Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,36.647946,[47 27] ; [ 28 104],[26.94174757 47.05825243] ; [48.05825243 83.94174757],1
u2,1,0.001355,10.266023,[21  3] ; [26 27],[14.64935065  9.35064935] ; [32.35064935 20.64935065],0
p6,1,0.009883,6.655793,[32 43] ; [ 34 100],[23.68421053 51.31578947] ; [42.31578947 91.68421053],0
d2,1,0.020585,5.361608,[39 37] ; [48 89],[31.04225352 44.95774648] ; [55.95774648 81.04225352],0
p10,1,0.030088,4.704272,[65  9] ; [100  33],[58.98550725 15.01449275] ; [106.01449275  26.98550725],0
n4,1,0.037794,4.314278,[64 12] ; [98 39],[57.8028169 18.1971831] ; [104.1971831  32.8028169],0
n3,1,0.049563,3.85617,[11  9] ; [28  7],[14.18181818  5.81818182] ; [24.81818182 10.18181818],0
p7,1,0.050816,3.814315,[54 20] ; [79 54],[47.54589372 26.45410628] ; [85.45410628 47.54589372],0
r4,1,0.052549,3.758201,[72  4] ; [118  19],[67.79342723  8.20657277] ; [122.20657277  14.79342723],0
n1,1,0.056518,3.636735,[ 4 16] ; [16 19],[ 7.27272727 12.72727273] ; [12.72727273 22.27272727],0
r1,1,0.062614,3.466757,[65 10] ; [104  33],[59.78773585 15.21226415] ; [109.21226415  27.78773585],0
u1,1,0.07735,3.119718,[15 61] ; [ 15 122],[10.70422535 65.29577465] ; [ 19.29577465 117.70422535],0
p9,1,0.085965,2.948362,[67  8] ; [109  27],[62.55924171 12.44075829] ; [113.44075829  22.55924171],0
s1,1,0.096023,2.770387,[ 3 72] ; [  1 135],[ 1.42180095 73.57819905] ; [  2.57819905 133.42180095],0
b3,1,0.108215,2.580102,[22 31] ; [20 52],[17.808 35.192] ; [24.192 47.808],0
b2,1,0.108215,2.580102,[22 31] ; [20 52],[17.808 35.192] ; [24.192 47.808],0
p11,1,0.12504,2.353027,[64 12] ; [103  34],[59.58685446 16.41314554] ; [107.41314554  29.58685446],0
b1,1,0.144904,2.125093,[32 44] ; [44 93],[27.11737089 48.88262911] ; [48.88262911 88.11737089],0
v2,1,0.155653,2.015962,[35 39] ; [76 56],[39.87378641 34.12621359] ; [71.12621359 60.87378641],0
n2,1,0.158225,1.991111,[12  8] ; [28  8],[14.28571429  5.71428571] ; [25.71428571 10.28571429],0
p12,1,0.208913,1.578946,[ 8 67] ; [  8 128],[ 5.68720379 69.31279621] ; [ 10.31279621 125.68720379],0
a8,1,0.210625,1.567124,[13 56] ; [ 15 108],[10.0625 58.9375] ; [ 17.9375 105.0625],0
a2,1,0.253984,1.301255,[17 59] ; [ 22 115],[13.91549296 62.08450704] ; [ 25.08450704 111.91549296],0
u3,1,0.255789,1.291405,[16  8] ; [28 25],[13.71428571 10.28571429] ; [30.28571429 22.71428571],0
p8,1,0.275953,1.186916,[42 31] ; [67 68],[38.25480769 34.74519231] ; [70.74519231 64.25480769],0
a3,1,0.28319,1.151716,[52 24] ; [83 53],[48.39622642 27.60377358] ; [86.60377358 49.39622642],0
p1,1,0.292607,1.107585,[ 6 70] ; [  6 130],[ 4.30188679 71.69811321] ; [  7.69811321 128.30188679],0
s3,1,0.320553,0.986689,[28 47] ; [41 93],[24.76076555 50.23923445] ; [44.23923445 89.76076555],0
a5,1,0.3256,0.966318,[57 19] ; [94 43],[53.87793427 22.12206573] ; [97.12206573 39.87793427],0
r3,1,0.327604,0.958347,[73  3] ; [127  10],[71.36150235  4.63849765] ; [128.63849765   8.36150235],0
p5,1,0.328766,0.953753,[12 64] ; [ 15 120],[ 9.72511848 66.27488152] ; [ 17.27488152 117.72511848],0
s4,1,0.380303,0.769721,[ 9 67] ; [ 22 113],[11.16587678 64.83412322] ; [ 19.83412322 115.16587678],0
v1,1,0.389208,0.741416,[36 37] ; [75 60],[38.95673077 34.04326923] ; [72.04326923 62.95673077],0
p2,1,0.438284,0.600771,[61 15] ; [114  21],[63.03317536 12.96682464] ; [111.96682464  23.03317536],0
d1,1,0.468276,0.526041,[40 36] ; [65 72],[37.46478873 38.53521127] ; [67.53521127 69.46478873],0
b5,1,0.499859,0.455237,[43 33] ; [84 53],[45.31455399 30.68544601] ; [81.68544601 55.31455399],0
a6,1,0.518943,0.415994,[50 26] ; [96 41],[52.09389671 23.90610329] ; [93.90610329 43.09389671],0
a1,1,0.550009,0.357301,[ 3 73] ; [  8 129],[ 3.92488263 72.07511737] ; [  7.07511737 129.92488263],0
n6,1,0.590262,0.289935,[61 15] ; [114  23],[62.44131455 13.55868545] ; [112.55868545  24.44131455],0
r2,1,0.603759,0.269363,[67  7] ; [125  10],[67.98086124  6.01913876] ; [124.01913876  10.98086124],0
d5,1,0.632335,0.228908,[62 14] ; [108  29],[60.657277 15.342723] ; [109.342723  27.657277],0
a4,1,0.647089,0.209589,[30 46] ; [49 86],[28.4549763 47.5450237] ; [50.5450237 84.4549763],0
v3,1,0.719925,0.128565,[28 47] ; [46 86],[26.8115942 48.1884058] ; [47.1884058 84.8115942],0
a7,1,0.736786,0.112971,[56 20] ; [98 39],[54.94835681 21.05164319] ; [99.05164319 37.94835681],0
s5,1,0.766474,0.088203,[21 53] ; [ 36 100],[20.08571429 53.91428571] ; [36.91428571 99.08571429],0
d4,1,0.790578,0.070522,[60 16] ; [106  31],[59.23004695 16.76995305] ; [106.76995305  30.23004695],0
d3,1,0.82109,0.051141,[51 25] ; [94 43],[51.7370892 24.2629108] ; [93.2629108 43.7370892],0
n5,1,0.832992,0.044464,[56 20] ; [102  34],[56.64150943 19.35849057] ; [101.35849057  34.64150943],0
u4,1,0.931883,0.007306,[ 1 75] ; [  2 135],[ 1.07042254 74.92957746] ; [  1.92957746 135.07042254],0
p3,1,0.935378,0.006574,[37 39] ; [67 69],[37.28301887 38.71698113] ; [66.71698113 69.28301887],0
b4,1,0.976827,0.000844,[47 29] ; [85 52],[47.09859155 28.90140845] ; [84.90140845 52.09859155],0
p4,1,0.97816,0.000749,[44 32] ; [79 57],[44.09433962 31.90566038] ; [78.90566038 57.09433962],0
v4,1,0.991319,0.000118,[71  5] ; [127   9],[70.98113208  5.01886792] ; [127.01886792   8.98113208],0
