Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,50.706262,[180  84] ; [101 169],[138.92134831 125.07865169] ; [142.07865169 127.92134831],1
v3,1,0.0,31.269315,[128 133] ; [ 71 205],[ 96.72067039 164.27932961] ; [102.27932961 173.72067039],1
p3,1,2.4e-05,17.806931,[141 130] ; [ 97 186],[116.42238267 154.57761733] ; [121.57761733 161.42238267],1
n5,1,2.5e-05,17.737978,[218  54] ; [180 101],[195.76130199  76.23869801] ; [202.23869801  78.76130199],1
p9,1,0.000116,14.861449,[229  41] ; [200  81],[210.21778584  59.78221416] ; [218.78221416  62.21778584],1
p2,1,0.000126,14.699058,[233  37] ; [207  76],[214.82820976  55.17179024] ; [225.17179024  57.82820976],1
p4,1,0.000198,13.847443,[164 108] ; [125 156],[142.1482821 129.8517179] ; [146.8517179 134.1482821],1
s6,1,0.000902,11.018078,[167 105] ; [133 148],[147.55877034 124.44122966] ; [152.44122966 128.55877034],1
p10,1,0.001467,10.119077,[216  53] ; [193  89],[199.67513612  69.32486388] ; [209.32486388  72.67513612],0
r1,1,0.002075,9.482101,[230  42] ; [210  74],[215.25179856  56.74820144] ; [224.74820144  59.25179856],0
p6,1,0.002371,9.237716,[ 95 171] ; [ 67 214],[ 78.77879342 187.22120658] ; [ 83.22120658 197.77879342],0
n4,1,0.005802,7.610682,[217  56] ; [196  87],[202.78597122  70.21402878] ; [210.21402878  72.78597122],0
p11,1,0.006686,7.355479,[221  52] ; [202  82],[207.32315978  65.67684022] ; [215.67684022  68.32315978],0
a5,1,0.015611,5.846188,[200  73] ; [181 103],[186.73788151  86.26211849] ; [194.26211849  89.73788151],0
n6,1,0.01633,5.766996,[228  45] ; [213  70],[216.53417266  56.46582734] ; [224.46582734  58.53417266],0
p7,1,0.019448,5.46076,[166  97] ; [149 131],[152.56906077 110.43093923] ; [162.43093923 117.56906077],0
b5,1,0.019463,5.459422,[182  91] ; [162 122],[168.6032316 104.3967684] ; [175.3967684 108.6032316],0
s7,1,0.019604,5.446801,[114 144] ; [ 94 180],[100.87218045 157.12781955] ; [107.12781955 166.87218045],0
r4,1,0.02921,4.755214,[252  21] ; [246  38],[244.08258528  28.91741472] ; [253.91741472  30.08258528],0
p8,1,0.032219,4.586814,[137 128] ; [120 162],[124.50639854 140.49360146] ; [132.49360146 149.50639854],0
b2,1,0.037639,4.321271,[ 69 107] ; [ 43 109],[ 60.09756098 115.90243902] ; [ 51.90243902 100.09756098],0
b3,1,0.037639,4.321271,[ 69 107] ; [ 43 109],[ 60.09756098 115.90243902] ; [ 51.90243902 100.09756098],0
r3,1,0.043441,4.078174,[259  13] ; [258  26],[252.92086331  19.07913669] ; [264.07913669  19.92086331],0
u4,1,0.047925,3.912627,[  8 265] ; [  2 282],[  4.90125673 268.09874327] ; [  5.09874327 278.90125673],0
s8,1,0.059069,3.563321,[103 169] ; [ 86 198],[ 92.46043165 179.53956835] ; [ 96.53956835 187.46043165],0
v4,1,0.077411,3.118445,[262  10] ; [263  20],[257.2972973  14.7027027] ; [267.7027027  15.2972973],0
n3,1,0.123653,2.370427,[36 11] ; [56 32],[32.02962963 14.97037037] ; [59.97037037 28.02962963],0
n1,1,0.126714,2.332308,[21 26] ; [28 61],[16.93382353 30.06617647] ; [32.06617647 56.93382353],0
a8,1,0.161843,1.956922,[ 34 207] ; [ 27 241],[ 28.88212181 212.11787819] ; [ 32.11787819 235.88212181],0
p12,1,0.167662,1.903728,[ 15 254] ; [  9 274],[ 11.69565217 257.30434783] ; [ 12.30434783 270.69565217],0
s4,1,0.233659,1.418447,[ 27 245] ; [ 37 244],[ 31.47920434 240.52079566] ; [ 32.52079566 248.47920434],0
a4,1,0.249351,1.326937,[117 153] ; [109 174],[110.34358047 159.65641953] ; [115.65641953 167.34358047],0
p5,1,0.27399,1.196662,[ 17 253] ; [ 12 272],[ 14.13357401 255.86642599] ; [ 14.86642599 269.13357401],0
n2,1,0.289245,1.123132,[34 13] ; [57 33],[31.2189781 15.7810219] ; [59.7810219 30.2189781],0
b4,1,0.290974,1.115109,[163 110] ; [157 127],[156.84021544 116.15978456] ; [163.15978456 120.84021544],0
u1,1,0.303881,1.057083,[ 45 228] ; [ 38 246],[ 40.68043088 232.31956912] ; [ 42.31956912 241.68043088],0
a2,1,0.333665,0.93462,[ 63 210] ; [ 56 228],[ 58.32495512 214.67504488] ; [ 60.67504488 223.32495512],0
b1,1,0.341271,0.90565,[ 97 176] ; [112 172],[102.43626571 170.56373429] ; [106.56373429 177.43626571],0
d5,1,0.352762,0.863498,[218  55] ; [216  66],[213.48108108  59.51891892] ; [220.51891892  61.48108108],0
a3,1,0.419879,0.650655,[189  82] ; [189  95],[184.57297297  86.42702703] ; [193.42702703  90.57297297],0
p1,1,0.424259,0.638489,[ 21 251] ; [ 17 266],[ 18.62342342 253.37657658] ; [ 19.37657658 263.62342342],0
a7,1,0.436544,0.605349,[204  68] ; [204  79],[199.95675676  72.04324324] ; [208.04324324  74.95675676],0
u2,1,0.504261,0.445957,[46 36] ; [48 46],[43.79545455 38.20454545] ; [50.20454545 43.79545455],0
u3,1,0.552084,0.353596,[48 36] ; [49 44],[46.03389831 37.96610169] ; [50.96610169 42.03389831],0
a1,1,0.587647,0.294034,[ 10 263] ; [ 13 271],[ 11.27289048 261.72710952] ; [ 11.72710952 272.27289048],0
d1,1,0.611929,0.257375,[151 122] ; [151 133],[148.01795332 124.98204668] ; [153.98204668 130.01795332],0
