Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.004054,8.259534,[32 86] ; [28 29],[40.45714286 77.54285714] ; [19.54285714 37.45714286],0
p11,1,0.011435,6.396405,[92 26] ; [34 23],[84.96 33.04] ; [41.04 15.96],0
r3,1,0.015852,5.819211,[112   6] ; [47  9],[107.82758621  10.17241379] ; [51.17241379  4.82758621],0
v4,1,0.022002,5.24564,[113   4] ; [49  7],[109.56069364   7.43930636] ; [52.43930636  3.56069364],0
p10,1,0.024631,5.049643,[92 25] ; [35 21],[85.89017341 31.10982659] ; [41.10982659 14.89017341],0
a5,1,0.042166,4.128536,[71 47] ; [25 32],[64.73142857 53.26857143] ; [31.26857143 25.73142857],0
p9,1,0.052073,3.773412,[100  17] ; [41 15],[95.3583815 21.6416185] ; [45.6416185 10.3583815],0
r4,1,0.088078,2.909156,[98 20] ; [41 16],[93.72571429 24.27428571] ; [45.27428571 11.72571429],0
u2,1,0.165902,1.919588,[23 23] ; [18  9],[25.83561644 20.16438356] ; [15.16438356 11.83561644],0
s3,1,0.17937,1.802836,[53 64] ; [32 25],[57.15517241 59.84482759] ; [27.84482759 29.15517241],0
n5,1,0.180327,1.794925,[46 72] ; [16 40],[42.04597701 75.95402299] ; [19.95402299 36.04597701],0
d2,1,0.210143,1.57044,[40 78] ; [14 43],[36.41142857 81.58857143] ; [17.58857143 39.41142857],0
a3,1,0.219439,1.508038,[71 46] ; [29 28],[67.24137931 49.75862069] ; [32.75862069 24.24137931],0
a6,1,0.272324,1.205003,[75 43] ; [41 16],[78.21714286 39.78285714] ; [37.78285714 19.21714286],0
s8,1,0.286784,1.134658,[36 82] ; [22 35],[39.10857143 78.89142857] ; [18.89142857 38.10857143],0
n3,1,0.325875,0.96522,[30 15] ; [15  4],[31.640625 13.359375] ; [13.359375  5.640625],0
n2,1,0.339626,0.911842,[33 11] ; [12  7],[31.42857143 12.57142857] ; [13.57142857  5.42857143],0
r2,1,0.357714,0.845902,[106  11] ; [49  8],[104.22413793  12.77586207] ; [50.77586207  6.22413793],0
u3,1,0.392464,0.731293,[26 20] ; [18  9],[27.7260274 18.2739726] ; [16.2739726 10.7260274],0
s5,1,0.42179,0.645321,[35 80] ; [14 43],[32.76162791 82.23837209] ; [16.23837209 40.76162791],0
p1,1,0.435166,0.608995,[  5 113] ; [ 4 53],[  6.06857143 111.93142857] ; [ 2.93142857 54.06857143],0
v3,1,0.435767,0.607405,[29 85] ; [11 44],[26.98224852 87.01775148] ; [13.01775148 41.98224852],0
p7,1,0.466162,0.531058,[74 41] ; [31 22],[71.875 43.125] ; [33.125 19.875],0
v2,1,0.490254,0.475968,[56 58] ; [23 30],[53.92814371 60.07185629] ; [25.07185629 27.92814371],0
p6,1,0.506811,0.440647,[27 90] ; [15 39],[28.73684211 88.26315789] ; [13.26315789 40.73684211],0
d3,1,0.515291,0.423308,[85 32] ; [38 18],[83.1849711 33.8150289] ; [39.8150289 16.1849711],0
b4,1,0.535624,0.383711,[70 48] ; [31 26],[68.10285714 49.89714286] ; [32.89714286 24.10285714],0
a8,1,0.538272,0.378752,[  7 104] ; [ 2 49],[  6.16666667 104.83333333] ; [ 2.83333333 48.16666667],0
a7,1,0.550402,0.356598,[91 26] ; [42 15],[89.43103448 27.56896552] ; [43.56896552 13.43103448],0
s1,1,0.587515,0.294242,[  1 117] ; [ 1 55],[  1.35632184 116.64367816] ; [ 0.64367816 55.35632184],0
p5,1,0.605695,0.266492,[  6 112] ; [ 4 53],[  6.74285714 111.25714286] ; [ 3.25714286 53.74285714],0
v1,1,0.639066,0.219966,[47 68] ; [25 31],[48.42105263 66.57894737] ; [23.57894737 32.42105263],0
u1,1,0.646827,0.209924,[ 13 105] ; [ 5 52],[ 12.13714286 105.86285714] ; [ 5.86285714 51.13714286],0
r1,1,0.654002,0.200891,[84 34] ; [38 18],[82.73563218 35.26436782] ; [39.26436782 16.73563218],0
a2,1,0.676712,0.17385,[ 15 103] ; [ 6 51],[ 14.16 103.84] ; [ 6.84 50.16],0
p3,1,0.696075,0.152587,[44 74] ; [23 34],[45.17714286 72.82285714] ; [21.82285714 35.17714286],0
n1,1,0.723932,0.124756,[10 35] ; [ 5 14],[10.546875 34.453125] ; [ 4.453125 14.546875],0
