Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,51.52477,[92  2] ; [39 37],[72.43529412 21.56470588] ; [58.56470588 17.43529412],1
d3,1,0.0,44.271259,[86  9] ; [33 43],[66.11111111 28.88888889] ; [52.88888889 23.11111111],1
d4,1,0.0,40.744942,[91  3] ; [43 33],[74.09411765 19.90588235] ; [59.90588235 16.09411765],1
d2,1,0.0,38.539701,[64 31] ; [15 61],[43.88888889 51.11111111] ; [35.11111111 40.88888889],1
u1,1,0.0,26.877105,[31 65] ; [ 1 75],[17.86046512 78.13953488] ; [14.13953488 61.86046512],1
a4,1,0.0,26.250273,[63 33] ; [20 56],[46.3255814 49.6744186] ; [36.6744186 39.3255814],1
a2,1,7e-06,20.144592,[36 60] ; [ 6 70],[23.44186047 72.55813953] ; [18.55813953 57.44186047],1
a5,1,2.8e-05,17.560531,[80 16] ; [41 35],[67.53488372 28.46511628] ; [53.46511628 22.53488372],1
r1,1,0.002008,9.542411,[83 13] ; [50 25],[74.66666667 21.33333333] ; [58.33333333 16.66666667],0
s8,1,0.002016,9.534819,[70 26] ; [38 38],[60.27906977 35.72093023] ; [47.72093023 28.27906977],0
r4,1,0.002452,9.175899,[89  7] ; [58 18],[82.04651163 13.95348837] ; [64.95348837 11.04651163],0
a3,1,0.002888,8.876661,[80 15] ; [49 27],[71.66666667 23.33333333] ; [57.33333333 18.66666667],0
n4,1,0.005922,7.573949,[85 11] ; [54 21],[78.03508772 17.96491228] ; [60.96491228 14.03508772],0
s3,1,0.006542,7.394486,[78 18] ; [47 28],[70.1754386 25.8245614] ; [54.8245614 20.1754386],0
p3,1,0.0084,6.946143,[58 37] ; [31 45],[49.44444444 45.55555556] ; [39.55555556 36.44444444],0
p6,1,0.009752,6.679688,[51 45] ; [25 50],[42.66666667 53.33333333] ; [33.33333333 41.66666667],0
v4,1,0.01084,6.491345,[95  1] ; [68  7],[91.50877193  4.49122807] ; [71.49122807  3.50877193],0
r3,1,0.032228,4.586339,[92  4] ; [66 10],[88.18604651  7.81395349] ; [69.81395349  6.18604651],0
n5,1,0.034717,4.459033,[81 15] ; [54 22],[75.34883721 20.65116279] ; [59.65116279 16.34883721],0
a6,1,0.038677,4.275,[60 35] ; [36 40],[53.33333333 41.66666667] ; [42.66666667 33.33333333],0
s2,1,0.040384,4.201672,[71 25] ; [45 31],[64.74418605 31.25581395] ; [51.25581395 24.74418605],0
a1,1,0.064578,3.415724,[ 7 89] ; [ 1 75],[ 4.46511628 91.53488372] ; [ 3.53488372 72.46511628],0
p4,1,0.081032,3.044071,[69 27] ; [45 31],[63.62790698 32.37209302] ; [50.37209302 25.62790698],0
s6,1,0.097634,2.743768,[80 14] ; [57 19],[75.75294118 18.24705882] ; [61.24705882 14.75294118],0
n6,1,0.122989,2.378833,[87  9] ; [62 13],[83.64912281 12.35087719] ; [65.35087719  9.64912281],0
p12,1,0.172134,1.864263,[ 9 87] ; [ 3 72],[ 6.73684211 89.26315789] ; [ 5.26315789 69.73684211],0
p5,1,0.179379,1.802759,[20 74] ; [10 65],[16.68639053 77.31360947] ; [13.31360947 61.68639053],0
s5,1,0.190189,1.716152,[42 51] ; [26 48],[37.86826347 55.13173653] ; [30.13173653 43.86826347],0
p8,1,0.207283,1.590299,[56 40] ; [37 39],[51.90697674 44.09302326] ; [41.09302326 34.90697674],0
a7,1,0.225685,1.46785,[63 33] ; [43 33],[59.1627907 36.8372093] ; [46.8372093 29.1627907],0
p9,1,0.265104,1.241905,[84 12] ; [61 14],[81.40350877 14.59649123] ; [63.59649123 11.40350877],0
b3,1,0.304975,1.052311,[32 38] ; [17 30],[29.31623932 40.68376068] ; [19.68376068 27.31623932],0
b2,1,0.304975,1.052311,[32 38] ; [17 30],[29.31623932 40.68376068] ; [19.68376068 27.31623932],0
p10,1,0.336324,0.924395,[81 15] ; [59 16],[78.59649123 17.40350877] ; [61.40350877 13.59649123],0
u4,1,0.434316,0.611255,[ 3 93] ; [ 1 75],[ 2.23255814 93.76744186] ; [ 1.76744186 74.23255814],0
