Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.002336,9.265149,[33 29] ; [22  3],[39.1954023 22.8045977] ; [15.8045977  9.1954023],0
n5,1,0.015183,5.895133,[35 27] ; [21  4],[39.90804598 22.09195402] ; [16.09195402  8.90804598],0
b3,1,0.046035,3.98032,[ 7 32] ; [7 9],[ 9.92727273 29.07272727] ; [ 4.07272727 11.92727273],0
b2,1,0.046035,3.98032,[ 7 32] ; [7 9],[ 9.92727273 29.07272727] ; [ 4.07272727 11.92727273],0
v2,1,0.052314,3.765707,[25 36] ; [16  9],[29.08139535 31.91860465] ; [11.91860465 13.08139535],0
p7,1,0.05733,3.612998,[32 29] ; [18  6],[35.88235294 25.11764706] ; [14.11764706  9.88235294],0
v1,1,0.061904,3.485633,[26 33] ; [16  8],[29.85542169 29.14457831] ; [12.14457831 11.85542169],0
n2,1,0.064943,3.406417,[16  1] ; [6 3],[14.38461538  2.61538462] ; [7.61538462 1.38461538],0
p6,1,0.084224,2.981447,[21 41] ; [13 11],[24.51162791 37.48837209] ; [ 9.48837209 14.51162791],0
d5,1,0.087492,2.919923,[40 21] ; [21  4],[43.26744186 17.73255814] ; [17.73255814  7.26744186],0
s6,1,0.091598,2.846069,[45 17] ; [19  2],[47.80722892 14.19277108] ; [16.19277108  4.80722892],0
a3,1,0.107621,2.588814,[33 29] ; [18  7],[36.34482759 25.65517241] ; [14.65517241 10.34482759],0
s8,1,0.145659,2.117134,[29 33] ; [16  9],[32.06896552 29.93103448] ; [12.93103448 12.06896552],0
s7,1,0.147668,2.096181,[30 29] ; [17  8],[33.01190476 25.98809524] ; [13.98809524 11.01190476],0
d4,1,0.158389,1.98954,[46 16] ; [22  3],[48.45977011 13.54022989] ; [19.54022989  5.45977011],0
p2,1,0.203886,1.61432,[47 15] ; [22  3],[49.17241379 12.82758621] ; [19.82758621  5.17241379],0
p9,1,0.2143,1.542136,[50 12] ; [22  2],[51.90697674 10.09302326] ; [20.09302326  3.90697674],0
r4,1,0.225415,1.46956,[36 26] ; [18  7],[38.48275862 23.51724138] ; [15.51724138  9.48275862],0
a5,1,0.225415,1.46956,[36 26] ; [18  7],[38.48275862 23.51724138] ; [15.51724138  9.48275862],0
p1,1,0.232914,1.422975,[ 3 59] ; [ 3 22],[ 4.27586207 57.72413793] ; [ 1.72413793 23.27586207],0
d1,1,0.233589,1.41887,[26 36] ; [14 11],[28.50574713 33.49425287] ; [11.49425287 13.50574713],0
a8,1,0.234881,1.411058,[ 5 55] ; [ 4 19],[ 6.5060241 53.4939759] ; [ 2.4939759 20.5060241],0
s4,1,0.240927,1.375161,[23 39] ; [ 6 19],[20.66666667 41.33333333] ; [ 8.33333333 16.66666667],0
p10,1,0.260028,1.26861,[48 14] ; [22  3],[49.88505747 12.11494253] ; [20.11494253  4.88505747],0
p3,1,0.264177,1.246735,[29 33] ; [15 10],[31.35632184 30.64367816] ; [12.64367816 12.35632184],0
p5,1,0.283055,1.152363,[ 5 56] ; [ 4 21],[ 6.38372093 54.61627907] ; [ 2.61627907 22.38372093],0
p8,1,0.33634,0.924334,[26 35] ; [13 11],[27.98823529 33.01176471] ; [11.01176471 12.98823529],0
a4,1,0.341711,0.904003,[16 46] ; [ 9 16],[17.81609195 44.18390805] ; [ 7.18390805 17.81609195],0
b4,1,0.347976,0.880825,[39 23] ; [13 12],[37.05747126 24.94252874] ; [14.94252874 10.05747126],0
u3,1,0.354777,0.856298,[18 11] ; [3 4],[16.91666667 12.08333333] ; [4.08333333 2.91666667],0
a2,1,0.389243,0.741304,[ 4 58] ; [ 3 22],[ 4.98850575 57.01149425] ; [ 2.01149425 22.98850575],0
d2,1,0.402242,0.701613,[19 43] ; [10 15],[20.66666667 41.33333333] ; [ 8.33333333 16.66666667],0
b5,1,0.402242,0.701613,[43 19] ; [15 10],[41.33333333 20.66666667] ; [16.66666667  8.33333333],0
a1,1,0.402756,0.700082,[ 6 56] ; [ 4 21],[ 7.12643678 54.87356322] ; [ 2.87356322 22.12643678],0
r3,1,0.407906,0.684895,[53  9] ; [23  2],[54.16091954  7.83908046] ; [21.83908046  3.16091954],0
r2,1,0.455026,0.558102,[48 11] ; [22  3],[49.16666667  9.83333333] ; [20.83333333  4.16666667],0
a7,1,0.460003,0.545889,[37 24] ; [13 12],[35.46511628 25.53488372] ; [14.53488372 10.46511628],0
a6,1,0.47412,0.512357,[35 27] ; [12 13],[33.49425287 28.50574713] ; [13.50574713 11.49425287],0
u1,1,0.498379,0.458387,[ 5 57] ; [ 1 24],[ 4.27586207 57.72413793] ; [ 1.72413793 23.27586207],0
b1,1,0.517691,0.418491,[27 35] ; [ 9 16],[25.65517241 36.34482759] ; [10.34482759 14.65517241],0
p11,1,0.634616,0.225853,[44 18] ; [19  6],[44.89655172 17.10344828] ; [18.10344828  6.89655172],0
n1,1,0.656005,0.198413,[ 4 12] ; [3 6],[ 4.48 11.52] ; [2.52 6.48],0
p12,1,0.656597,0.197684,[ 4 58] ; [ 1 24],[ 3.56321839 58.43678161] ; [ 1.43678161 23.56321839],0
d3,1,0.772127,0.083865,[37 24] ; [16  9],[37.59302326 23.40697674] ; [15.40697674  9.59302326],0
u2,1,0.796602,0.066434,[15 14] ; [4 3],[15.30555556 13.69444444] ; [3.69444444 3.30555556],0
n3,1,0.872518,0.025748,[10  7] ; [5 4],[9.80769231 7.19230769] ; [5.19230769 3.80769231],0
s5,1,0.876226,0.024259,[26 32] ; [ 9 12],[25.69620253 32.30379747] ; [ 9.30379747 11.69620253],0
v4,1,0.945059,0.004749,[54  7] ; [22  3],[53.90697674  7.09302326] ; [22.09302326  2.90697674],0
s3,1,0.95627,0.003007,[45 17] ; [18  7],[44.89655172 17.10344828] ; [18.10344828  6.89655172],0
p4,1,0.977848,0.000771,[37 25] ; [15 10],[37.05747126 24.94252874] ; [14.94252874 10.05747126],0
