Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001256,10.406313,[28 27] ; [ 91 224],[17.68918919 37.31081081] ; [101.31081081 213.68918919],0
s2,1,0.001414,10.187566,[23 30] ; [ 71 242],[13.61202186 39.38797814] ; [ 80.38797814 232.61202186],0
r4,1,0.001647,9.906964,[52  3] ; [239  77],[43.14016173 11.85983827] ; [247.85983827  68.14016173],0
s6,1,0.00186,9.682655,[35 20] ; [128 184],[24.42779292 30.57220708] ; [138.57220708 173.42779292],0
d2,1,0.002753,8.96436,[32 23] ; [115 198],[21.9701087 33.0298913] ; [125.0298913 187.9701087],0
s3,1,0.004668,8.003745,[28 25] ; [101 208],[18.88674033 34.11325967] ; [110.11325967 198.88674033],0
r1,1,0.02083,5.340998,[45  9] ; [212 101],[37.8147139 16.1852861] ; [219.1852861  93.8147139],0
p2,1,0.027165,4.880284,[46  9] ; [216  97],[39.1576087 15.8423913] ; [222.8423913  90.1576087],0
p11,1,0.03558,4.417113,[45 10] ; [214 102],[38.39622642 16.60377358] ; [220.60377358  95.39622642],0
v4,1,0.049216,3.867972,[53  2] ; [273  40],[48.72282609  6.27717391] ; [277.27717391  35.72282609],0
d5,1,0.049926,3.843957,[46  9] ; [224  92],[40.02695418 14.97304582] ; [229.97304582  86.02695418],0
d1,1,0.062793,3.462039,[32 23] ; [141 175],[25.64690027 29.35309973] ; [147.35309973 168.64690027],0
a2,1,0.065263,3.398322,[13 42] ; [ 44 272],[ 8.45013477 46.54986523] ; [ 48.54986523 267.45013477],0
r3,1,0.07792,3.107764,[52  3] ; [269  44],[47.97554348  7.02445652] ; [273.02445652  39.97554348],0
u2,1,0.098121,2.735819,[12  6] ; [62 73],[8.70588235 9.29411765] ; [65.29411765 69.70588235],0
p7,1,0.111924,2.526842,[29 25] ; [130 179],[23.65289256 30.34710744] ; [135.34710744 173.65289256],0
v3,1,0.114611,2.489466,[20 31] ; [ 86 218],[15.22816901 35.77183099] ; [ 90.77183099 213.22816901],0
p9,1,0.129985,2.29268,[44 11] ; [217  93],[39.32876712 15.67123288] ; [221.67123288  88.32876712],0
u3,1,0.132351,2.264706,[12  6] ; [65 71],[9. 9.] ; [68. 68.],0
p10,1,0.138602,2.193411,[42 13] ; [206 105],[37.26775956 17.73224044] ; [210.73224044 100.26775956],0
p12,1,0.141639,2.160067,[ 4 51] ; [ 10 305],[ 2.08108108 52.91891892] ; [ 11.91891892 303.08108108],0
a8,1,0.142951,2.145905,[ 8 42] ; [ 27 266],[ 5.10204082 44.89795918] ; [ 29.89795918 263.10204082],0
a3,1,0.148801,2.084501,[37 18] ; [178 135],[32.13315217 22.86684783] ; [182.86684783 130.13315217],0
p8,1,0.159852,1.975626,[24 30] ; [108 205],[19.42234332 34.57765668] ; [112.57765668 200.42234332],0
n4,1,0.166824,1.911255,[40 15] ; [198 116],[35.47425474 19.52574526] ; [202.52574526 111.47425474],0
