Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,2e-06,22.949849,[28 30] ; [ 7 62],[15.98425197 42.01574803] ; [19.01574803 49.98425197],1
p11,1,0.361426,0.832932,[47 11] ; [60  9],[48.86614173  9.13385827] ; [58.13385827 10.86614173],0
u3,1,0.366799,0.81448,[9 4] ; [9 8],[7.8 5.2] ; [10.2  6.8],0
v2,1,0.38467,0.755725,[48 10] ; [52 16],[46.03174603 11.96825397] ; [53.96825397 14.03174603],0
d3,1,0.400321,0.707362,[45 12] ; [50 19],[42.97619048 14.02380952] ; [52.02380952 16.97619048],0
b2,1,0.409589,0.679993,[16 14] ; [21 27],[14.23076923 15.76923077] ; [22.76923077 25.23076923],0
b3,1,0.409589,0.679993,[16 14] ; [21 27],[14.23076923 15.76923077] ; [22.76923077 25.23076923],0
n2,1,0.423139,0.641581,[8 3] ; [5 4],[7.15 3.85] ; [5.85 3.15],0
a2,1,0.43326,0.614069,[17 41] ; [16 53],[15.07086614 42.92913386] ; [17.92913386 51.07086614],0
p10,1,0.50069,0.453474,[54  4] ; [61  7],[52.93650794  5.06349206] ; [62.06349206  5.93650794],0
b1,1,0.503532,0.447484,[21 37] ; [29 40],[22.83464567 35.16535433] ; [27.16535433 41.83464567],0
p9,1,0.522516,0.408925,[56  2] ; [64  4],[55.23809524  2.76190476] ; [64.76190476  3.23809524],0
a6,1,0.652096,0.203268,[36 20] ; [47 22],[37.184 18.816] ; [45.816 23.184],0
n1,1,0.653095,0.20202,[5 6] ; [5 4],[5.5 5.5] ; [4.5 4.5],0
v4,1,0.664216,0.188443,[57  1] ; [67  2],[56.62992126  1.37007874] ; [67.37007874  1.62992126],0
d1,1,0.681994,0.16789,[39 19] ; [44 25],[37.90551181 20.09448819] ; [45.09448819 23.90551181],0
a3,1,0.740793,0.109431,[45 12] ; [52 16],[44.232 12.768] ; [52.768 15.232],0
r2,1,0.782444,0.076251,[56  2] ; [65  3],[55.6984127  2.3015873] ; [65.3015873  2.6984127],0
r3,1,0.795128,0.067422,[56  2] ; [66  3],[55.71653543  2.28346457] ; [66.28346457  2.71653543],0
d2,1,0.83118,0.045449,[30 27] ; [35 34],[29.4047619 27.5952381] ; [35.5952381 33.4047619],0
s1,1,0.859755,0.031218,[ 2 56] ; [ 2 67],[ 1.82677165 56.17322835] ; [ 2.17322835 66.82677165],0
u4,1,0.859755,0.031218,[ 2 56] ; [ 2 67],[ 1.82677165 56.17322835] ; [ 2.17322835 66.82677165],0
n5,1,0.869057,0.027178,[51  7] ; [60  9],[50.69291339  7.30708661] ; [60.30708661  8.69291339],0
u2,1,0.880438,0.022624,[8 5] ; [10  7],[7.8 5.2] ; [10.2  6.8],0
n3,1,0.887593,0.01998,[7 4] ; [6 3],[7.15 3.85] ; [5.85 3.15],0
v1,1,0.910837,0.01254,[44 14] ; [51 17],[43.73015873 14.26984127] ; [51.26984127 16.73015873],0
d5,1,0.945777,0.004625,[46 10] ; [57 12],[46.144  9.856] ; [56.856 12.144],0
a8,1,0.953421,0.003412,[ 7 47] ; [ 8 52],[ 7.10526316 46.89473684] ; [ 7.89473684 52.10526316],0
b4,1,0.971782,0.001251,[38 20] ; [45 24],[37.90551181 20.09448819] ; [45.09448819 23.90551181],0
d4,1,0.984343,0.000385,[47  9] ; [58 11],[47.04  8.96] ; [57.96 11.04],0
a7,1,0.990059,0.000155,[41 17] ; [48 20],[40.96825397 17.03174603] ; [48.03174603 19.96825397],0
