Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002151,9.416204,[17  1] ; [7 8],[13.09090909  4.90909091] ; [10.90909091  4.09090909],0
p8,1,0.012991,6.17037,[16  2] ; [8 8],[12.70588235  5.29411765] ; [11.29411765  4.70588235],0
p12,1,0.0315,4.6255,[ 7 11] ; [ 1 14],[ 4.36363636 13.63636364] ; [ 3.63636364 11.36363636],0
p4,1,0.049804,3.848049,[17  1] ; [11  5],[14.82352941  3.17647059] ; [13.17647059  2.82352941],0
p2,1,0.049804,3.848049,[17  1] ; [11  5],[14.82352941  3.17647059] ; [13.17647059  2.82352941],0
p1,1,0.081707,3.030617,[ 7 11] ; [ 2 14],[ 4.76470588 13.23529412] ; [ 4.23529412 11.76470588],0
p3,1,0.08364,2.992708,[15  3] ; [9 7],[12.70588235  5.29411765] ; [11.29411765  4.70588235],0
d3,1,0.134328,2.241758,[9 9] ; [12  4],[11.11764706  6.88235294] ; [9.88235294 6.11764706],0
s6,1,0.169327,1.888889,[15  3] ; [10  6],[13.23529412  4.76470588] ; [11.76470588  4.23529412],0
a2,1,0.189333,1.722797,[ 4 14] ; [ 1 15],[ 2.64705882 15.35294118] ; [ 2.35294118 13.64705882],0
n3,1,0.196706,1.666667,[3 2] ; [1 4],[2. 3.] ; [2. 3.],0
u2,1,0.196706,1.666667,[3 2] ; [1 4],[2. 3.] ; [2. 3.],0
n6,1,0.205537,1.602586,[17  1] ; [12  3],[15.81818182  2.18181818] ; [13.18181818  1.81818182],0
n5,1,0.233304,1.420602,[17  1] ; [13  3],[15.88235294  2.11764706] ; [14.11764706  1.88235294],0
r2,1,0.233304,1.420602,[17  1] ; [13  3],[15.88235294  2.11764706] ; [14.11764706  1.88235294],0
s2,1,0.236329,1.402357,[ 8 10] ; [ 4 12],[ 6.35294118 11.64705882] ; [ 5.64705882 10.35294118],0
u1,1,0.271473,1.209289,[ 5 13] ; [ 2 14],[ 3.70588235 14.29411765] ; [ 3.29411765 12.70588235],0
r4,1,0.288986,1.124339,[16  2] ; [12  4],[14.82352941  3.17647059] ; [13.17647059  2.82352941],0
b4,1,0.311386,1.024788,[ 7 11] ; [9 7],[8.47058824 9.52941176] ; [7.52941176 8.47058824],0
s3,1,0.311386,1.024788,[11  7] ; [7 9],[9.52941176 8.47058824] ; [8.47058824 7.52941176],0
r1,1,0.31702,1.001202,[15  3] ; [11  5],[13.76470588  4.23529412] ; [12.23529412  3.76470588],0
b1,1,0.324324,0.971429,[ 6 12] ; [8 8],[ 7.41176471 10.58823529] ; [6.58823529 9.41176471],0
b3,1,0.340405,0.908906,[9 7] ; [5 8],[7.72413793 8.27586207] ; [6.27586207 6.72413793],0
b2,1,0.340405,0.908906,[9 7] ; [5 8],[7.72413793 8.27586207] ; [6.27586207 6.72413793],0
p9,1,0.476108,0.507766,[17  1] ; [14  2],[16.41176471  1.58823529] ; [14.58823529  1.41176471],0
v1,1,0.513328,0.427276,[11  6] ; [8 7],[10.09375  6.90625] ; [8.90625 6.09375],0
u3,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
