Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000237,13.515512,[71 38] ; [277  61],[84.8590604 24.1409396] ; [263.1409396  74.8590604],1
v3,1,0.000382,12.618883,[31 77] ; [155 166],[46.82517483 61.17482517] ; [139.17482517 181.82517483],1
a8,1,0.002127,9.436202,[ 6 94] ; [ 59 254],[15.73849879 84.26150121] ; [ 49.26150121 263.73849879],0
b3,1,0.00354,8.506073,[12 43] ; [ 96 126],[21.44404332 33.55595668] ; [ 86.55595668 135.44404332],0
b2,1,0.00354,8.506073,[12 43] ; [ 96 126],[21.44404332 33.55595668] ; [ 86.55595668 135.44404332],0
v2,1,0.003828,8.363485,[49 56] ; [203 121],[61.67832168 43.32167832] ; [190.32167832 133.67832168],0
s5,1,0.005374,7.748998,[60 39] ; [146 181],[47.87323944 51.12676056] ; [158.12676056 168.87323944],0
r1,1,0.011646,6.364019,[81 28] ; [287  51],[89.7360179 19.2639821] ; [278.2639821  59.7360179],0
n5,1,0.01418,6.015615,[75 34] ; [270  67],[84.3161435 24.6838565] ; [260.6838565  76.3161435],0
v1,1,0.021434,5.291144,[53 55] ; [201 125],[63.20737327 44.79262673] ; [190.79262673 135.20737327],0
n1,1,0.038396,4.287411,[ 8 23] ; [33 36],[12.71 18.29] ; [28.29 40.71],0
r4,1,0.055744,3.659693,[98 11] ; [323  17],[102.20267261   6.79732739] ; [318.79732739  21.20267261],0
p12,1,0.082482,3.01531,[  7 101] ; [ 42 294],[11.91891892 96.08108108] ; [ 37.08108108 298.91891892],0
u4,1,0.0868,2.932733,[  1 108] ; [ 15 325],[  3.88418708 105.11581292] ; [ 12.11581292 327.88418708],0
p11,1,0.101261,2.685576,[78 31] ; [269  71],[84.23830735 24.76169265] ; [262.76169265  77.23830735],0
a3,1,0.102369,2.668246,[75 34] ; [259  79],[81.44519016 27.55480984] ; [252.55480984  85.44519016],0
a5,1,0.1106,2.54563,[76 33] ; [262  77],[82.23660714 26.76339286] ; [255.76339286  83.23660714],0
s6,1,0.1116,2.531422,[96  9] ; [287  49],[91.19047619 13.80952381] ; [291.80952381  44.19047619],0
d4,1,0.116568,2.462844,[90 19] ; [297  39],[94.79325843 14.20674157] ; [292.20674157  43.79325843],0
p5,1,0.156729,2.005502,[10 99] ; [ 48 284],[14.33560091 94.66439909] ; [ 43.66439909 288.33560091],0
a1,1,0.202902,1.621362,[  4 105] ; [ 24 316],[  6.79732739 102.20267261] ; [ 21.20267261 318.79732739],0
b5,1,0.215881,1.53154,[72 37] ; [202 138],[66.51670379 42.48329621] ; [207.48329621 132.51670379],0
s7,1,0.268245,1.225698,[78 26] ; [226 100],[73.5255814 30.4744186] ; [230.4744186  95.5255814],0
u2,1,0.302639,1.062529,[18 16] ; [50 29],[20.46017699 13.53982301] ; [47.53982301 31.46017699],0
p6,1,0.336118,0.925184,[50 57] ; [138 195],[45.71818182 61.28181818] ; [142.28181818 190.71818182],0
p4,1,0.361074,0.834153,[67 42] ; [222 113],[70.9481982 38.0518018] ; [218.0518018 116.9481982],0
s3,1,0.366562,0.815285,[98 11] ; [291  45],[95.28314607 13.71685393] ; [293.71685393  42.28314607],0
r3,1,0.385662,0.752577,[102   5] ; [330  10],[103.40939597   3.59060403] ; [328.59060403  11.40939597],0
a4,1,0.385944,0.751682,[56 53] ; [158 181],[52.06696429 56.93303571] ; [161.93303571 177.06696429],0
a2,1,0.436054,0.606645,[26 83] ; [ 94 246],[29.13140312 79.86859688] ; [ 90.86859688 249.13140312],0
n6,1,0.443652,0.586819,[90 18] ; [290  46],[92.43243243 15.56756757] ; [287.56756757  48.43243243],0
d3,1,0.454012,0.560616,[80 28] ; [237 100],[76.93483146 31.06516854] ; [240.06516854  96.93483146],0
r2,1,0.454793,0.55868,[104   4] ; [330   8],[105.0941704   2.9058296] ; [328.9058296   9.0941704],0
a6,1,0.492532,0.470991,[74 35] ; [216 120],[71.03370787 37.96629213] ; [218.96629213 117.03370787],0
p2,1,0.528186,0.39788,[89 20] ; [283  53],[91.11910112 17.88089888] ; [280.88089888  55.11910112],0
p3,1,0.552118,0.353536,[55 54] ; [180 155],[57.69144144 51.30855856] ; [177.30855856 157.69144144],0
p1,1,0.567466,0.32694,[  9 100] ; [ 34 302],[10.53258427 98.46741573] ; [ 32.46741573 303.53258427],0
p10,1,0.578551,0.308584,[90 17] ; [289  46],[91.74886878 15.25113122] ; [287.25113122  47.74886878],0
d1,1,0.580554,0.30534,[68 41] ; [222 118],[70.40089087 38.59910913] ; [219.59910913 120.40089087],0
u1,1,0.601579,0.272621,[26 83] ; [ 73 267],[24.03340757 84.96659243] ; [ 74.96659243 265.03340757],0
s8,1,0.604073,0.268897,[66 43] ; [214 124],[68.27740492 40.72259508] ; [211.72259508 126.27740492],0
a7,1,0.628409,0.234224,[77 31] ; [249  89],[78.94170404 29.05829596] ; [247.05829596  90.94170404],0
d2,1,0.629201,0.233145,[55 54] ; [179 158],[57.18834081 51.81165919] ; [176.81165919 160.18834081],0
n2,1,0.64098,0.217463,[24  7] ; [57 13],[24.86138614  6.13861386] ; [56.13861386 13.86138614],0
s1,1,0.646649,0.210152,[  6 102] ; [ 15 320],[  5.11963883 102.88036117] ; [ 15.88036117 319.11963883],0
b1,1,0.66335,0.18948,[42 67] ; [139 201],[43.93986637 65.06013363] ; [137.06013363 202.93986637],0
p9,1,0.706446,0.141852,[95 11] ; [294  39],[93.92710706 12.07289294] ; [295.07289294  37.92710706],0
d5,1,0.722499,0.12611,[91 17] ; [279  58],[89.79775281 18.20224719] ; [280.20224719  56.79775281],0
b4,1,0.761427,0.092178,[62 47] ; [199 141],[63.36080178 45.63919822] ; [197.63919822 142.36080178],0
n3,1,0.805742,0.060478,[23  8] ; [51 20],[22.49019608  8.50980392] ; [51.50980392 19.49019608],0
u3,1,0.918044,0.010588,[24 10] ; [55 24],[23.7699115 10.2300885] ; [55.2300885 23.7699115],0
p7,1,0.921177,0.009791,[69 35] ; [218 108],[69.41395349 34.58604651] ; [217.58604651 108.41395349],0
p8,1,0.948514,0.00417,[56 51] ; [176 158],[56.29024943 50.70975057] ; [175.70975057 158.29024943],0
