Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000798,11.246634,[29 29] ; [ 2 20],[22.475 35.525] ; [ 8.525 13.475],1
s3,1,0.001752,9.792489,[41 19] ; [ 7 16],[34.69879518 25.30120482] ; [13.30120482  9.69879518],0
b4,1,0.004558,8.046898,[42 19] ; [ 8 15],[36.30952381 24.69047619] ; [13.69047619  9.30952381],0
s2,1,0.007092,7.249609,[38 22] ; [ 7 16],[32.53012048 27.46987952] ; [12.46987952 10.53012048],0
n2,1,0.023342,5.142857,[18  3] ; [3 4],[15.75  5.25] ; [5.25 1.75],0
p4,1,0.05282,3.749602,[33 28] ; [ 7 16],[29.04761905 31.95238095] ; [10.95238095 12.04761905],0
r1,1,0.058774,3.571645,[45 16] ; [12 11],[41.39285714 19.60714286] ; [15.60714286  7.39285714],0
r3,1,0.066948,3.356311,[53  6] ; [17  6],[50.36585366  8.63414634] ; [19.63414634  3.36585366],0
n6,1,0.073061,3.21287,[50 10] ; [15  8],[46.98795181 13.01204819] ; [18.01204819  4.98795181],0
d1,1,0.075328,3.162937,[29 32] ; [ 6 17],[25.41666667 35.58333333] ; [ 9.58333333 13.41666667],0
p9,1,0.116484,2.463974,[46 13] ; [14  9],[43.17073171 15.82926829] ; [16.82926829  6.17073171],0
r4,1,0.147083,2.102245,[49 12] ; [15  8],[46.47619048 14.52380952] ; [17.52380952  5.47619048],0
p11,1,0.154865,2.023664,[42 19] ; [12 11],[39.21428571 21.78571429] ; [14.78571429  8.21428571],0
p8,1,0.155383,2.018595,[25 33] ; [ 6 17],[22.19753086 35.80246914] ; [ 8.80246914 14.19753086],0
b1,1,0.225842,1.466857,[18 43] ; [10 13],[20.33333333 40.66666667] ; [ 7.66666667 15.33333333],0
u3,1,0.252595,1.308892,[14  9] ; [3 5],[12.61290323 10.38709677] ; [4.38709677 3.61290323],0
d5,1,0.290172,1.118821,[46 15] ; [14  8],[44.09638554 16.90361446] ; [15.90361446  6.09638554],0
v4,1,0.302585,1.062769,[55  6] ; [18  4],[53.65060241  7.34939759] ; [19.34939759  2.65060241],0
r2,1,0.302585,1.062769,[55  6] ; [18  4],[53.65060241  7.34939759] ; [19.34939759  2.65060241],0
s7,1,0.318286,0.995977,[26 33] ; [ 7 15],[24.03703704 34.96296296] ; [ 8.96296296 13.03703704],0
v2,1,0.36649,0.815531,[27 32] ; [ 8 15],[25.18292683 33.81707317] ; [ 9.81707317 13.18292683],0
a4,1,0.37467,0.788119,[25 36] ; [ 7 16],[23.23809524 37.76190476] ; [ 8.76190476 14.23809524],0
d2,1,0.386984,0.748396,[22 39] ; [ 6 17],[20.33333333 40.66666667] ; [ 7.66666667 15.33333333],0
a7,1,0.406435,0.689203,[42 19] ; [13  9],[40.42168675 20.57831325] ; [14.57831325  7.42168675],0
a5,1,0.443291,0.587748,[40 21] ; [13 10],[38.48809524 22.51190476] ; [14.51190476  8.48809524],0
p10,1,0.465428,0.532809,[44 16] ; [15  8],[42.65060241 17.34939759] ; [16.34939759  6.65060241],0
d4,1,0.47997,0.498931,[47 14] ; [16  7],[45.75 15.25] ; [17.25  5.75],0
n1,1,0.48338,0.491228,[ 6 15] ; [3 4],[ 6.75 14.25] ; [2.25 4.75],0
v3,1,0.501712,0.451313,[11 46] ; [ 6 17],[12.1125 44.8875] ; [ 4.8875 18.1125],0
p7,1,0.508427,0.437304,[33 26] ; [11 12],[31.65853659 27.34146341] ; [12.34146341 10.65853659],0
a8,1,0.519244,0.415394,[ 1 54] ; [ 1 22],[ 1.41025641 53.58974359] ; [ 0.58974359 22.41025641],0
p6,1,0.52409,0.405836,[20 40] ; [ 6 17],[18.79518072 41.20481928] ; [ 7.20481928 15.79518072],0
n5,1,0.532738,0.389166,[39 22] ; [13 10],[37.76190476 23.23809524] ; [14.23809524  8.76190476],0
u1,1,0.541348,0.373047,[ 5 56] ; [ 1 22],[ 4.35714286 56.64285714] ; [ 1.64285714 21.35714286],0
v1,1,0.620046,0.245803,[20 40] ; [ 9 14],[20.96385542 39.03614458] ; [ 8.03614458 14.96385542],0
n3,1,0.648807,0.207407,[14  7] ; [4 3],[13.5  7.5] ; [4.5 2.5],0
p2,1,0.671704,0.179615,[45 16] ; [18  5],[45.75 15.25] ; [17.25  5.75],0
a6,1,0.730694,0.118476,[37 24] ; [13 10],[36.30952381 24.69047619] ; [13.69047619  9.30952381],0
p3,1,0.73919,0.110839,[29 32] ; [10 13],[28.32142857 32.67857143] ; [10.67857143 12.32142857],0
u2,1,0.749518,0.101936,[10 13] ; [4 4],[10.38709677 12.61290323] ; [3.61290323 4.38709677],0
a3,1,0.804521,0.061256,[38 23] ; [15  8],[38.48809524 22.51190476] ; [14.51190476  8.48809524],0
a1,1,0.813859,0.055437,[ 2 59] ; [ 1 22],[ 2.17857143 58.82142857] ; [ 0.82142857 22.17857143],0
n4,1,0.842275,0.039595,[33 28] ; [13 10],[33.4047619 27.5952381] ; [12.5952381 10.4047619],0
b2,1,0.863361,0.029617,[ 5 23] ; [ 3 12],[ 5.20930233 22.79069767] ; [ 2.79069767 12.20930233],0
b3,1,0.863361,0.029617,[ 5 23] ; [ 3 12],[ 5.20930233 22.79069767] ; [ 2.79069767 12.20930233],0
b5,1,0.877375,0.023808,[36 25] ; [14  9],[36.30952381 24.69047619] ; [13.69047619  9.30952381],0
s1,1,0.889317,0.019368,[ 3 56] ; [ 1 22],[ 2.87804878 56.12195122] ; [ 1.12195122 21.87804878],0
d3,1,0.924282,0.009033,[45 16] ; [16  6],[44.8313253 16.1686747] ; [16.1686747  5.8313253],0
