Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,55.744311,[153 102] ; [ 36 124],[116.13253012 138.86746988] ; [72.86746988 87.13253012],1
v1,1,0.0,25.763255,[180  76] ; [72 87],[155.45060241 100.54939759] ; [96.54939759 62.45060241],1
a5,1,0.000234,13.534838,[221  39] ; [115  49],[206.03773585  53.96226415] ; [129.96226415  34.03773585],1
s4,1,0.000667,11.577649,[ 33 224] ; [ 42 120],[ 46.00238663 210.99761337] ; [ 28.99761337 133.00238663],1
a3,1,0.004968,7.890927,[209  50] ; [112  51],[197.01184834  61.98815166] ; [123.98815166  39.01184834],0
n2,1,0.005048,7.862123,[32  5] ; [18 14],[26.8115942 10.1884058] ; [23.1884058  8.8115942],0
r3,1,0.011631,6.36621,[254   5] ; [152  11],[249.18009479   9.81990521] ; [156.81990521   6.18009479],0
a2,1,0.012588,6.226109,[ 81 179] ; [ 33 131],[ 69.90566038 190.09433962] ; [ 44.09433962 119.90566038],0
r1,1,0.015848,5.819664,[224  35] ; [127  37],[214.91489362  44.08510638] ; [136.08510638  27.91489362],0
a8,1,0.017407,5.654854,[ 36 196] ; [ 11 139],[ 28.54450262 203.45549738] ; [ 18.45549738 131.54450262],0
n3,1,0.017956,5.600422,[33  4] ; [21 11],[28.95652174  8.04347826] ; [25.04347826  6.95652174],0
p7,1,0.026393,4.930093,[205  53] ; [114  49],[195.49168646  62.50831354] ; [123.50831354  39.49168646],0
p10,1,0.026886,4.898137,[230  29] ; [133  31],[222.26241135  36.73758865] ; [140.73758865  23.26241135],0
n5,1,0.043208,4.08726,[213  45] ; [122  42],[204.81042654  53.18957346] ; [130.18957346  33.81042654],0
s1,1,0.044912,4.021937,[  5 254] ; [  9 154],[  8.59241706 250.40758294] ; [  5.40758294 157.59241706],0
p12,1,0.049835,3.846995,[ 33 226] ; [ 11 152],[ 27.00473934 231.99526066] ; [ 16.99526066 146.00473934],0
a7,1,0.052393,3.763162,[199  60] ; [112  52],[190.42316785  68.57683215] ; [120.57683215  43.42316785],0
a6,1,0.069831,3.286978,[186  73] ; [104  60],[177.56501182  81.43498818] ; [112.43498818  51.56501182],0
p11,1,0.072097,3.234621,[218  42] ; [126  38],[210.94339623  49.05660377] ; [133.05660377  30.94339623],0
n6,1,0.098369,2.731784,[231  27] ; [137  26],[225.52019002  32.47980998] ; [142.47980998  20.52019002],0
n4,1,0.106138,2.610804,[221  38] ; [130  34],[214.91489362  44.08510638] ; [136.08510638  27.91489362],0
p9,1,0.113342,2.506995,[234  25] ; [139  24],[228.92654028  30.07345972] ; [144.07345972  18.92654028],0
s8,1,0.136105,2.221449,[139 118] ; [76 87],[131.55952381 125.44047619] ; [83.44047619 79.55952381],0
d2,1,0.143048,2.144863,[145 115] ; [79 84],[137.68321513 122.31678487] ; [86.31678487 76.68321513],0
d4,1,0.143407,2.14101,[223  37] ; [131  32],[217.58865248  42.41134752] ; [136.41134752  26.58865248],0
u1,1,0.143992,2.134766,[ 65 195] ; [ 31 133],[ 58.86792453 201.13207547] ; [ 37.13207547 126.86792453],0
r4,1,0.171797,1.867189,[249  11] ; [152  12],[245.89622642  14.10377358] ; [155.10377358   8.89622642],0
b1,1,0.195114,1.678574,[107 153] ; [78 86],[113.44339623 146.55660377] ; [71.55660377 92.44339623],0
d1,1,0.196778,1.666126,[173  87] ; [99 65],[166.79245283  93.20754717] ; [105.20754717  58.79245283],0
u4,1,0.219658,1.506602,[  8 252] ; [  2 162],[  6.13207547 253.86792453] ; [  3.86792453 160.13207547],0
d5,1,0.252483,1.309514,[223  37] ; [133  30],[218.8179669  41.1820331] ; [137.1820331  25.8179669],0
b3,1,0.268328,1.225274,[73 98] ; [37 66],[ 68.64963504 102.35036496] ; [41.35036496 61.64963504],0
b2,1,0.268328,1.225274,[73 98] ; [37 66],[ 68.64963504 102.35036496] ; [41.35036496 61.64963504],0
b4,1,0.302202,1.064453,[159 101] ; [92 72],[153.91509434 106.08490566] ; [97.08490566 66.91509434],0
p8,1,0.306164,1.04715,[174  84] ; [102  61],[169.14014252  88.85985748] ; [106.85985748  56.14014252],0
n1,1,0.351543,0.867879,[18 19] ; [12 20],[16.08695652 20.91304348] ; [13.91304348 18.08695652],0
d3,1,0.373765,0.791107,[185  75] ; [110  54],[180.89622642  79.10377358] ; [114.10377358  49.89622642],0
p2,1,0.41842,0.65475,[229  31] ; [140  24],[226.27358491  33.72641509] ; [142.72641509  21.27358491],0
p6,1,0.460434,0.54484,[128 128] ; [75 87],[124.32535885 131.67464115] ; [78.67464115 83.32535885],0
s5,1,0.469542,0.523053,[106 142] ; [61 95],[102.51485149 145.48514851] ; [64.48514851 91.51485149],0
u3,1,0.492479,0.471105,[30 21] ; [34 18],[31.68932039 19.31067961] ; [32.31067961 19.68932039],0
s6,1,0.521956,0.410027,[185  70] ; [110  48],[182.14285714  72.85714286] ; [112.85714286  45.14285714],0
v4,1,0.522766,0.408433,[251   8] ; [157   7],[249.81560284   9.18439716] ; [158.18439716   5.81560284],0
a4,1,0.536875,0.381362,[128 131] ; [76 88],[124.90780142 134.09219858] ; [79.09219858 84.90780142],0
p1,1,0.537125,0.380895,[ 31 228] ; [ 23 141],[ 33.06382979 225.93617021] ; [ 20.93617021 143.06382979],0
s7,1,0.54698,0.362755,[145 102] ; [84 67],[142.11809045 104.88190955] ; [86.88190955 64.11809045],0
a1,1,0.660545,0.192863,[ 17 243] ; [  9 155],[ 15.94339623 244.05660377] ; [ 10.05660377 153.94339623],0
s3,1,0.663226,0.189629,[149 108] ; [98 65],[151.14047619 105.85952381] ; [95.85952381 67.14047619],0
p4,1,0.699664,0.148822,[207  53] ; [128  36],[205.4245283  54.5754717] ; [129.5754717  34.4245283],0
u2,1,0.707333,0.140955,[27 23] ; [30 22],[27.94117647 22.05882353] ; [29.05882353 22.94117647],0
p5,1,0.717405,0.130993,[ 43 217] ; [ 29 133],[ 44.36018957 215.63981043] ; [ 27.63981043 134.36018957],0
s2,1,0.83639,0.042648,[140 116] ; [88 76],[138.97142857 117.02857143] ; [89.02857143 74.97142857],0
b5,1,0.877389,0.023802,[151 109] ; [94 70],[150.23584906 109.76415094] ; [94.76415094 69.23584906],0
