Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,90.737105,[37 72] ; [259  55],[76.27423168 32.72576832] ; [219.72576832  94.27423168],1
n6,1,0.0,28.070454,[71 40] ; [273  41],[89.84470588 21.15529412] ; [254.15529412  59.84470588],1
a5,1,0.000215,13.697292,[66 45] ; [246  71],[80.91588785 30.08411215] ; [231.08411215  85.91588785],1
p11,1,0.000336,12.85939,[71 40] ; [256  61],[84.80607477 26.19392523] ; [242.19392523  74.80607477],1
p4,1,0.000659,11.60174,[45 65] ; [188 127],[60.30588235 49.69411765] ; [172.69411765 142.30588235],1
s7,1,0.000866,11.093322,[32 73] ; [151 156],[46.63834951 58.36165049] ; [136.36165049 170.63834951],1
p10,1,0.00107,10.702619,[72 37] ; [256  59],[84.32075472 24.67924528] ; [243.67924528  71.32075472],0
p9,1,0.003907,8.326327,[77 32] ; [262  52],[87.35460993 21.64539007] ; [251.64539007  62.35460993],0
p3,1,0.003923,8.319101,[35 76] ; [149 166],[47.94366197 63.05633803] ; [136.05633803 178.94366197],0
p6,1,0.004482,8.077594,[27 81] ; [126 187],[39.24940618 68.75059382] ; [113.75059382 199.24940618],0
u1,1,0.006111,7.517313,[ 10 101] ; [ 65 252],[19.45093458 91.54906542] ; [ 55.54906542 261.45093458],0
a8,1,0.007614,7.122059,[ 6 96] ; [ 48 244],[13.97969543 88.02030457] ; [ 40.02030457 251.97969543],0
p5,1,0.00795,7.044617,[  2 109] ; [ 30 285],[  8.33802817 102.66197183] ; [ 23.66197183 291.33802817],0
s6,1,0.012237,6.276216,[63 46] ; [219  90],[73.53588517 35.46411483] ; [208.46411483 100.53588517],0
p2,1,0.01424,6.008087,[83 28] ; [268  47],[91.45774648 19.54225352] ; [259.54225352  55.45774648],0
r4,1,0.016204,5.780645,[98 13] ; [301  16],[103.47897196   7.52102804] ; [295.52102804  21.47897196],0
r2,1,0.016973,5.699169,[101   9] ; [306   9],[105.34117647   4.65882353] ; [301.65882353  13.34117647],0
s8,1,0.029042,4.765151,[33 77] ; [132 184],[42.6056338 67.3943662] ; [122.3943662 193.6056338],0
d2,1,0.033108,4.540177,[43 68] ; [160 157],[52.64719626 58.35280374] ; [150.35280374 166.64719626],0
p12,1,0.034947,4.447742,[  1 109] ; [ 18 295],[  4.94089835 105.05910165] ; [ 14.05910165 298.94089835],0
d5,1,0.037074,4.347032,[82 29] ; [263  54],[89.47429907 21.52570093] ; [255.52570093  61.47429907],0
b3,1,0.045142,4.013325,[14 42] ; [ 78 119],[20.36363636 35.63636364] ; [ 71.63636364 125.36363636],0
b2,1,0.045142,4.013325,[14 42] ; [ 78 119],[20.36363636 35.63636364] ; [ 71.63636364 125.36363636],0
n1,1,0.053673,3.722825,[12 29] ; [34 37],[16.83928571 24.16071429] ; [29.16071429 41.83928571],0
a2,1,0.061685,3.491498,[19 92] ; [ 82 235],[26.19392523 84.80607477] ; [ 74.80607477 242.19392523],0
a3,1,0.082945,3.006231,[71 40] ; [229  86],[78.16901408 32.83098592] ; [221.83098592  93.16901408],0
p8,1,0.091405,2.849448,[47 63] ; [162 149],[54.60807601 55.39192399] ; [154.39192399 156.60807601],0
r3,1,0.098422,2.73093,[101   9] ; [302  13],[104.30588235   5.69411765] ; [298.69411765  16.30588235],0
d1,1,0.104825,2.630563,[56 55] ; [188 129],[63.28037383 47.71962617] ; [180.71962617 136.28037383],0
a4,1,0.106053,2.612077,[43 68] ; [150 165],[50.28873239 60.71126761] ; [142.71126761 172.28873239],0
s2,1,0.107623,2.588786,[44 66] ; [154 161],[51.24705882 58.75294118] ; [146.75294118 168.24705882],0
v1,1,0.136588,2.215985,[44 66] ; [150 161],[50.6888361 59.3111639] ; [143.3111639 167.6888361],0
s3,1,0.13698,2.211558,[54 56] ; [181 135],[60.68075117 49.31924883] ; [174.31924883 141.68075117],0
