Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,74.217467,[209  61] ; [121 170],[158.82352941 111.17647059] ; [171.17647059 119.82352941],1
p4,1,0.0,47.435976,[189  85] ; [119 177],[148.05614035 125.94385965] ; [159.94385965 136.05614035],1
p3,1,0.0,36.744302,[156 119] ; [ 93 202],[120.13157895 154.86842105] ; [128.86842105 166.13157895],1
p2,1,0.0,34.335433,[250  25] ; [212  84],[222.50437828  52.49562172] ; [239.49562172  56.50437828],1
p6,1,0.0,33.421713,[113 161] ; [ 56 238],[ 81.52464789 192.47535211] ; [ 87.47535211 206.52464789],1
p10,1,3.5e-05,17.132519,[229  45] ; [202  92],[207.91197183  66.08802817] ; [223.08802817  70.91197183],1
p11,1,0.000603,11.766598,[231  45] ; [213  84],[213.86387435  62.13612565] ; [230.13612565  66.86387435],1
p9,1,0.001251,10.413984,[233  41] ; [217  76],[217.46031746  56.53968254] ; [232.53968254  60.46031746],0
p1,1,0.002837,8.909712,[ 26 249] ; [ 10 286],[ 17.3380035 257.6619965] ; [ 18.6619965 277.3380035],0
p5,1,0.006672,7.35924,[ 23 253] ; [  9 283],[ 15.54929577 260.45070423] ; [ 16.45070423 275.54929577],0
n5,1,0.019048,5.497061,[208  66] ; [197  97],[195.36971831  78.63028169] ; [209.63028169  84.36971831],0
n4,1,0.02313,5.158743,[213  62] ; [205  92],[200.96153846  74.03846154] ; [217.03846154  79.96153846],0
d1,1,0.027262,4.87416,[162 114] ; [147 150],[148.83769634 127.16230366] ; [160.16230366 136.83769634],0
p12,1,0.031629,4.618485,[ 19 255] ; [  9 287],[ 13.45964912 260.54035088] ; [ 14.54035088 281.45964912],0
a5,1,0.037321,4.335721,[199  77] ; [190 107],[187.37172775  88.62827225] ; [201.62827225  95.37172775],0
s8,1,0.046341,3.969148,[108 167] ; [ 93 204],[ 96.63461538 178.36538462] ; [104.36538462 192.63461538],0
s7,1,0.047166,3.939451,[114 148] ; [100 184],[102.68864469 159.31135531] ; [111.31135531 172.68864469],0
v1,1,0.054606,3.69409,[140 130] ; [125 161],[128.68705036 141.31294964] ; [136.31294964 149.68705036],0
n6,1,0.059219,3.559111,[231  44] ; [231  66],[222.11538462  52.88461538] ; [239.88461538  57.11538462],0
d4,1,0.059288,3.557182,[225  51] ; [222  74],[215.68531469  60.31468531] ; [231.31468531  64.68531469],0
r4,1,0.063055,3.455159,[250  26] ; [254  43],[242.76439791  33.23560209] ; [261.23560209  35.76439791],0
d3,1,0.088324,2.904659,[195  81] ; [188 106],[185.45263158  90.54736842] ; [197.54736842  96.45263158],0
s1,1,0.16772,1.903207,[  5 269] ; [ 11 283],[  7.71830986 266.28169014] ; [  8.28169014 285.71830986],0
