Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.228628,[ 4 26] ; [82 24],[18.97058824 11.02941176] ; [67.02941176 38.97058824],1
r3,1,0.0,33.667433,[ 8 22] ; [86 19],[20.88888889  9.11111111] ; [73.11111111 31.88888889],1
p2,1,2e-06,22.565067,[ 6 24] ; [72 33],[17.33333333 12.66666667] ; [60.66666667 44.33333333],1
r2,1,4e-06,21.049572,[15 13] ; [95 10],[23.15789474  4.84210526] ; [86.84210526 18.15789474],1
n6,1,1.4e-05,18.849499,[ 8 21] ; [76 30],[18.04444444 10.95555556] ; [65.95555556 40.04444444],1
s6,1,8.5e-05,15.454729,[ 4 26] ; [56 48],[13.43283582 16.56716418] ; [46.56716418 57.43283582],1
p9,1,0.000816,11.205527,[ 8 22] ; [62 39],[16.03053435 13.96946565] ; [53.96946565 47.03053435],1
p4,1,0.001308,10.330994,[ 4 26] ; [48 57],[11.55555556 18.44444444] ; [40.44444444 64.55555556],0
s8,1,0.002282,9.307678,[ 1 29] ; [32 73],[ 7.33333333 22.66666667] ; [25.66666667 79.33333333],0
d5,1,0.002374,9.235143,[13 17] ; [76 28],[19.92537313 10.07462687] ; [69.07462687 34.92537313],0
u3,1,0.002791,8.939097,[ 1 12] ; [22 18],[5.64150943 7.35849057] ; [17.35849057 22.64150943],0
r1,1,0.003503,8.524883,[11 19] ; [69 35],[17.91044776 12.08955224] ; [62.08955224 41.91044776],0
a1,1,0.003655,8.447651,[ 7 23] ; [  6 100],[ 2.86764706 27.13235294] ; [10.13235294 95.86764706],0
p10,1,0.010935,6.475912,[ 7 23] ; [51 52],[13.08270677 16.91729323] ; [44.91729323 58.08270677],0
s5,1,0.011816,6.33833,[ 2 28] ; [29 71],[ 7.15384615 22.84615385] ; [23.84615385 76.15384615],0
p6,1,0.011911,6.324008,[ 1 28] ; [26 80],[ 5.8 23.2] ; [21.2 84.8],0
s7,1,0.016955,5.701062,[ 4 23] ; [39 60],[ 9.21428571 17.78571429] ; [33.78571429 65.21428571],0
b5,1,0.01862,5.536877,[13 17] ; [71 35],[18.52941176 11.47058824] ; [65.47058824 40.52941176],0
n3,1,0.019838,5.426104,[ 5 11] ; [28 15],[8.94915254 7.05084746] ; [24.05084746 18.94915254],0
a7,1,0.027774,4.842023,[14 16] ; [72 33],[19.11111111 10.88888889] ; [66.88888889 38.11111111],0
s1,1,0.03052,4.679745,[ 6 24] ; [ 7 97],[ 2.91044776 27.08955224] ; [10.08955224 93.91044776],0
d3,1,0.03108,4.648544,[12 18] ; [64 39],[17.14285714 12.85714286] ; [58.85714286 44.14285714],0
n2,1,0.035776,4.407756,[ 6 10] ; [31 15],[9.5483871 6.4516129] ; [27.4516129 18.5483871],0
p8,1,0.042959,4.097029,[ 4 25] ; [35 71],[ 8.37777778 20.62222222] ; [30.62222222 75.37777778],0
d1,1,0.044999,4.018689,[ 8 22] ; [50 56],[12.79411765 17.20588235] ; [45.20588235 60.79411765],0
d4,1,0.048285,3.900043,[16 14] ; [76 29],[20.44444444  9.55555556] ; [71.55555556 33.44444444],0
p7,1,0.07525,3.16461,[ 8 22] ; [47 58],[12.22222222 17.77777778] ; [42.77777778 62.22222222],0
s3,1,0.076749,3.132432,[ 9 20] ; [52 53],[13.20149254 15.79850746] ; [47.79850746 57.20149254],0
p3,1,0.09521,2.784002,[ 6 24] ; [38 67],[ 9.77777778 20.22222222] ; [34.22222222 70.77777778],0
s2,1,0.120472,2.411168,[ 7 23] ; [41 65],[10.58823529 19.41176471] ; [37.41176471 68.58823529],0
b2,1,0.1781,1.813406,[10 13] ; [15 39],[ 7.46753247 15.53246753] ; [17.53246753 36.46753247],0
b3,1,0.1781,1.813406,[10 13] ; [15 39],[ 7.46753247 15.53246753] ; [17.53246753 36.46753247],0
u2,1,0.209435,1.575329,[ 3 10] ; [17 23],[4.90566038 8.09433962] ; [15.09433962 24.90566038],0
n4,1,0.238956,1.386743,[21  9] ; [61 44],[18.22222222 11.77777778] ; [63.77777778 41.22222222],0
p1,1,0.264223,1.246496,[ 5 25] ; [10 96],[ 3.30882353 26.69117647] ; [11.69117647 94.30882353],0
a2,1,0.298051,1.082892,[ 3 27] ; [19 87],[ 4.85294118 25.14705882] ; [17.14705882 88.85294118],0
a5,1,0.334652,0.930813,[14 16] ; [60 46],[16.32352941 13.67647059] ; [57.67647059 48.32352941],0
a4,1,0.378734,0.774809,[ 9 20] ; [42 63],[11.03731343 17.96268657] ; [39.96268657 65.03731343],0
a6,1,0.406581,0.688776,[14 16] ; [58 47],[16. 14.] ; [56. 49.],0
d2,1,0.550805,0.355877,[12 17] ; [50 55],[13.41791045 15.58208955] ; [48.58208955 56.41791045],0
a8,1,0.605466,0.266831,[ 4 26] ; [10 90],[ 3.23076923 26.76923077] ; [10.76923077 89.23076923],0
s4,1,0.620199,0.245589,[ 5 25] ; [22 84],[ 5.95588235 24.04411765] ; [21.04411765 84.95588235],0
b1,1,0.633257,0.22767,[19 11] ; [62 44],[17.86764706 12.13235294] ; [63.13235294 42.86764706],0
a3,1,0.659989,0.193537,[17 12] ; [65 38],[18.01515152 10.98484848] ; [63.98484848 39.01515152],0
v1,1,0.881507,0.022219,[ 9 21] ; [33 72],[ 9.33333333 20.66666667] ; [32.66666667 72.33333333],0
p12,1,0.885501,0.020736,[ 1 29] ; [  3 103],[ 0.88235294 29.11764706] ; [  3.11764706 102.88235294],0
b4,1,0.888635,0.019609,[16 14] ; [55 51],[15.66176471 14.33823529] ; [55.33823529 50.66176471],0
v3,1,0.944024,0.00493,[ 6 24] ; [21 81],[ 6.13636364 23.86363636] ; [20.86363636 81.13636364],0
n1,1,0.968671,0.001543,[7 9] ; [19 25],[6.93333333 9.06666667] ; [19.06666667 24.93333333],0
n5,1,0.989935,0.000159,[19 11] ; [67 39],[18.97058824 11.02941176] ; [67.02941176 38.97058824],0
