Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,29.671534,[ 1 38] ; [36 29],[13.875 25.125] ; [23.125 41.875],1
d5,1,3e-06,21.56682,[12 27] ; [50 15],[23.25 15.75] ; [38.75 26.25],1
d3,1,2e-05,18.218765,[ 8 30] ; [42 23],[18.44660194 19.55339806] ; [31.55339806 33.44660194],1
a3,1,0.001946,9.599796,[14 25] ; [43 21],[21.58252427 17.41747573] ; [35.41747573 28.58252427],0
a7,1,0.006211,7.488,[12 27] ; [38 27],[18.75 20.25] ; [31.25 33.75],0
r3,1,0.00687,7.306523,[16 22] ; [45 20],[22.50485437 15.49514563] ; [38.49514563 26.50485437],0
a5,1,0.00846,6.933333,[13 26] ; [39 26],[19.5 19.5] ; [32.5 32.5],0
p3,1,0.009521,6.722389,[ 6 33] ; [25 38],[11.85294118 27.14705882] ; [19.14705882 43.85294118],0
s7,1,0.010903,6.480982,[ 5 31] ; [24 39],[10.54545455 25.45454545] ; [18.45454545 44.54545455],0
s6,1,0.027224,4.876555,[ 9 30] ; [29 36],[14.25 24.75] ; [23.75 41.25],0
a2,1,0.058835,3.569929,[ 1 38] ; [ 9 56],[ 3.75 35.25] ; [ 6.25 58.75],0
s8,1,0.072056,3.235556,[ 4 35] ; [16 49],[ 7.5 31.5] ; [12.5 52.5],0
a4,1,0.072193,3.232441,[ 7 32] ; [22 42],[10.98058252 28.01941748] ; [18.01941748 45.98058252],0
n6,1,0.07472,3.176165,[18 21] ; [41 23],[22.33980583 16.66019417] ; [36.66019417 27.33980583],0
b5,1,0.10412,2.64127,[17 22] ; [39 26],[21. 18.] ; [35. 30.],0
s2,1,0.105402,2.621849,[ 9 30] ; [25 40],[12.75 26.25] ; [21.25 43.75],0
s3,1,0.106976,2.598341,[10 28] ; [27 37],[13.78431373 24.21568627] ; [23.21568627 40.78431373],0
d2,1,0.143586,2.139096,[12 27] ; [29 35],[15.52427184 23.47572816] ; [25.47572816 38.52427184],0
v2,1,0.143716,2.137709,[10 28] ; [26 38],[13.41176471 24.58823529] ; [22.58823529 41.41176471],0
v4,1,0.170772,1.876157,[20 17] ; [44 21],[23.21568627 13.78431373] ; [40.78431373 24.21568627],0
a6,1,0.187659,1.735901,[17 22] ; [37 28],[20.25 18.75] ; [33.75 31.25],0
v1,1,0.190537,1.713462,[10 29] ; [23 37],[13. 26.] ; [20. 40.],0
n5,1,0.202543,1.623941,[28 11] ; [38 26],[24.99029126 14.00970874] ; [41.00970874 22.99029126],0
n2,1,0.202706,1.622768,[ 9 10] ; [16  8],[11.04651163  7.95348837] ; [13.95348837 10.04651163],0
p11,1,0.262073,1.257771,[19 20] ; [39 26],[21.75 17.25] ; [36.25 28.75],0
b1,1,0.285373,1.141321,[24 15] ; [33 32],[21.375 17.625] ; [35.625 29.375],0
v3,1,0.290013,1.119562,[ 5 33] ; [14 51],[ 7.00970874 30.99029126] ; [11.99029126 53.00970874],0
p5,1,0.303149,1.060291,[ 1 36] ; [ 5 60],[ 2.17647059 34.82352941] ; [ 3.82352941 61.17647059],0
s4,1,0.344124,0.895009,[ 6 33] ; [15 50],[ 7.875 31.125] ; [13.125 51.875],0
p8,1,0.386767,0.749081,[14 24] ; [18 45],[12.03960396 25.96039604] ; [19.96039604 43.03960396],0
s5,1,0.388321,0.744192,[ 4 35] ; [10 51],[ 5.46 33.54] ; [ 8.54 52.46],0
p4,1,0.459286,0.547635,[13 26] ; [26 38],[14.76699029 24.23300971] ; [24.23300971 39.76699029],0
u3,1,0.466904,0.529294,[ 7 18] ; [ 8 13],[ 8.15217391 16.84782609] ; [ 6.84782609 14.15217391],0
p9,1,0.504963,0.444491,[21 16] ; [40 23],[22.57 14.43] ; [38.43 24.57],0
p7,1,0.510244,0.433567,[17 21] ; [24 39],[15.42574257 22.57425743] ; [25.57425743 37.42574257],0
s1,1,0.514705,0.42449,[ 3 36] ; [ 3 62],[ 2.25 36.75] ; [ 3.75 61.25],0
n3,1,0.552839,0.352256,[12  7] ; [13 11],[11.04651163  7.95348837] ; [13.95348837 10.04651163],0
b2,1,0.57075,0.321429,[ 8 13] ; [13 29],[ 7. 14.] ; [14. 28.],0
b3,1,0.57075,0.321429,[ 8 13] ; [13 29],[ 7. 14.] ; [14. 28.],0
p10,1,0.585335,0.297689,[17 20] ; [32 30],[18.31313131 18.68686869] ; [30.68686869 31.31313131],0
n1,1,0.593753,0.284521,[ 7 12] ; [ 7 17],[ 6.18604651 12.81395349] ; [ 7.81395349 16.18604651],0
p1,1,0.623105,0.241527,[ 4 34] ; [ 5 60],[ 3.32038835 34.67961165] ; [ 5.67961165 59.32038835],0
u2,1,0.635026,0.225306,[ 9 16] ; [ 9 12],[ 9.7826087 15.2173913] ; [ 8.2173913 12.7826087],0
p12,1,0.729512,0.11956,[ 1 38] ; [ 1 62],[ 0.76470588 38.23529412] ; [ 1.23529412 61.76470588],0
p2,1,0.738213,0.111703,[23 15] ; [36 27],[22.1980198 15.8019802] ; [36.8019802 26.1980198],0
b4,1,0.839488,0.041026,[19 20] ; [33 32],[19.5 19.5] ; [32.5 32.5],0
a8,1,0.847842,0.036815,[ 2 35] ; [ 4 59],[ 2.22 34.78] ; [ 3.78 59.22],0
a1,1,0.863622,0.029504,[ 4 35] ; [ 6 59],[ 3.75 35.25] ; [ 6.25 58.75],0
n4,1,0.958997,0.002643,[23 16] ; [38 27],[22.875 16.125] ; [38.125 26.875],0
p6,1,0.975559,0.000939,[ 8 30] ; [13 48],[ 8.06060606 29.93939394] ; [12.93939394 48.06060606],0
r2,1,0.979221,0.000678,[22 16] ; [34 25],[21.93814433 16.06185567] ; [34.06185567 24.93814433],0
