Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,7e-06,20.261532,[54 17] ; [19 34],[41.7983871 29.2016129] ; [31.2016129 21.7983871],1
a6,1,0.013438,6.110544,[46 25] ; [23 31],[39.192 31.808] ; [29.808 24.192],0
n6,1,0.016504,5.748407,[55 16] ; [31 23],[48.848 22.152] ; [37.152 16.848],0
b3,1,0.02347,5.133349,[19 27] ; [ 4 22],[14.69444444 31.30555556] ; [ 8.30555556 17.69444444],0
b2,1,0.02347,5.133349,[19 27] ; [ 4 22],[14.69444444 31.30555556] ; [ 8.30555556 17.69444444],0
r1,1,0.025732,4.973918,[47 24] ; [25 29],[40.896 30.104] ; [31.104 22.896],0
n1,1,0.040938,4.178571,[9 9] ; [ 4 17],[ 6. 12.] ; [ 7. 14.],0
p1,1,0.079424,3.076644,[ 9 62] ; [ 2 52],[ 6.248 64.752] ; [ 4.752 49.248],0
p10,1,0.101899,2.675569,[44 24] ; [27 27],[39.57377049 28.42622951] ; [31.42622951 22.57377049],0
p3,1,0.115059,2.483317,[25 46] ; [12 42],[21.016 49.984] ; [15.984 38.016],0
v3,1,0.130899,2.281806,[21 48] ; [10 44],[17.3902439 51.6097561] ; [13.6097561 40.3902439],0
r2,1,0.143259,2.142595,[59 12] ; [39 15],[55.664 15.336] ; [42.336 11.664],0
a5,1,0.147139,2.101666,[30 41] ; [16 38],[26.128 44.872] ; [19.872 34.128],0
a4,1,0.148903,2.083456,[16 53] ; [ 7 47],[12.90243902 56.09756098] ; [10.09756098 43.90243902],0
p7,1,0.168853,1.8931,[28 43] ; [27 25],[31.74796748 39.25203252] ; [23.25203252 28.74796748],0
v2,1,0.205698,1.601445,[26 40] ; [15 38],[22.7394958 43.2605042] ; [18.2605042 34.7394958],0
r4,1,0.219293,1.508993,[52 19] ; [34 20],[48.848 22.152] ; [37.152 16.848],0
p4,1,0.234287,1.414643,[27 43] ; [15 38],[23.90243902 46.09756098] ; [18.09756098 34.90243902],0
a7,1,0.245472,1.348894,[39 32] ; [24 30],[35.784 35.216] ; [27.216 26.784],0
p8,1,0.260946,1.26373,[28 42] ; [16 37],[25.04065041 44.95934959] ; [18.95934959 34.04065041],0
p12,1,0.282758,1.153785,[ 6 65] ; [ 2 52],[ 4.544 66.456] ; [ 3.456 50.544],0
d1,1,0.285132,1.142464,[ 4 67] ; [ 1 53],[ 2.84 68.16] ; [ 2.16 51.84],0
a2,1,0.285132,1.142464,[ 4 67] ; [ 1 53],[ 2.84 68.16] ; [ 2.16 51.84],0
d4,1,0.307932,1.039525,[29 42] ; [27 27],[31.808 39.192] ; [24.192 29.808],0
v1,1,0.334546,0.93122,[28 41] ; [17 36],[25.45081967 43.54918033] ; [19.54918033 33.45081967],0
v4,1,0.33615,0.925059,[60 11] ; [42 12],[57.936 13.064] ; [44.064  9.936],0
s8,1,0.339137,0.913691,[ 9 62] ; [ 4 50],[ 7.384 63.616] ; [ 5.616 48.384],0
d3,1,0.358691,0.842471,[28 43] ; [17 37],[25.56 45.44] ; [19.44 34.56],0
s4,1,0.367453,0.812259,[ 9 62] ; [10 44],[10.792 60.208] ; [ 8.208 45.792],0
s2,1,0.446766,0.578843,[16 52] ; [16 38],[17.83606557 50.16393443] ; [14.16393443 39.83606557],0
s5,1,0.466098,0.531211,[ 9 57] ; [10 44],[10.45 55.55] ; [ 8.55 45.45],0
s1,1,0.479765,0.499398,[ 3 65] ; [ 4 50],[ 3.90163934 64.09836066] ; [ 3.09836066 50.90163934],0
n3,1,0.495628,0.464286,[11  7] ; [15  6],[12.  6.] ; [14.  7.],0
r3,1,0.505747,0.442857,[55 15] ; [45  9],[56.4516129 13.5483871] ; [43.5483871 10.4516129],0
b4,1,0.511518,0.430961,[41 30] ; [28 26],[39.192 31.808] ; [29.808 24.192],0
a3,1,0.523298,0.407388,[26 43] ; [23 30],[27.71311475 41.28688525] ; [21.28688525 31.71311475],0
s6,1,0.541171,0.373373,[28 41] ; [19 35],[26.36585366 42.63414634] ; [20.63414634 33.36585366],0
u3,1,0.55569,0.347222,[15 30] ; [12 18],[16.2 28.8] ; [10.8 19.2],0
p11,1,0.620344,0.245384,[49 22] ; [35 19],[47.712 23.288] ; [36.288 17.712],0
b1,1,0.628334,0.234327,[32 39] ; [22 32],[30.672 40.328] ; [23.328 30.672],0
d2,1,0.635028,0.225304,[17 54] ; [11 43],[15.904 55.096] ; [12.096 41.904],0
b5,1,0.665153,0.187324,[38 33] ; [31 23],[39.192 31.808] ; [29.808 24.192],0
p9,1,0.669019,0.182752,[46 23] ; [34 20],[44.87804878 24.12195122] ; [35.12195122 18.87804878],0
a8,1,0.789593,0.071203,[ 7 57] ; [ 5 48],[ 6.56410256 57.43589744] ; [ 5.43589744 47.56410256],0
a1,1,0.831342,0.045361,[ 6 65] ; [ 4 50],[ 5.68 65.32] ; [ 4.32 49.68],0
p2,1,0.865027,0.028893,[41 30] ; [32 22],[41.464 29.536] ; [31.536 22.464],0
n2,1,0.873237,0.025455,[14  5] ; [15  6],[13.775  5.225] ; [15.225  5.775],0
p6,1,0.875333,0.024614,[14 56] ; [10 43],[13.65853659 56.34146341] ; [10.34146341 42.65853659],0
s3,1,0.926895,0.008418,[27 41] ; [21 33],[26.75409836 41.24590164] ; [21.24590164 32.75409836],0
u2,1,0.937667,0.006116,[18 26] ; [12 18],[17.83783784 26.16216216] ; [12.16216216 17.83783784],0
p5,1,0.994939,4e-05,[ 4 67] ; [ 3 50],[ 4.00806452 66.99193548] ; [ 2.99193548 50.00806452],0
