Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,23.635072,[24 38] ; [54 13],[37.48837209 24.51162791] ; [40.51162791 26.48837209],1
d2,1,0.000113,14.910599,[19 44] ; [44 25],[30.06818182 32.93181818] ; [32.93181818 36.06818182],1
d1,1,0.000136,14.551819,[28 35] ; [53 16],[38.65909091 24.34090909] ; [42.34090909 26.65909091],1
u1,1,0.000419,12.443824,[ 4 59] ; [21 48],[11.93181818 51.06818182] ; [13.06818182 55.93181818],1
s2,1,0.001596,9.964191,[35 26] ; [57 12],[43.16923077 17.83076923] ; [48.83076923 20.16923077],0
s3,1,0.003898,8.330901,[36 26] ; [56 13],[43.54198473 18.45801527] ; [48.45801527 20.54198473],0
p1,1,0.004164,8.210904,[ 1 62] ; [11 58],[ 5.72727273 57.27272727] ; [ 6.27272727 62.72727273],0
s6,1,0.005297,7.775083,[44 15] ; [63  5],[49.70866142  9.29133858] ; [57.29133858 10.70866142],0
s5,1,0.012798,6.196861,[24 33] ; [42 23],[30.83606557 26.16393443] ; [35.16393443 29.83606557],0
p5,1,0.013937,6.046164,[ 2 61] ; [11 58],[ 6.20454545 56.79545455] ; [ 6.79545455 62.20454545],0
r4,1,0.034951,4.447573,[52 11] ; [65  4],[55.84090909  7.15909091] ; [61.15909091  7.84090909],0
b3,1,0.036865,4.356631,[ 3 29] ; [12 29],[ 6.57534247 25.42465753] ; [ 8.42465753 32.57534247],0
b2,1,0.036865,4.356631,[ 3 29] ; [12 29],[ 6.57534247 25.42465753] ; [ 8.42465753 32.57534247],0
p6,1,0.039884,4.222824,[23 40] ; [37 31],[28.85496183 34.14503817] ; [31.14503817 36.85496183],0
a3,1,0.040806,4.184055,[38 25] ; [53 16],[43.43181818 19.56818182] ; [47.56818182 21.43181818],0
v1,1,0.043682,4.068807,[25 37] ; [40 29],[30.76335878 31.23664122] ; [34.23664122 34.76335878],0
a2,1,0.053377,3.732081,[ 8 55] ; [18 51],[12.40909091 50.59090909] ; [13.59090909 55.40909091],0
a4,1,0.063502,3.443478,[21 42] ; [34 35],[26.25 36.75] ; [28.75 40.25],0
b1,1,0.064561,3.416149,[16 47] ; [28 41],[21. 42.] ; [23. 46.],0
p7,1,0.075357,3.162299,[39 23] ; [51 15],[43.59375 18.40625] ; [46.40625 19.59375],0
p4,1,0.095435,2.780221,[34 29] ; [47 22],[38.65909091 24.34090909] ; [42.34090909 26.65909091],0
n4,1,0.095962,2.77141,[38 25] ; [51 18],[42.47727273 20.52272727] ; [46.52272727 22.47727273],0
d5,1,0.105021,2.627596,[46 16] ; [59 10],[49.69465649 12.30534351] ; [55.30534351 13.69465649],0
d4,1,0.115633,2.475493,[47 16] ; [59 10],[50.59090909 12.40909091] ; [55.40909091 13.59090909],0
s1,1,0.123577,2.371392,[ 1 61] ; [ 5 64],[ 2.83969466 59.16030534] ; [ 3.16030534 65.83969466],0
v4,1,0.135708,2.225961,[58  4] ; [68  1],[59.63358779  2.36641221] ; [66.36641221  2.63358779],0
u3,1,0.140827,2.1689,[13 12] ; [12  4],[15.24390244  9.75609756] ; [9.75609756 6.24390244],0
p8,1,0.154565,2.026614,[31 30] ; [43 25],[34.99224806 26.00775194] ; [39.00775194 28.99224806],0
n2,1,0.199543,1.645714,[14  2] ; [11  5],[12.5  3.5] ; [12.5  3.5],0
v3,1,0.227551,1.456104,[15 45] ; [24 45],[18.13953488 41.86046512] ; [20.86046512 48.13953488],0
p3,1,0.22839,1.450859,[29 34] ; [39 30],[32.45454545 30.54545455] ; [35.54545455 33.45454545],0
n1,1,0.238185,1.391304,[ 3 13] ; [ 6 10],[ 4.5 11.5] ; [ 4.5 11.5],0
p12,1,0.24304,1.362875,[ 3 60] ; [ 7 62],[ 4.77272727 58.22727273] ; [ 5.22727273 63.77272727],0
u2,1,0.247669,1.336405,[11 14] ; [10  6],[12.80487805 12.19512195] ; [8.19512195 7.80487805],0
r3,1,0.331427,0.943314,[58  4] ; [67  2],[59.16030534  2.83969466] ; [65.83969466  3.16030534],0
p9,1,0.34178,0.903743,[59  4] ; [67  2],[60.13636364  2.86363636] ; [65.86363636  3.13636364],0
d3,1,0.359898,0.838249,[50 12] ; [51 18],[47.80152672 14.19847328] ; [53.19847328 15.80152672],0
n5,1,0.362063,0.830726,[42 21] ; [51 18],[44.38636364 18.61363636] ; [48.61363636 20.38636364],0
r2,1,0.388083,0.744941,[58  5] ; [66  3],[59.18181818  3.81818182] ; [64.81818182  4.18181818],0
n3,1,0.414216,0.666667,[11  5] ; [13  3],[12.  4.] ; [12.  4.],0
a5,1,0.476834,0.506096,[44 19] ; [52 17],[45.81818182 17.18181818] ; [50.18181818 18.81818182],0
b4,1,0.542516,0.370896,[38 25] ; [38 31],[36.27272727 26.72727273] ; [39.72727273 29.27272727],0
a6,1,0.602318,0.271513,[42 21] ; [43 26],[40.56818182 22.43181818] ; [44.43181818 24.56818182],0
a1,1,0.613624,0.254931,[ 1 62] ; [ 2 67],[ 1.43181818 61.56818182] ; [ 1.56818182 67.43181818],0
r1,1,0.620485,0.245186,[47 16] ; [54 15],[48.20454545 14.79545455] ; [52.79545455 16.20454545],0
b5,1,0.663582,0.189202,[36 27] ; [42 27],[37.22727273 25.77272727] ; [40.77272727 28.22727273],0
v2,1,0.664539,0.188056,[31 30] ; [31 35],[29.77952756 31.22047244] ; [32.22047244 33.77952756],0
p2,1,0.67857,0.17174,[52 11] ; [55 14],[51.06818182 11.93181818] ; [55.93181818 13.06818182],0
a7,1,0.878652,0.023311,[43 19] ; [47 22],[42.59541985 19.40458015] ; [47.40458015 21.59541985],0
a8,1,0.919948,0.0101,[ 3 57] ; [ 3 62],[ 2.88 57.12] ; [ 3.12 61.88],0
p11,1,0.946616,0.004483,[49 14] ; [54 15],[49.15909091 13.84090909] ; [53.84090909 15.15909091],0
n6,1,0.980972,0.000569,[54  8] ; [60  9],[53.95419847  8.04580153] ; [60.04580153  8.95419847],0
