Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,33.795659,[342  44] ; [50 30],[324.70386266  61.29613734] ; [67.29613734 12.70386266],1
p10,1,3e-06,21.940478,[309  74] ; [45 35],[292.8336933  90.1663067] ; [61.1663067 18.8336933],1
p9,1,4.7e-05,16.562066,[316  67] ; [49 30],[302.58658009  80.41341991] ; [62.41341991 16.58658009],1
v1,1,0.003064,8.769255,[202 175] ; [27 50],[190.16079295 186.83920705] ; [38.83920705 38.16079295],0
s6,1,0.009246,6.774612,[230 156] ; [35 45],[219.50643777 166.49356223] ; [45.49356223 34.50643777],0
p4,1,0.020086,5.4044,[226 160] ; [35 44],[216.65806452 169.34193548] ; [44.34193548 34.65806452],0
n1,1,0.034511,4.469216,[40 44] ; [ 4 15],[35.88349515 48.11650485] ; [ 8.11650485 10.88349515],0
p8,1,0.034871,4.451477,[189 191] ; [29 50],[180.47930283 199.52069717] ; [37.52069717 41.47930283],0
p5,1,0.048216,3.902457,[ 27 357] ; [ 1 79],[ 23.17241379 360.82758621] ; [ 4.82758621 75.17241379],0
s2,1,0.0598,3.542913,[159 226] ; [24 56],[151.51612903 233.48387097] ; [31.48387097 48.51612903],0
v3,1,0.065474,3.392998,[156 219] ; [23 53],[148.83592018 226.16407982] ; [30.16407982 45.83592018],0
b3,1,0.129262,2.301351,[ 95 150] ; [15 39],[ 90.13377926 154.86622074] ; [19.86622074 34.13377926],0
b2,1,0.129262,2.301351,[ 95 150] ; [15 39],[ 90.13377926 154.86622074] ; [19.86622074 34.13377926],0
b4,1,0.135048,2.23349,[217 171] ; [52 28],[223.01709402 164.98290598] ; [45.98290598 34.01709402],0
a8,1,0.150656,2.065595,[ 56 294] ; [ 7 67],[ 52.00471698 297.99528302] ; [10.99528302 63.00471698],0
n3,1,0.15465,2.025776,[55 28] ; [15  3],[57.52475248 25.47524752] ; [12.47524752  5.52475248],0
u2,1,0.168978,1.891984,[60 61] ; [15  8],[63.02083333 57.97916667] ; [11.97916667 11.02083333],0
u1,1,0.200967,1.63533,[ 66 322] ; [ 9 71],[ 62.17948718 325.82051282] ; [12.82051282 67.17948718],0
b1,1,0.206945,1.592674,[150 238] ; [37 43],[155.03418803 232.96581197] ; [31.96581197 48.03418803],0
s7,1,0.215783,1.532199,[163 205] ; [27 47],[158.19004525 209.80995475] ; [31.80995475 42.19004525],0
p6,1,0.21993,1.504826,[125 257] ; [20 58],[120.41304348 261.58695652] ; [24.58695652 53.41304348],0
d2,1,0.22191,1.491976,[193 193] ; [34 46],[188.03004292 197.96995708] ; [38.96995708 41.03004292],0
s8,1,0.292918,1.10616,[150 237] ; [26 54],[145.85010707 241.14989293] ; [30.14989293 49.85010707],0
r2,1,0.313141,1.017381,[356  27] ; [69  8],[353.85869565  29.14130435] ; [71.14130435  5.85869565],0
s3,1,0.328122,0.956295,[193 191] ; [34 43],[189.0845987 194.9154013] ; [37.9154013 39.0845987],0
d4,1,0.348611,0.878506,[301  86] ; [66 14],[304.13062099  82.86937901] ; [62.86937901 17.13062099],0
p7,1,0.354378,0.857718,[225 154] ; [43 37],[221.28976035 157.71023965] ; [46.71023965 33.28976035],0
d1,1,0.389644,0.740054,[224 164] ; [42 38],[220.52991453 167.47008547] ; [45.47008547 34.52991453],0
u4,1,0.414109,0.666973,[ 11 377] ; [ 1 79],[  9.94871795 378.05128205] ; [ 2.05128205 77.94871795],0
p3,1,0.436081,0.606574,[182 203] ; [34 46],[178.83870968 206.16129032] ; [37.16129032 42.83870968],0
a1,1,0.438752,0.599545,[ 23 365] ; [ 3 77],[ 21.55555556 366.44444444] ; [ 4.44444444 75.55555556],0
a2,1,0.473137,0.514639,[ 92 296] ; [16 64],[ 89.53846154 298.46153846] ; [18.46153846 61.53846154],0
d3,1,0.504924,0.444573,[251 136] ; [55 25],[253.58029979 133.41970021] ; [52.41970021 27.58029979],0
p11,1,0.532332,0.389938,[308  80] ; [61 19],[305.92307692  82.07692308] ; [63.07692308 16.92307692],0
s1,1,0.540078,0.375395,[ 15 368] ; [ 2 78],[ 14.06263499 368.93736501] ; [ 2.93736501 77.06263499],0
r3,1,0.59102,0.288755,[356  31] ; [75  5],[357.16702355  29.83297645] ; [73.83297645  6.16702355],0
a7,1,0.645376,0.211779,[276 111] ; [55 25],[274.29764454 112.70235546] ; [56.70235546 23.29764454],0
v4,1,0.647421,0.209167,[354  33] ; [71  8],[352.95064378  34.04935622] ; [72.04935622  6.95064378],0
s4,1,0.654913,0.199762,[ 37 348] ; [ 9 71],[ 38.08602151 346.91397849] ; [ 7.91397849 72.08602151],0
p12,1,0.686958,0.162398,[ 24 360] ; [ 4 75],[ 23.2224622 360.7775378] ; [ 4.7775378 74.2224622],0
a3,1,0.702811,0.145564,[266 119] ; [57 23],[267.43010753 117.56989247] ; [55.56989247 24.43010753],0
n2,1,0.744938,0.105834,[57 28] ; [12  7],[56.39423077 28.60576923] ; [12.60576923  6.39423077],0
r1,1,0.762956,0.090964,[298  88] ; [63 17],[299.02575107  86.97424893] ; [61.97424893 18.02575107],0
d5,1,0.824723,0.049051,[309  78] ; [63 17],[308.27408994  78.72591006] ; [63.72591006 16.27408994],0
p2,1,0.850057,0.035738,[306  78] ; [63 17],[305.37931034  78.62068966] ; [63.62068966 16.37931034],0
a6,1,0.96161,0.002317,[265 122] ; [55 25],[265.18201285 121.81798715] ; [54.81798715 25.18201285],0
p1,1,0.962011,0.002269,[ 30 357] ; [ 6 73],[ 29.89699571 357.10300429] ; [ 6.10300429 72.89699571],0
u3,1,0.962465,0.002215,[59 63] ; [11 12],[58.89655172 63.10344828] ; [11.10344828 11.89655172],0
a4,1,0.972809,0.001162,[172 212] ; [36 44],[172.13793103 211.86206897] ; [35.86206897 44.13793103],0
v2,1,0.973371,0.001114,[199 172] ; [42 36],[199.13363029 171.86636971] ; [41.86636971 36.13363029],0
b5,1,0.987965,0.000228,[238 150] ; [49 31],[237.94017094 150.05982906] ; [49.05982906 30.94017094],0
a5,1,0.988756,0.000199,[281 107] ; [58 22],[281.05128205 106.94871795] ; [57.94871795 22.05128205],0
r4,1,0.990609,0.000139,[330  58] ; [68 12],[329.96581197  58.03418803] ; [68.03418803 11.96581197],0
