Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,30.428808,[230  30] ; [27 21],[216.94805195  43.05194805] ; [40.05194805  7.94805195],1
s2,1,0.125554,2.346634,[126 135] ; [17 30],[121.17857143 139.82142857] ; [21.82142857 25.17857143],0
b4,1,0.132349,2.264735,[144 118] ; [32 16],[148.7483871 113.2516129] ; [27.2516129 20.7483871],0
p1,1,0.134332,2.241709,[ 30 231] ; [ 2 45],[ 27.11688312 233.88311688] ; [ 4.88311688 42.11688312],0
s8,1,0.134802,2.23631,[106 155] ; [14 34],[101.3592233 159.6407767] ; [18.6407767 29.3592233],0
a6,1,0.147068,2.102402,[170  91] ; [26 22],[165.55339806  95.44660194] ; [30.44660194 17.55339806],0
p12,1,0.209254,1.576581,[ 18 242] ; [ 1 46],[ 16.09120521 243.90879479] ; [ 2.90879479 44.09120521],0
p6,1,0.225275,1.470446,[ 94 166] ; [13 35],[ 90.32467532 169.67532468] ; [16.67532468 31.32467532],0
b1,1,0.266114,1.236669,[121 141] ; [18 30],[117.47741935 144.52258065] ; [21.52258065 26.47741935],0
a2,1,0.286445,1.136253,[ 62 200] ; [ 8 40],[ 59.16129032 202.83870968] ; [10.83870968 37.16129032],0
a1,1,0.294438,1.099215,[ 15 247] ; [ 1 47],[ 13.52258065 248.47741935] ; [ 2.47741935 45.52258065],0
d5,1,0.30225,1.064239,[202  58] ; [34 14],[199.22077922  60.77922078] ; [36.77922078 11.22077922],0
a3,1,0.310776,1.027375,[181  78] ; [30 18],[178.00977199  80.99022801] ; [32.99022801 15.00977199],0
u2,1,0.319742,0.99,[39 42] ; [11  7],[40.90909091 40.09090909] ; [9.09090909 8.90909091],0
p7,1,0.371386,0.799021,[147 111] ; [24 24],[144.17647059 113.82352941] ; [26.82352941 21.17647059],0
n3,1,0.42162,0.645795,[39 26] ; [8 3],[40.19736842 24.80263158] ; [6.80263158 4.19736842],0
a8,1,0.469954,0.522085,[ 36 205] ; [ 5 41],[ 34.42857143 206.57142857] ; [ 6.57142857 39.42857143],0
b5,1,0.486824,0.483539,[156 106] ; [26 22],[153.81935484 108.18064516] ; [28.18064516 19.81935484],0
d4,1,0.536599,0.381879,[195  65] ; [38 10],[196.68831169  63.31168831] ; [36.31168831 11.68831169],0
b3,1,0.56729,0.327238,[ 66 100] ; [11 21],[ 64.55555556 101.44444444] ; [12.44444444 19.55555556],0
b2,1,0.56729,0.327238,[ 66 100] ; [11 21],[ 64.55555556 101.44444444] ; [12.44444444 19.55555556],0
a7,1,0.570288,0.322201,[169  93] ; [33 15],[170.72258065  91.27741935] ; [31.27741935 16.72258065],0
a4,1,0.668722,0.183101,[122 137] ; [21 27],[120.64169381 138.35830619] ; [22.35830619 25.64169381],0
v3,1,0.692446,0.15645,[ 57 200] ; [ 9 37],[ 55.98019802 201.01980198] ; [10.01980198 35.98019802],0
v4,1,0.749011,0.102364,[238  24] ; [42  5],[237.41100324  24.58899676] ; [42.58899676  4.41100324],0
p2,1,0.784491,0.074786,[205  55] ; [37 11],[204.28571429  55.71428571] ; [37.71428571 10.28571429],0
p3,1,0.796301,0.066635,[119 141] ; [21 27],[118.18181818 141.81818182] ; [21.81818182 26.18181818],0
p11,1,0.804118,0.061515,[192  70] ; [36 12],[192.69677419  69.30322581] ; [35.30322581 12.69677419],0
r4,1,0.851187,0.035195,[221  41] ; [41  7],[221.43225806  40.56774194] ; [40.56774194  7.43225806],0
a5,1,0.869283,0.027083,[188  74] ; [35 13],[188.47096774  73.52903226] ; [34.52903226 13.47096774],0
u3,1,0.886923,0.020221,[42 39] ; [9 9],[41.72727273 39.27272727] ; [9.27272727 8.72727273],0
s4,1,0.897335,0.016648,[ 46 210] ; [ 9 39],[ 46.31578947 209.68421053] ; [ 8.68421053 39.31578947],0
r1,1,0.943548,0.005014,[197  64] ; [36 12],[196.80582524  64.19417476] ; [36.19417476 11.80582524],0
d3,1,0.954877,0.003202,[162  99] ; [30 18],[162.17475728  98.82524272] ; [29.82524272 18.17475728],0
r3,1,0.970308,0.001386,[228  32] ; [42  6],[227.92207792  32.07792208] ; [42.07792208  5.92207792],0
s1,1,0.98981,0.000163,[ 16 242] ; [ 3 45],[ 16.01960784 241.98039216] ; [ 2.98039216 45.01960784],0
