Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,57.821563,[153  26] ; [21 39],[130.31799163  48.68200837] ; [43.68200837 16.31799163],1
d3,1,8e-06,19.842597,[170   9] ; [45 15],[161.0251046  17.9748954] ; [53.9748954  6.0251046],1
a2,1,8.5e-05,15.436863,[ 74 106] ; [ 8 52],[ 61.5 118.5] ; [20.5 39.5],1
v4,1,0.000692,11.511459,[169  10] ; [47 12],[162.45378151  16.54621849] ; [53.54621849  5.45378151],1
b1,1,0.000908,11.006771,[ 56 124] ; [33 27],[ 66.75 113.25] ; [22.25 37.75],1
b5,1,0.001544,10.025575,[114  66] ; [24 36],[103.5  76.5] ; [34.5 25.5],0
u1,1,0.005885,7.585185,[ 53 127] ; [ 7 53],[ 45. 135.] ; [15. 45.],0
p6,1,0.009156,6.7922,[ 45 134] ; [25 33],[ 52.86919831 126.13080169] ; [17.13080169 40.86919831],0
v2,1,0.027214,4.87719,[86 88] ; [19 39],[78.75 95.25] ; [26.25 31.75],0
s4,1,0.043699,4.068155,[ 30 149] ; [17 42],[ 35.3487395 143.6512605] ; [11.6512605 47.3487395],0
s5,1,0.045692,3.992898,[ 43 130] ; [22 35],[ 48.89130435 124.10869565] ; [16.10869565 40.89130435],0
r1,1,0.065317,3.396945,[148  31] ; [43 17],[143.05020921  35.94979079] ; [47.94979079 12.05020921],0
s7,1,0.070431,3.272955,[76 96] ; [32 23],[81.83259912 90.16740088] ; [26.16740088 28.83259912],0
u4,1,0.093507,2.81294,[  1 179] ; [ 2 58],[  2.25 177.75] ; [ 0.75 59.25],0
r2,1,0.101679,2.679011,[171   6] ; [53  5],[168.71489362   8.28510638] ; [55.28510638  2.71489362],0
r4,1,0.104529,2.635046,[159  21] ; [48 12],[155.25  24.75] ; [51.75  8.25],0
p12,1,0.143928,2.13545,[ 12 168] ; [ 1 58],[  9.79079498 170.20920502] ; [ 3.20920502 55.79079498],0
a4,1,0.157308,1.99992,[97 83] ; [38 21],[101.67364017  78.32635983] ; [33.32635983 25.67364017],0
p3,1,0.182283,1.77891,[ 69 110] ; [29 31],[ 73.39748954 105.60251046] ; [24.60251046 35.39748954],0
d2,1,0.190617,1.712846,[127  52] ; [47 12],[130.86554622  48.13445378] ; [43.13445378 15.86554622],0
p1,1,0.214138,1.543225,[ 12 168] ; [ 7 53],[ 14.25 165.75] ; [ 4.75 55.25],0
v3,1,0.214509,1.54073,[ 53 121] ; [13 46],[ 49.28755365 124.71244635] ; [16.71244635 42.28755365],0
r3,1,0.223498,1.481765,[166  12] ; [53  7],[163.78991597  14.21008403] ; [55.21008403  4.78991597],0
p5,1,0.231998,1.428571,[ 10 170] ; [ 6 54],[ 12. 168.] ; [ 4. 56.],0
d5,1,0.246863,1.340972,[177   2] ; [58  2],[176.0041841   2.9958159] ; [58.9958159  1.0041841],0
a8,1,0.273569,1.198761,[ 20 143] ; [ 4 53],[ 17.78181818 145.21818182] ; [ 6.21818182 50.78181818],0
p10,1,0.3017,1.066667,[138  42] ; [42 18],[135.  45.] ; [45. 15.],0
p9,1,0.301872,1.065905,[142  37] ; [43 16],[139.13865546  39.86134454] ; [45.86134454 13.13865546],0
p7,1,0.305985,1.047925,[95 83] ; [36 23],[98.38818565 79.61181435] ; [32.61181435 26.38818565],0
b4,1,0.321832,0.981488,[112  68] ; [33 27],[108.75  71.25] ; [36.25 23.75],0
u2,1,0.340219,0.909606,[20 17] ; [9 4],[21.46 15.54] ; [7.54 5.46],0
n3,1,0.347898,0.881109,[39 17] ; [11  8],[37.33333333 18.66666667] ; [12.66666667  6.33333333],0
s2,1,0.365121,0.820204,[88 91] ; [25 34],[84.98739496 94.01260504] ; [28.01260504 30.98739496],0
p8,1,0.403421,0.698105,[ 73 104] ; [28 31],[ 75.75 101.25] ; [25.25 33.75],0
a1,1,0.410367,0.677736,[ 11 169] ; [ 2 58],[  9.75 170.25] ; [ 3.25 56.75],0
n4,1,0.441084,0.593461,[132  48] ; [47 13],[134.25  45.75] ; [44.75 15.25],0
n1,1,0.460181,0.545455,[17 38] ; [ 8 12],[18.33333333 36.66666667] ; [ 6.66666667 13.33333333],0
p4,1,0.487705,0.481585,[93 87] ; [33 25],[95.29411765 84.70588235] ; [30.70588235 27.29411765],0
n5,1,0.618282,0.24829,[116  63] ; [41 19],[117.58577406  61.41422594] ; [39.41422594 20.58577406],0
a3,1,0.648742,0.20749,[143  37] ; [46 14],[141.75  38.25] ; [47.25 12.75],0
p2,1,0.680995,0.169007,[136  44] ; [43 16],[134.81171548  45.18828452] ; [44.18828452 14.81171548],0
p11,1,0.683079,0.166681,[128  52] ; [41 19],[126.75  53.25] ; [42.25 17.75],0
u3,1,0.743183,0.107348,[23 14] ; [8 6],[22.49019608 14.50980392] ; [8.50980392 5.49019608],0
s6,1,0.791137,0.070137,[107  71] ; [36 22],[107.8559322  70.1440678] ; [35.1440678 22.8559322],0
d4,1,0.802049,0.062849,[175   4] ; [58  1],[175.2394958   3.7605042] ; [57.7605042  1.2394958],0
n6,1,0.835697,0.043015,[144  35] ; [49 11],[144.54811715  34.45188285] ; [48.45188285 11.54811715],0
s3,1,0.853347,0.034169,[99 79] ; [32 27],[98.38818565 79.61181435] ; [32.61181435 26.38818565],0
s1,1,0.878554,0.023349,[  8 169] ; [ 3 57],[  8.21518987 168.78481013] ; [ 2.78481013 57.21518987],0
s8,1,0.904041,0.014534,[ 73 106] ; [25 35],[ 73.39748954 105.60251046] ; [24.60251046 35.39748954],0
b3,1,0.925219,0.00881,[36 72] ; [14 27],[36.24161074 71.75838926] ; [13.75838926 27.24161074],0
b2,1,0.925219,0.00881,[36 72] ; [14 27],[36.24161074 71.75838926] ; [13.75838926 27.24161074],0
a5,1,0.926337,0.008548,[143  37] ; [48 12],[143.25  36.75] ; [47.75 12.25],0
