Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.659849,[269  39] ; [15 20],[255.02040816  52.97959184] ; [28.97959184  6.02040816],1
n4,1,1e-06,25.033253,[273  35] ; [20 15],[263.10204082  44.89795918] ; [29.89795918  5.10204082],1
r4,1,2.1e-05,18.090258,[287  21] ; [25 10],[280.16326531  27.83673469] ; [31.83673469  3.16326531],1
a4,1,0.001511,10.065234,[157 150] ; [ 8 27],[148.11403509 158.88596491] ; [16.88596491 18.11403509],0
a3,1,0.003157,8.714714,[262  45] ; [23 12],[255.83333333  51.16666667] ; [29.16666667  5.83333333],0
p9,1,0.004024,8.272758,[281  24] ; [27  8],[276.29411765  28.70588235] ; [31.70588235  3.29411765],0
r2,1,0.009263,6.771418,[296   9] ; [29  4],[293.26923077  11.73076923] ; [31.73076923  1.26923077],0
u1,1,0.009331,6.758333,[ 78 230] ; [ 2 33],[ 71.83673469 236.16326531] ; [ 8.16326531 26.83673469],0
p6,1,0.010992,6.466573,[146 156] ; [ 9 26],[138.90207715 163.09792285] ; [16.09792285 18.90207715],0
b1,1,0.016458,5.75331,[104 204] ; [19 16],[110.44897959 197.55102041] ; [12.55102041 22.44897959],0
d2,1,0.026669,4.912099,[175 133] ; [13 22],[168.81632653 139.18367347] ; [19.18367347 15.81632653],0
v3,1,0.028887,4.774349,[150 148] ; [10 23],[144.04833837 153.95166163] ; [15.95166163 17.04833837],0
p3,1,0.029478,4.739493,[190 117] ; [15 20],[184.02046784 122.97953216] ; [20.97953216 14.02046784],0
n3,1,0.04071,4.188043,[41 12] ; [4 5],[38.46774194 14.53225806] ; [6.53225806 2.46774194],0
s2,1,0.044655,4.031631,[225  82] ; [20 15],[219.92690058  87.07309942] ; [25.07309942  9.92690058],0
s6,1,0.048354,3.897646,[258  47] ; [25 10],[253.86764706  51.13235294] ; [29.13235294  5.86764706],0
p4,1,0.052014,3.775311,[216  91] ; [19 16],[210.9502924  96.0497076] ; [24.0497076 10.9502924],0
u2,1,0.056302,3.643096,[29 17] ; [11  1],[31.72413793 14.27586207] ; [8.27586207 3.72413793],0
a2,1,0.056709,3.631106,[ 91 217] ; [ 5 30],[ 86.20408163 221.79591837] ; [ 9.79591837 25.20408163],0
r3,1,0.057316,3.613402,[300   8] ; [32  3],[298.12244898   9.87755102] ; [33.87755102  1.12244898],0
r1,1,0.068664,3.314675,[258  50] ; [25 10],[254.12244898  53.87755102] ; [28.87755102  6.12244898],0
a5,1,0.069209,3.301688,[251  57] ; [24 11],[246.93877551  61.06122449] ; [28.06122449  6.93877551],0
a8,1,0.08212,3.02244,[ 52 229] ; [ 2 30],[ 48.47923323 232.52076677] ; [ 5.52076677 26.47923323],0
p12,1,0.099089,2.720138,[ 37 268] ; [ 1 34],[ 34.08823529 270.91176471] ; [ 3.91176471 31.08823529],0
s5,1,0.110111,2.552626,[135 161] ; [11 24],[130.56193353 165.43806647] ; [15.43806647 19.56193353],0
u3,1,0.11944,2.424649,[32 14] ; [11  1],[34.10344828 11.89655172] ; [8.89655172 3.10344828],0
s8,1,0.155609,2.016392,[219  87] ; [21 14],[215.36656891  90.63343109] ; [24.63343109 10.36656891],0
p5,1,0.162057,1.954931,[ 56 248] ; [ 3 31],[ 53.06508876 250.93491124] ; [ 5.93491124 28.06508876],0
p2,1,0.183335,1.77038,[270  37] ; [28  7],[267.50292398  39.49707602] ; [30.49707602  4.50292398],0
d1,1,0.199563,1.645573,[201 107] ; [19 16],[197.55102041 110.44897959] ; [22.44897959 12.55102041],0
b3,1,0.220847,1.498862,[103 127] ; [ 8 17],[100.11764706 129.88235294] ; [10.88235294 14.11764706],0
b2,1,0.220847,1.498862,[103 127] ; [ 8 17],[100.11764706 129.88235294] ; [10.88235294 14.11764706],0
s4,1,0.253821,1.302147,[ 62 244] ; [10 25],[ 64.60997067 241.39002933] ; [ 7.39002933 27.60997067],0
v1,1,0.264811,1.243429,[178 119] ; [17 17],[174.96978852 122.03021148] ; [20.03021148 13.96978852],0
d4,1,0.283588,1.149814,[266  41] ; [28  7],[263.9122807  43.0877193] ; [30.0877193  4.9122807],0
p10,1,0.330331,0.947601,[278  28] ; [30  5],[276.38709677  29.61290323] ; [31.61290323  3.38709677],0
