Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,25.930656,[50 63] ; [ 28 141],[31.25531915 81.74468085] ; [ 46.74468085 122.25531915],1
d5,1,0.065859,3.383325,[67 47] ; [82 90],[59.39160839 54.60839161] ; [89.60839161 82.39160839],0
s6,1,0.076081,3.146698,[58 51] ; [72 98],[50.78853047 58.21146953] ; [79.21146953 90.78853047],0
b5,1,0.099285,2.716996,[60 54] ; [108  65],[66.73170732 47.26829268] ; [101.26829268  71.73170732],0
p8,1,0.116289,2.466601,[52 59] ; [ 64 107],[45.65957447 65.34042553] ; [ 70.34042553 100.65957447],0
b1,1,0.124818,2.355792,[41 73] ; [78 95],[47.26829268 66.73170732] ; [ 71.73170732 101.26829268],0
n1,1,0.161771,1.957593,[ 7 21] ; [20 29],[ 9.81818182 18.18181818] ; [17.18181818 31.81818182],0
a3,1,0.166481,1.914346,[62 51] ; [79 91],[56.30035336 56.69964664] ; [84.69964664 85.30035336],0
a8,1,0.167903,1.901566,[ 8 98] ; [ 21 142],[11.42750929 94.57249071] ; [ 17.57249071 145.42750929],0
n2,1,0.238734,1.388054,[23  5] ; [35 15],[20.82051282  7.17948718] ; [37.17948718 12.82051282],0
n5,1,0.279153,1.171208,[77 33] ; [109  62],[72.8113879 37.1886121] ; [113.1886121  57.8113879],0
p12,1,0.293034,1.10563,[  6 105] ; [  5 166],[  4.32978723 106.67021277] ; [  6.67021277 164.32978723],0
d4,1,0.304027,1.056445,[69 44] ; [95 78],[64.7972028 48.2027972] ; [99.2027972 73.7972028],0
u1,1,0.349858,0.873973,[  3 111] ; [  2 171],[  1.98606272 112.01393728] ; [  3.01393728 169.98606272],0
n4,1,0.373237,0.792859,[77 36] ; [109  64],[73.48951049 39.51048951] ; [112.51048951  60.48951049],0
s4,1,0.399074,0.711114,[18 95] ; [ 34 137],[20.69014085 92.30985915] ; [ 31.30985915 139.69014085],0
s5,1,0.442279,0.590364,[27 85] ; [ 34 134],[24.4 87.6] ; [ 36.6 131.4],0
p2,1,0.47777,0.503949,[85 27] ; [124  48],[82.42253521 29.57746479] ; [126.57746479  45.42253521],0
s3,1,0.486199,0.484928,[42 69] ; [71 98],[44.79642857 66.20357143] ; [ 68.20357143 100.79642857],0
p1,1,0.521238,0.411444,[  7 106] ; [ 14 156],[  8.38515901 104.61484099] ; [ 12.61484099 157.38515901],0
u3,1,0.588786,0.292243,[23 29] ; [45 47],[24.55555556 27.44444444] ; [43.44444444 48.55555556],0
a4,1,0.590905,0.288933,[24 89] ; [ 41 130],[25.86267606 87.13732394] ; [ 39.13732394 131.86267606],0
p5,1,0.606864,0.264767,[  9 103] ; [ 11 160],[  7.91519435 104.08480565] ; [ 12.08480565 158.91519435],0
a1,1,0.700531,0.14792,[  6 108] ; [ 11 162],[  6.75261324 107.24738676] ; [ 10.24738676 162.75261324],0
a6,1,0.734995,0.114574,[65 48] ; [96 77],[63.61188811 49.38811189] ; [97.38811189 75.61188811],0
b4,1,0.760011,0.09331,[66 48] ; [97 76],[64.7456446 49.2543554] ; [98.2543554 74.7456446],0
s2,1,0.811966,0.056592,[35 78] ; [ 51 121],[34.09824561 78.90175439] ; [ 51.90175439 120.09824561],0
s7,1,0.817984,0.052964,[23 83] ; [ 38 128],[23.77205882 82.22794118] ; [ 37.22794118 128.77205882],0
b3,1,0.835437,0.043153,[15 38] ; [27 74],[14.45454545 38.54545455] ; [27.54545455 73.45454545],0
b2,1,0.835437,0.043153,[15 38] ; [27 74],[14.45454545 38.54545455] ; [27.54545455 73.45454545],0
a2,1,0.924316,0.009025,[  5 109] ; [  8 165],[  5.16376307 108.83623693] ; [  7.83623693 165.16376307],0
u2,1,0.978412,0.000732,[23 27] ; [43 50],[23.07692308 26.92307692] ; [42.92307692 50.07692308],0
