Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.100195,[132  26] ; [31 64],[101.7944664  56.2055336] ; [61.2055336 33.7944664],1
v1,1,1.3e-05,18.948128,[85 71] ; [24 68],[68.56451613 87.43548387] ; [40.43548387 51.56451613],1
n6,1,1.4e-05,18.908297,[138  20] ; [61 34],[124.27667984  33.72332016] ; [74.72332016 20.27667984],1
p3,1,0.000558,11.91249,[72 86] ; [23 73],[59.09448819 98.90551181] ; [35.90551181 60.09448819],1
p4,1,0.000685,11.528877,[88 70] ; [32 63],[74.94071146 83.05928854] ; [45.05928854 49.94071146],1
p5,1,0.001183,10.51605,[ 23 133] ; [ 2 93],[ 15.53784861 140.46215139] ; [ 9.46215139 85.53784861],0
v3,1,0.002363,9.243796,[61 95] ; [18 71],[ 50.30204082 105.69795918] ; [28.69795918 60.30204082],0
a8,1,0.003097,8.749253,[ 26 122] ; [ 4 86],[ 18.65546218 129.34453782] ; [11.34453782 78.65546218],0
p7,1,0.003256,8.658201,[102  53] ; [43 49],[90.99190283 64.00809717] ; [54.00809717 37.99190283],0
p11,1,0.00471,7.98762,[128  31] ; [62 34],[118.47058824  40.52941176] ; [71.52941176 24.47058824],0
p10,1,0.005523,7.699673,[120  37] ; [55 37],[110.34136546  46.65863454] ; [64.65863454 27.34136546],0
s6,1,0.006431,7.425454,[102  54] ; [45 49],[91.728 64.272] ; [55.272 38.728],0
s7,1,0.010352,6.573247,[64 87] ; [24 68],[54.68312757 96.31687243] ; [33.31687243 58.68312757],0
p8,1,0.017068,5.68938,[77 80] ; [32 63],[67.90873016 89.09126984] ; [41.09126984 53.90873016],0
a3,1,0.021569,5.280202,[80 78] ; [34 61],[71.19367589 86.80632411] ; [42.80632411 52.19367589],0
r4,1,0.023288,5.146886,[141  18] ; [75 21],[134.68235294  24.31764706] ; [81.31764706 14.68235294],0
p9,1,0.031285,4.637244,[125  32] ; [62 30],[117.90763052  39.09236948] ; [69.09236948 22.90763052],0
n2,1,0.031553,4.622647,[27  5] ; [18 12],[23.22580645  8.77419355] ; [21.77419355  8.22580645],0
v2,1,0.042631,4.109994,[75 74] ; [34 58],[67.39004149 81.60995851] ; [41.60995851 50.39004149],0
s8,1,0.045597,3.996402,[ 59 100] ; [24 72],[ 51.75294118 107.24705882] ; [31.24705882 64.75294118],0
p12,1,0.04627,3.971752,[ 10 148] ; [ 1 94],[  6.86956522 151.13043478] ; [ 4.13043478 90.86956522],0
n1,1,0.048051,3.908189,[16 16] ; [ 8 23],[12.19047619 19.80952381] ; [11.80952381 19.19047619],0
p6,1,0.076676,3.133978,[56 98] ; [24 70],[ 49.67741935 104.32258065] ; [30.32258065 63.67741935],0
s4,1,0.08526,2.961664,[ 24 133] ; [23 73],[ 29.16600791 127.83399209] ; [17.83399209 78.16600791],0
p1,1,0.122579,2.384058,[ 15 143] ; [ 4 91],[ 11.86561265 146.13438735] ; [ 7.13438735 87.86561265],0
s3,1,0.124642,2.358002,[94 63] ; [48 48],[88.11857708 68.88142292] ; [53.88142292 42.11857708],0
a4,1,0.17832,1.811569,[ 34 125] ; [14 82],[ 29.92941176 129.07058824] ; [18.07058824 77.92941176],0
b1,1,0.17838,1.811071,[63 96] ; [30 66],[ 57.98823529 101.01176471] ; [35.01176471 60.98823529],0
p2,1,0.192303,1.699886,[126  32] ; [69 26],[121.77865613  36.22134387] ; [73.22134387 21.77865613],0
r1,1,0.218899,1.511576,[109  49] ; [59 37],[104.50393701  53.49606299] ; [63.49606299 32.50393701],0
d5,1,0.222882,1.48572,[109  50] ; [58 37],[104.53937008  54.46062992] ; [62.46062992 32.53937008],0
b3,1,0.231967,1.428759,[27 69] ; [ 8 35],[24.17266187 71.82733813] ; [10.82733813 32.17266187],0
b2,1,0.231967,1.428759,[27 69] ; [ 8 35],[24.17266187 71.82733813] ; [10.82733813 32.17266187],0
a7,1,0.328903,0.953213,[102  56] ; [67 28],[105.54150198  52.45849802] ; [63.45849802 31.54150198],0
s1,1,0.338468,0.916226,[  9 147] ; [ 3 93],[  7.42857143 148.57142857] ; [ 4.57142857 91.42857143],0
s2,1,0.396388,0.719258,[74 83] ; [40 56],[70.743083 86.256917] ; [43.256917 52.743083],0
u3,1,0.40125,0.704576,[41 38] ; [36 25],[43.45 35.55] ; [33.55 27.45],0
u2,1,0.499405,0.4562,[41 37] ; [35 25],[42.95652174 35.04347826] ; [33.04347826 26.95652174],0
v4,1,0.515503,0.42288,[148  10] ; [86  8],[146.71428571  11.28571429] ; [87.28571429  6.71428571],0
a1,1,0.527382,0.399434,[  3 156] ; [ 3 93],[  3.74117647 155.25882353] ; [ 2.25882353 93.74117647],0
d1,1,0.535356,0.384215,[ 54 105] ; [29 67],[ 51.75294118 107.24705882] ; [31.24705882 64.75294118],0
b5,1,0.567859,0.326279,[97 62] ; [62 34],[99.14117647 59.85882353] ; [59.85882353 36.14117647],0
d4,1,0.734772,0.114775,[112  47] ; [65 30],[110.7992126  48.2007874] ; [66.2007874 28.7992126],0
u1,1,0.785664,0.073954,[  6 153] ; [ 3 93],[  5.61176471 153.38823529] ; [ 3.38823529 92.61176471],0
b4,1,0.81221,0.056442,[92 67] ; [57 39],[92.90588235 66.09411765] ; [56.09411765 39.90588235],0
r2,1,0.823465,0.049769,[142  15] ; [86 10],[141.48616601  15.51383399] ; [86.51383399  9.48616601],0
s5,1,0.858246,0.031901,[ 37 113] ; [22 71],[ 36.41975309 113.58024691] ; [22.58024691 70.41975309],0
d3,1,0.870836,0.026438,[93 66] ; [54 40],[92.38339921 66.61660079] ; [54.61660079 39.38339921],0
d2,1,0.886805,0.020263,[ 36 123] ; [21 75],[ 35.54117647 123.45882353] ; [21.45882353 74.54117647],0
n3,1,0.936482,0.006351,[23  9] ; [22  9],[22.85714286  9.14285714] ; [22.14285714  8.85714286],0
a6,1,0.936936,0.00626,[82 77] ; [50 46],[82.30588235 76.69411765] ; [49.69411765 46.30588235],0
