Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.7e-05,17.619295,[62 76] ; [47 14],[75.5879397 62.4120603] ; [33.4120603 27.5879397],1
s8,1,2.7e-05,17.589008,[42 98] ; [38 24],[55.44554455 84.55445545] ; [24.55445545 37.44554455],1
d4,1,0.000144,14.444433,[100  40] ; [59  3],[110.1980198  29.8019802] ; [48.8019802 13.1980198],1
d5,1,0.001131,10.600347,[103  37] ; [58  4],[111.58415842  28.41584158] ; [49.41584158 12.58415842],0
s6,1,0.001566,9.99886,[86 54] ; [52 10],[95.64356436 44.35643564] ; [42.35643564 19.64356436],0
d2,1,0.002444,9.1817,[57 83] ; [39 22],[66.86567164 73.13432836] ; [29.13432836 31.86567164],0
a2,1,0.005029,7.868811,[ 28 112] ; [24 38],[ 36.03960396 103.96039604] ; [15.96039604 46.03960396],0
p12,1,0.005594,7.67669,[  4 135] ; [ 8 54],[  8.29850746 130.70149254] ; [ 3.70149254 58.29850746],0
s3,1,0.008943,6.834168,[68 70] ; [41 18],[76.35532995 61.64467005] ; [32.64467005 26.35532995],0
d1,1,0.010493,6.549167,[63 77] ; [40 22],[71.38613861 68.61386139] ; [31.61386139 30.38613861],0
s4,1,0.011863,6.331213,[ 15 124] ; [15 46],[ 20.85 118.15] ; [ 9.15 51.85],0
s7,1,0.012475,6.242065,[53 80] ; [35 24],[60.95833333 72.04166667] ; [27.04166667 31.95833333],0
a5,1,0.013295,6.129368,[91 49] ; [51 11],[98.41584158 41.58415842] ; [43.58415842 18.41584158],0
u1,1,0.021653,5.273424,[ 23 117] ; [19 43],[ 29.10891089 110.89108911] ; [12.89108911 49.10891089],0
p5,1,0.029443,4.741527,[  6 131] ; [ 8 54],[  9.63819095 127.36180905] ; [ 4.36180905 57.63819095],0
a4,1,0.030487,4.6816,[60 79] ; [37 25],[67.07960199 71.92039801] ; [29.92039801 32.07960199],0
v4,1,0.047833,3.915859,[125  13] ; [60  1],[128.29145729   9.70854271] ; [56.70854271  4.29145729],0
b5,1,0.0714,3.250541,[88 52] ; [47 15],[93.56435644 46.43564356] ; [41.43564356 20.56435644],0
a3,1,0.077044,3.126175,[96 44] ; [50 12],[101.18811881  38.81188119] ; [44.81188119 17.18811881],0
d3,1,0.078678,3.091998,[86 54] ; [46 16],[91.48514851 48.51485149] ; [40.51485149 21.48514851],0
r4,1,0.088446,2.902439,[113  27] ; [56  6],[117.12871287  22.87128713] ; [51.87128713 10.12871287],0
n2,1,0.093081,2.820258,[24 13] ; [14  2],[26.52830189 10.47169811] ; [11.47169811  4.52830189],0
p11,1,0.100821,2.692511,[104  36] ; [39 23],[99.10891089 40.89108911] ; [43.89108911 18.10891089],0
u3,1,0.120296,2.413468,[26 18] ; [10  2],[28.28571429 15.71428571] ; [7.71428571 4.28571429],0
p3,1,0.127756,2.319556,[51 87] ; [30 32],[55.89 82.11] ; [25.11 36.89],0
p9,1,0.129756,2.295416,[106  34] ; [52  9],[110.04975124  29.95024876] ; [47.95024876 13.04975124],0
p10,1,0.210329,1.569163,[100  39] ; [49 12],[103.555  35.445] ; [45.445 15.555],0
p1,1,0.211479,1.561272,[  7 133] ; [ 6 56],[  9.00990099 130.99009901] ; [ 3.99009901 58.00990099],0
b4,1,0.229395,1.444609,[80 60] ; [41 21],[83.86138614 56.13861386] ; [37.13861386 24.86138614],0
p6,1,0.300286,1.072922,[ 31 106] ; [18 43],[ 33.9040404 103.0959596] ; [15.0959596 45.9040404],0
v3,1,0.301903,1.06577,[58 74] ; [22 39],[54.71502591 77.28497409] ; [25.28497409 35.71502591],0
p4,1,0.397456,0.716011,[61 79] ; [31 31],[63.76237624 76.23762376] ; [28.23762376 33.76237624],0
n3,1,0.403224,0.698691,[28  9] ; [11  6],[26.72222222 10.27777778] ; [12.27777778  4.72222222],0
a6,1,0.406038,0.690371,[91 49] ; [44 18],[93.56435644 46.43564356] ; [41.43564356 20.56435644],0
n6,1,0.415225,0.66379,[106  32] ; [50 11],[108.18090452  29.81909548] ; [47.81909548 13.18090452],0
r1,1,0.429133,0.62517,[107  32] ; [50 11],[109.115  29.885] ; [47.885 13.115],0
n1,1,0.430262,0.622116,[12 25] ; [7 9],[13.26415094 23.73584906] ; [ 5.73584906 10.26415094],0
b2,1,0.431363,0.619151,[32 60] ; [16 22],[33.96923077 58.03076923] ; [14.03076923 23.96923077],0
b3,1,0.431363,0.619151,[32 60] ; [16 22],[33.96923077 58.03076923] ; [14.03076923 23.96923077],0
r2,1,0.444592,0.584402,[128  11] ; [58  3],[129.27   9.73] ; [56.73  4.27],0
p2,1,0.452003,0.565624,[103  36] ; [49 13],[105.11442786  33.88557214] ; [46.88557214 15.11442786],0
a1,1,0.45205,0.565507,[  8 132] ; [ 2 60],[  6.93069307 133.06930693] ; [ 3.06930693 58.93069307],0
p7,1,0.46762,0.527593,[60 75] ; [31 31],[62.36040609 72.63959391] ; [28.63959391 33.36040609],0
v2,1,0.469044,0.524226,[87 46] ; [36 24],[84.76165803 48.23834197] ; [38.23834197 21.76165803],0
n5,1,0.470899,0.519866,[104  34] ; [43 18],[101.93969849  36.06030151] ; [45.06030151 15.93969849],0
r3,1,0.522963,0.408046,[128  10] ; [59  3],[129.03   8.97] ; [57.97  4.03],0
u2,1,0.553746,0.350649,[24 18] ; [8 4],[24.88888889 17.11111111] ; [7.11111111 4.88888889],0
a7,1,0.658713,0.195091,[92 47] ; [43 19],[93.35820896 45.64179104] ; [41.64179104 20.35820896],0
u4,1,0.803089,0.062176,[  3 137] ; [ 1 61],[  2.77227723 137.22772277] ; [ 1.22772277 60.77227723],0
s1,1,0.833226,0.044338,[  8 129] ; [ 3 56],[  7.68877551 129.31122449] ; [ 3.31122449 55.68877551],0
b1,1,0.842237,0.039614,[54 86] ; [23 39],[53.36633663 86.63366337] ; [23.63366337 38.36633663],0
a8,1,0.904024,0.01454,[ 17 110] ; [ 7 48],[ 16.74725275 110.25274725] ; [ 7.25274725 47.74725275],0
n4,1,0.909972,0.012786,[103  36] ; [44 16],[102.67839196  36.32160804] ; [44.32160804 15.67839196],0
