Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.060463,3.524627,[5 2] ; [ 8 17],[2.84375 4.15625] ; [10.15625 14.84375],0
a3,1,0.075425,3.160816,[6 1] ; [12 13],[3.9375 3.0625] ; [14.0625 10.9375],0
b4,1,0.108425,2.577027,[6 1] ; [13 12],[4.15625 2.84375] ; [14.84375 10.15625],0
a2,1,0.145775,2.115918,[2 5] ; [ 2 23],[0.875 6.125] ; [ 3.125 21.875],0
s5,1,0.147569,2.097198,[4 3] ; [ 6 16],[2.4137931 4.5862069] ; [ 7.5862069 14.4137931],0
r4,1,0.205483,1.602968,[6 1] ; [15 10],[4.59375 2.40625] ; [16.40625  8.59375],0
n5,1,0.224551,1.475048,[3 4] ; [17  8],[4.375 2.625] ; [15.625  9.375],0
d4,1,0.27328,1.200208,[6 1] ; [16  9],[4.8125 2.1875] ; [17.1875  7.8125],0
d5,1,0.27328,1.200208,[6 1] ; [16  9],[4.8125 2.1875] ; [17.1875  7.8125],0
s8,1,0.326687,0.961988,[3 4] ; [ 6 19],[1.96875 5.03125] ; [ 7.03125 17.96875],0
v2,1,0.326687,0.961988,[3 4] ; [ 6 19],[1.96875 5.03125] ; [ 7.03125 17.96875],0
v1,1,0.326687,0.961988,[3 4] ; [ 6 19],[1.96875 5.03125] ; [ 7.03125 17.96875],0
r3,1,0.356859,0.848916,[6 1] ; [17  8],[5.03125 1.96875] ; [17.96875  7.03125],0
r1,1,0.359734,0.838821,[5 2] ; [13 12],[3.9375 3.0625] ; [14.0625 10.9375],0
s7,1,0.36131,0.833333,[4 2] ; [11 13],[3. 3.] ; [12. 12.],0
p3,1,0.41902,0.653061,[4 3] ; [10 15],[3.0625 3.9375] ; [10.9375 14.0625],0
d1,1,0.453508,0.56187,[3 4] ; [ 7 18],[2.1875 4.8125] ; [ 7.8125 17.1875],0
b5,1,0.453508,0.56187,[4 3] ; [18  7],[4.8125 2.1875] ; [17.1875  7.8125],0
d3,1,0.462562,0.539688,[5 2] ; [14 11],[4.15625 2.84375] ; [14.84375 10.15625],0
p4,1,0.537957,0.379339,[4 3] ; [11 14],[3.28125 3.71875] ; [11.71875 13.28125],0
a6,1,0.537957,0.379339,[4 3] ; [11 14],[3.28125 3.71875] ; [11.71875 13.28125],0
p9,1,0.568855,0.324601,[1 5] ; [ 7 18],[1.5483871 4.4516129] ; [ 6.4516129 18.5483871],0
b2,1,0.582493,0.302222,[1 4] ; [4 8],[1.47058824 3.52941176] ; [3.52941176 8.47058824],0
b3,1,0.582493,0.302222,[1 4] ; [4 8],[1.47058824 3.52941176] ; [3.52941176 8.47058824],0
p8,1,0.582647,0.301976,[1 6] ; [ 6 19],[1.53125 5.46875] ; [ 5.46875 19.53125],0
p7,1,0.592948,0.285764,[3 4] ; [ 8 17],[2.40625 4.59375] ; [ 8.59375 16.40625],0
s1,1,0.614051,0.254319,[1 6] ; [ 2 23],[0.65625 6.34375] ; [ 2.34375 22.65625],0
b1,1,0.668929,0.182857,[4 3] ; [12 13],[3.5 3.5] ; [12.5 12.5],0
n6,1,0.714546,0.133779,[5 2] ; [16  9],[4.59375 2.40625] ; [16.40625  8.59375],0
p2,1,0.714546,0.133779,[5 2] ; [16  9],[4.59375 2.40625] ; [16.40625  8.59375],0
a7,1,0.74047,0.109714,[4 3] ; [16  9],[4.375 2.625] ; [15.625  9.375],0
s2,1,0.763361,0.090643,[4 2] ; [15 10],[3.67741935 2.32258065] ; [15.32258065  9.67741935],0
a5,1,0.80955,0.058084,[3 4] ; [12 13],[3.28125 3.71875] ; [11.71875 13.28125],0
u1,1,0.871602,0.026122,[1 6] ; [ 3 22],[0.875 6.125] ; [ 3.125 21.875],0
a4,1,0.891787,0.018508,[3 4] ; [10 15],[2.84375 4.15625] ; [10.15625 14.84375],0
p11,1,0.891787,0.018508,[3 4] ; [10 15],[2.84375 4.15625] ; [10.15625 14.84375],0
v4,1,0.912084,0.01219,[6 1] ; [21  4],[5.90625 1.09375] ; [21.09375  3.90625],0
n4,1,0.957035,0.002902,[4 3] ; [14 11],[3.9375 3.0625] ; [14.0625 10.9375],0
s6,1,0.976289,0.000883,[5 2] ; [18  7],[5.03125 1.96875] ; [17.96875  7.03125],0
n2,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
n1,1,1.0,0.0,[1 2] ; [4 8],[1. 2.] ; [4. 8.],0
