Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.996822,[84 11] ; [21 31],[67.85714286 27.14285714] ; [37.14285714 14.85714286],1
v1,1,4e-06,21.145981,[55 40] ; [ 9 41],[41.93103448 53.06896552] ; [22.06896552 27.93103448],1
r2,1,5e-06,20.709533,[91  4] ; [35 16],[81.98630137 13.01369863] ; [44.01369863  6.98630137],1
a5,1,1.1e-05,19.410849,[70 25] ; [19 33],[57.5170068 37.4829932] ; [31.4829932 20.5170068],1
a3,1,2.4e-05,17.832685,[71 24] ; [20 31],[59.21232877 35.78767123] ; [31.78767123 19.21232877],1
r3,1,2.4e-05,17.831851,[86  9] ; [32 20],[76.2585034 18.7414966] ; [41.7414966 10.2585034],1
d4,1,0.000815,11.206899,[71 23] ; [25 27],[61.80821918 32.19178082] ; [34.19178082 17.80821918],1
v4,1,0.001261,10.398263,[84  9] ; [36 16],[76.96551724 16.03448276] ; [43.03448276  8.96551724],0
s8,1,0.00266,9.026991,[37 57] ; [ 8 44],[28.97260274 65.02739726] ; [16.02739726 35.97260274],0
p11,1,0.004041,8.265476,[73 22] ; [28 24],[65.27210884 29.72789116] ; [35.72789116 16.27210884],0
p10,1,0.004087,8.2448,[63 30] ; [22 29],[54.89583333 38.10416667] ; [30.10416667 20.89583333],0
d5,1,0.004225,8.184488,[65 30] ; [23 29],[56.8707483 38.1292517] ; [31.1292517 20.8707483],0
u3,1,0.005603,7.673779,[13 11] ; [ 6 26],[ 8.14285714 15.85714286] ; [10.85714286 21.14285714],0
v2,1,0.005775,7.619061,[43 47] ; [12 38],[35.35714286 54.64285714] ; [19.64285714 30.35714286],0
s7,1,0.010095,6.618099,[39 50] ; [11 39],[32.01438849 56.98561151] ; [17.98561151 32.01438849],0
s6,1,0.01031,6.580511,[50 41] ; [17 35],[42.63636364 48.36363636] ; [24.36363636 27.63636364],0
s2,1,0.011754,6.34754,[41 52] ; [12 40],[33.99310345 59.00689655] ; [19.00689655 32.99310345],0
p7,1,0.012018,6.30827,[48 46] ; [15 36],[40.84137931 53.15862069] ; [22.15862069 28.84137931],0
v3,1,0.012749,6.203632,[31 58] ; [ 8 44],[24.61702128 64.38297872] ; [14.38297872 37.61702128],0
d1,1,0.015334,5.877735,[41 54] ; [12 40],[34.25170068 60.74829932] ; [18.74829932 33.25170068],0
p1,1,0.017682,5.627369,[ 3 92] ; [ 7 45],[ 6.46258503 88.53741497] ; [ 3.53741497 48.46258503],0
p2,1,0.022221,5.228406,[65 29] ; [26 26],[58.5890411 35.4109589] ; [32.4109589 19.5890411],0
a4,1,0.026045,4.953014,[42 53] ; [13 38],[35.78767123 59.21232877] ; [19.21232877 31.78767123],0
p3,1,0.053179,3.73828,[28 66] ; [ 8 44],[23.17808219 70.82191781] ; [12.82191781 39.17808219],0
n4,1,0.062724,3.463865,[70 24] ; [31 21],[65.02739726 28.97260274] ; [35.97260274 16.02739726],0
u2,1,0.084516,2.975845,[13 11] ; [10 22],[ 9.85714286 14.14285714] ; [13.14285714 18.85714286],0
d3,1,0.14322,2.143017,[35 60] ; [13 39],[31.02040816 63.97959184] ; [16.97959184 35.02040816],0
s1,1,0.160201,1.972332,[ 7 87] ; [ 1 51],[ 5.15068493 88.84931507] ; [ 2.84931507 49.15068493],0
s5,1,0.179751,1.799683,[28 64] ; [10 40],[24.61971831 67.38028169] ; [13.38028169 36.61971831],0
a8,1,0.200146,1.641307,[ 9 80] ; [ 2 48],[ 7.04316547 81.95683453] ; [ 3.95683453 46.04316547],0
p9,1,0.210736,1.566362,[63 30] ; [28 21],[59.59859155 33.40140845] ; [31.40140845 17.59859155],0
s3,1,0.254968,1.295878,[48 46] ; [21 30],[44.73103448 49.26896552] ; [24.26896552 26.73103448],0
n1,1,0.306238,1.046832,[14 19] ; [ 8 19],[12.1 20.9] ; [ 9.9 17.1],0
n3,1,0.340039,0.910286,[21 10] ; [15 12],[19.24137931 11.75862069] ; [16.75862069 10.24137931],0
a6,1,0.358447,0.843327,[44 51] ; [20 32],[41.36054422 53.63945578] ; [22.63945578 29.36054422],0
b2,1,0.35926,0.84048,[29 33] ; [11 19],[26.95652174 35.04347826] ; [13.04347826 16.95652174],0
b3,1,0.35926,0.84048,[29 33] ; [11 19],[26.95652174 35.04347826] ; [13.04347826 16.95652174],0
n5,1,0.375203,0.786362,[62 32] ; [38 14],[64.38356164 29.61643836] ; [35.61643836 16.38356164],0
u1,1,0.394384,0.725383,[ 7 88] ; [ 2 50],[ 5.81632653 89.18367347] ; [ 3.18367347 48.81632653],0
n2,1,0.418581,0.654296,[24  9] ; [17 10],[22.55 10.45] ; [18.45  8.55],0
n6,1,0.431639,0.618411,[70 23] ; [36 16],[67.9862069 25.0137931] ; [38.0137931 13.9862069],0
a2,1,0.432857,0.615145,[ 9 86] ; [ 3 49],[ 7.75510204 87.24489796] ; [ 4.24489796 47.75510204],0
p12,1,0.500784,0.453276,[ 6 86] ; [ 2 50],[ 5.11111111 86.88888889] ; [ 2.88888889 49.11111111],0
b5,1,0.597375,0.278973,[50 45] ; [25 27],[48.46938776 46.53061224] ; [26.53061224 25.46938776],0
p6,1,0.61989,0.246022,[18 75] ; [ 8 42],[16.90909091 76.09090909] ; [ 9.09090909 40.90909091],0
a1,1,0.634267,0.226319,[ 7 88] ; [ 5 47],[ 7.75510204 87.24489796] ; [ 4.24489796 47.75510204],0
p5,1,0.645984,0.211001,[ 3 90] ; [ 1 51],[ 2.56551724 90.43448276] ; [ 1.43448276 50.56551724],0
b4,1,0.730115,0.119006,[52 43] ; [30 22],[52.99319728 42.00680272] ; [29.00680272 22.99319728],0
p8,1,0.789833,0.071037,[24 70] ; [12 39],[23.33793103 70.66206897] ; [12.66206897 38.33793103],0
s4,1,0.864426,0.029153,[17 77] ; [10 42],[17.38356164 76.61643836] ; [ 9.61643836 42.38356164],0
b1,1,0.887804,0.019904,[45 50] ; [24 28],[44.59183673 50.40816327] ; [24.40816327 27.59183673],0
d2,1,0.893437,0.017944,[41 54] ; [21 29],[40.62068966 54.37931034] ; [21.37931034 28.62068966],0
