Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,106.483781,[271  28] ; [16 36],[244.48148148  54.51851852] ; [42.51851852  9.48148148],1
n6,1,0.0,31.011914,[277  21] ; [34 17],[265.5530086  32.4469914] ; [45.4469914  5.5530086],1
p10,1,0.000199,13.84167,[268  31] ; [36 15],[259.70285714  39.29714286] ; [44.29714286  6.70285714],1
p9,1,0.000786,11.273708,[274  24] ; [39 12],[267.26074499  30.73925501] ; [45.73925501  5.26074499],1
p11,1,0.001997,9.551968,[259  41] ; [36 16],[251.42045455  48.57954545] ; [43.57954545  8.42045455],0
a3,1,0.002023,9.52882,[250  49] ; [34 18],[241.92592593  57.07407407] ; [42.07407407  9.92592593],0
d2,1,0.00512,7.836508,[228  71] ; [30 22],[219.77777778  79.22222222] ; [38.22222222 13.77777778],0
r4,1,0.005151,7.825721,[285  15] ; [44  8],[280.39772727  19.60227273] ; [48.60227273  3.39772727],0
r1,1,0.008448,6.935985,[263  35] ; [38 13],[257.01432665  40.98567335] ; [43.98567335  7.01432665],0
a8,1,0.017367,5.658948,[ 38 225] ; [ 1 47],[ 32.9807074 230.0192926] ; [ 6.0192926 41.9807074],0
u1,1,0.023498,5.131299,[ 99 201] ; [ 9 43],[ 92.04545455 207.95454545] ; [15.95454545 36.04545455],0
v1,1,0.027444,4.862635,[191 101] ; [24 25],[184.10557185 107.89442815] ; [30.89442815 18.10557185],0
s7,1,0.027574,4.854484,[173 112] ; [21 27],[166.03603604 118.96396396] ; [27.96396396 20.03603604],0
v3,1,0.028882,4.774628,[137 147] ; [15 33],[130.02409639 153.97590361] ; [21.97590361 26.02409639],0
p2,1,0.029781,4.721867,[275  24] ; [42  9],[270.80857143  28.19142857] ; [46.19142857  4.80857143],0
n1,1,0.036336,4.381257,[19 25] ; [ 3 16],[15.36507937 28.63492063] ; [ 6.63492063 12.36507937],0
a2,1,0.065008,3.404762,[115 185] ; [13 39],[109.09090909 190.90909091] ; [18.90909091 33.09090909],0
p6,1,0.072133,3.233804,[159 136] ; [21 31],[153.0259366 141.9740634] ; [26.9740634 25.0259366],0
a5,1,0.073199,3.209791,[264  36] ; [41 11],[259.94318182  40.05681818] ; [45.05681818  6.94318182],0
a4,1,0.075385,3.16169,[183 116] ; [25 27],[177.18518519 121.81481481] ; [30.81481481 21.18518519],0
s8,1,0.077307,3.120632,[170 126] ; [23 29],[164.16091954 131.83908046] ; [28.83908046 23.16091954],0
a6,1,0.081664,3.031469,[220  80] ; [32 20],[214.77272727  85.22727273] ; [37.22727273 14.77272727],0
p5,1,0.11649,2.463894,[ 55 242] ; [ 5 47],[ 51.06017192 245.93982808] ; [ 8.93982808 43.06017192],0
s4,1,0.134537,2.239362,[ 53 241] ; [14 38],[ 56.93063584 237.06936416] ; [10.06936416 41.93063584],0
p8,1,0.136849,2.213036,[198 100] ; [29 23],[193.27428571 104.72571429] ; [33.72571429 18.27428571],0
p3,1,0.175764,1.833081,[212  87] ; [32 20],[207.85185185  91.14814815] ; [36.14814815 15.85185185],0
p12,1,0.186331,1.746392,[ 36 264] ; [ 3 49],[ 33.23863636 266.76136364] ; [ 5.76136364 46.23863636],0
d3,1,0.303679,1.057967,[269  31] ; [49  3],[271.02272727  28.97727273] ; [46.97727273  5.02272727],0
r2,1,0.322575,0.978476,[286   9] ; [49  3],[284.79827089  10.20172911] ; [50.20172911  1.79827089],0
p7,1,0.364054,0.823859,[218  79] ; [35 17],[215.30372493  81.69627507] ; [37.69627507 14.30372493],0
n3,1,0.367825,0.810999,[32 11] ; [12  7],[30.51612903 12.48387097] ; [13.48387097  5.51612903],0
a1,1,0.39555,0.721813,[ 21 279] ; [ 2 50],[ 19.60227273 280.39772727] ; [ 3.39772727 48.60227273],0
d5,1,0.412026,0.672947,[293   6] ; [50  2],[292.18518519   6.81481481] ; [50.81481481  1.18518519],0
s3,1,0.430849,0.620535,[183 109] ; [29 22],[180.47813411 111.52186589] ; [31.52186589 19.47813411],0
u3,1,0.434983,0.609481,[34 16] ; [14  4],[35.29411765 14.70588235] ; [12.70588235  5.29411765],0
b1,1,0.43615,0.606392,[121 179] ; [18 34],[118.46590909 181.53409091] ; [20.53409091 31.46590909],0
s5,1,0.463503,0.537423,[118 166] ; [24 27],[120.38208955 163.61791045] ; [21.61791045 29.38208955],0
s2,1,0.503157,0.448271,[184 110] ; [30 22],[181.83815029 112.16184971] ; [32.16184971 19.83815029],0
b4,1,0.544893,0.366546,[177 123] ; [33 19],[178.97727273 121.02272727] ; [31.02272727 20.97727273],0
r3,1,0.582475,0.30225,[287  10] ; [51  1],[287.63896848   9.36103152] ; [50.36103152  1.63896848],0
b5,1,0.632564,0.2286,[174 126] ; [32 20],[175.56818182 124.43181818] ; [30.43181818 21.56818182],0
n2,1,0.633211,0.227732,[32 12] ; [12  6],[31.22580645 12.77419355] ; [12.77419355  5.22580645],0
v2,1,0.711003,0.137277,[182 109] ; [32 17],[183.15882353 107.84117647] ; [30.84117647 18.15882353],0
v4,1,0.756079,0.096493,[288   9] ; [50  2],[287.63896848   9.36103152] ; [50.36103152  1.63896848],0
u2,1,0.796881,0.066247,[31 18] ; [12  6],[31.44776119 17.55223881] ; [11.55223881  6.44776119],0
p1,1,0.833331,0.044281,[ 33 267] ; [ 5 45],[ 32.57142857 267.42857143] ; [ 5.42857143 44.57142857],0
b2,1,0.883088,0.021625,[ 83 124] ; [12 19],[ 82.62605042 124.37394958] ; [12.37394958 18.62605042],0
b3,1,0.883088,0.021625,[ 83 124] ; [12 19],[ 82.62605042 124.37394958] ; [12.37394958 18.62605042],0
a7,1,0.933873,0.006885,[235  65] ; [41 11],[235.22727273  64.77272727] ; [40.77272727 11.22727273],0
s1,1,0.960091,0.002504,[ 11 286] ; [ 2 50],[ 11.06303725 285.93696275] ; [ 1.93696275 50.06303725],0
s6,1,0.963573,0.002086,[223  68] ; [40 12],[223.12827988  67.87172012] ; [39.87172012 12.12827988],0
