Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000938,10.945733,[25 32] ; [47 17],[33.91735537 23.08264463] ; [38.08264463 25.91735537],1
n5,1,0.002269,9.318035,[16 40] ; [36 28],[24.26666667 31.73333333] ; [27.73333333 36.26666667],0
d2,1,0.017286,5.667079,[14 43] ; [29 35],[20.25619835 36.74380165] ; [22.74380165 41.25619835],0
a3,1,0.017544,5.641167,[29 28] ; [46 18],[35.33057851 21.66942149] ; [39.66942149 24.33057851],0
r3,1,0.038099,4.300595,[47  9] ; [61  3],[50.4  5.6] ; [57.6  6.4],0
r4,1,0.057475,3.608786,[41 16] ; [55  9],[45.2231405 11.7768595] ; [50.7768595 13.2231405],0
v4,1,0.058056,3.592072,[49  7] ; [60  2],[51.72881356  4.27118644] ; [57.27118644  4.72881356],0
a4,1,0.088446,2.902441,[14 43] ; [25 39],[18.37190083 38.62809917] ; [20.62809917 43.37190083],0
n2,1,0.100709,2.694276,[12  7] ; [14  2],[14.11428571  4.88571429] ; [11.88571429  4.11428571],0
d5,1,0.10283,2.66109,[39 18] ; [52 12],[42.8677686 14.1322314] ; [48.1322314 15.8677686],0
b5,1,0.106855,2.600127,[33 24] ; [46 18],[37.21487603 19.78512397] ; [41.78512397 22.21487603],0
p11,1,0.107532,2.59013,[34 23] ; [47 17],[38.15702479 18.84297521] ; [42.84297521 21.15702479],0
a8,1,0.123052,2.378044,[ 2 49] ; [ 7 51],[ 4.21100917 46.78899083] ; [ 4.78899083 53.21100917],0
r1,1,0.139661,2.181691,[38 18] ; [51 13],[41.53333333 14.46666667] ; [47.46666667 16.53333333],0
a2,1,0.204472,1.610139,[ 6 51] ; [12 52],[ 8.47933884 48.52066116] ; [ 9.52066116 54.47933884],0
s4,1,0.2185,1.514198,[14 43] ; [10 54],[11.30578512 45.69421488] ; [12.69421488 51.30578512],0
v3,1,0.251875,1.312876,[11 44] ; [17 41],[13.62831858 41.37168142] ; [14.37168142 43.62831858],0
s2,1,0.316444,1.003587,[25 32] ; [22 41],[22.325 34.675] ; [24.675 38.325],0
p5,1,0.33476,0.930396,[ 4 53] ; [ 2 61],[ 2.85 54.15] ; [ 3.15 59.85],0
b3,1,0.358728,0.842341,[ 9 22] ; [ 7 29],[ 7.40298507 23.59701493] ; [ 8.59701493 27.40298507],0
b2,1,0.358728,0.842341,[ 9 22] ; [ 7 29],[ 7.40298507 23.59701493] ; [ 8.59701493 27.40298507],0
b4,1,0.365582,0.818626,[31 26] ; [40 24],[33.44628099 23.55371901] ; [37.55371901 26.44628099],0
s8,1,0.396801,0.717999,[22 35] ; [20 44],[19.78512397 37.21487603] ; [22.21487603 41.78512397],0
p4,1,0.409456,0.680378,[26 31] ; [34 30],[28.26446281 28.73553719] ; [31.73553719 32.26446281],0
u2,1,0.420457,0.649038,[18  9] ; [14  4],[19.2  7.8] ; [12.8  5.2],0
a7,1,0.435224,0.608844,[42 15] ; [43 21],[40.04132231 16.95867769] ; [44.95867769 19.04132231],0
v2,1,0.482685,0.492791,[23 30] ; [30 30],[24.85840708 28.14159292] ; [28.14159292 31.85840708],0
n3,1,0.49169,0.472827,[15  4] ; [11  5],[14.11428571  4.88571429] ; [11.88571429  4.11428571],0
s3,1,0.502601,0.44944,[32 25] ; [31 31],[30.17647059 26.82352941] ; [32.82352941 29.17647059],0
p8,1,0.512334,0.429297,[26 29] ; [26 37],[24.23728814 30.76271186] ; [27.76271186 35.23728814],0
b1,1,0.540794,0.374071,[28 29] ; [35 29],[29.67768595 27.32231405] ; [33.32231405 30.67768595],0
s1,1,0.619709,0.246277,[ 1 55] ; [ 2 60],[ 1.42372881 54.57627119] ; [ 1.57627119 60.42372881],0
v1,1,0.623261,0.241311,[25 31] ; [30 31],[26.32478632 29.67521368] ; [28.67521368 32.32478632],0
a1,1,0.628395,0.234243,[ 1 56] ; [ 2 62],[ 1.41322314 55.58677686] ; [ 1.58677686 62.41322314],0
p10,1,0.634972,0.225379,[35 21] ; [42 21],[36.23529412 19.76470588] ; [40.76470588 22.23529412],0
r2,1,0.652234,0.203095,[49  8] ; [55  7],[49.81512605  7.18487395] ; [54.18487395  7.81512605],0
n1,1,0.655667,0.19883,[ 5 14] ; [ 5 10],[ 5.58823529 13.41176471] ; [ 4.41176471 10.58823529],0
s7,1,0.660566,0.192837,[18 36] ; [22 37],[19.11504425 34.88495575] ; [20.88495575 38.11504425],0
p9,1,0.684343,0.165278,[41 15] ; [44 19],[40. 16.] ; [45. 18.],0
s5,1,0.710295,0.137982,[14 43] ; [13 47],[13.15384615 43.84615385] ; [13.84615385 46.15384615],0
d3,1,0.795809,0.066964,[38 18] ; [42 22],[37.33333333 18.66666667] ; [42.66666667 21.33333333],0
p3,1,0.83773,0.041942,[23 34] ; [27 37],[23.55371901 33.44628099] ; [26.44628099 37.55371901],0
p7,1,0.841752,0.039862,[31 22] ; [38 25],[31.52586207 21.47413793] ; [37.47413793 25.52586207],0
a6,1,0.844724,0.038359,[41 16] ; [45 19],[40.51239669 16.48760331] ; [45.48760331 18.51239669],0
d1,1,0.872507,0.025752,[25 32] ; [29 35],[25.43801653 31.56198347] ; [28.56198347 35.43801653],0
p1,1,0.883473,0.021482,[ 4 53] ; [ 4 59],[ 3.8 53.2] ; [ 4.2 58.8],0
u1,1,0.908299,0.013268,[ 5 52] ; [ 6 58],[ 5.18181818 51.81818182] ; [ 5.81818182 58.18181818],0
p6,1,0.923515,0.009217,[15 39] ; [17 46],[14.76923077 39.23076923] ; [17.23076923 45.76923077],0
d4,1,0.976991,0.000832,[43 13] ; [49 15],[42.93333333 13.06666667] ; [49.06666667 14.93333333],0
s6,1,0.992704,8.4e-05,[33 24] ; [37 27],[32.97520661 24.02479339] ; [37.02479339 26.97520661],0
u3,1,1.0,0.0,[18  9] ; [12  6],[18.  9.] ; [12.  6.],0
