Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,208.799766,[ 21 100] ; [298  41],[83.91086957 37.08913043] ; [235.08913043 103.91086957],1
p11,1,0.0,71.09564,[55 67] ; [287  54],[90.11663067 31.88336933] ; [251.88336933  89.11663067],1
p2,1,0.0,46.383165,[64 58] ; [283  56],[91.8308026 30.1691974] ; [255.1691974  83.8308026],1
r4,1,0.0,30.650454,[80 42] ; [300  41],[100.12958963  21.87041037] ; [279.87041037  61.12958963],1
r3,1,0.0,29.751665,[93 27] ; [322  18],[108.26086957  11.73913043] ; [306.73913043  33.26086957],1
v4,1,5e-06,20.843828,[96 25] ; [319  21],[108.92624729  12.07375271] ; [306.07375271  33.92624729],1
n6,1,6e-06,20.37071,[73 48] ; [275  65],[91.34056399 29.65943601] ; [256.65943601  83.34056399],1
p8,1,7.2e-05,15.757996,[34 88] ; [163 172],[52.59080963 69.40919037] ; [144.40919037 190.59080963],1
v1,1,7.9e-05,15.582306,[36 86] ; [166 164],[54.52212389 67.47787611] ; [147.47787611 182.52212389],1
b1,1,8.8e-05,15.380705,[63 59] ; [108 233],[45.05831533 76.94168467] ; [125.94168467 215.05831533],1
d3,1,0.001021,10.789757,[62 60] ; [229 110],[77.01084599 44.98915401] ; [213.98915401 125.01084599],0
a7,1,0.001102,10.648664,[71 49] ; [254  85],[84.96732026 35.03267974] ; [240.03267974  98.96732026],0
s6,1,0.001139,10.586963,[42 79] ; [175 162],[57.32969432 63.67030568] ; [159.67030568 177.32969432],0
r2,1,0.001412,10.190139,[99 20] ; [313  23],[107.75384615  11.24615385] ; [304.24615385  31.75384615],0
n5,1,0.001531,10.041052,[64 57] ; [233 105],[78.29411765 42.70588235] ; [218.70588235 119.29411765],0
d5,1,0.005663,7.654531,[80 42] ; [266  74],[91.36796537 30.63203463] ; [254.63203463  85.36796537],0
p4,1,0.007453,7.160458,[42 79] ; [165 173],[54.56862745 66.43137255] ; [152.43137255 185.56862745],0
a5,1,0.011967,6.315704,[66 56] ; [228 113],[77.46868251 44.53131749] ; [216.53131749 124.46868251],0
d4,1,0.012336,6.261862,[83 38] ; [272  69],[92.97619048 28.02380952] ; [262.02380952  78.97619048],0
p6,1,0.012719,6.207761,[ 19 100] ; [ 92 244],[29.03076923 89.96923077] ; [ 81.96923077 254.03076923],0
v2,1,0.013082,6.157988,[46 72] ; [168 153],[57.52164009 60.47835991] ; [156.47835991 164.52164009],0
p7,1,0.014757,5.945282,[52 68] ; [188 146],[63.43612335 56.56387665] ; [176.56387665 157.43612335],0
a6,1,0.015036,5.912266,[70 52] ; [237 104],[80.89416847 41.10583153] ; [226.10583153 114.89416847],0
s8,1,0.017411,5.654443,[ 14 107] ; [ 73 268],[22.78571429 98.21428571] ; [ 64.21428571 276.78571429],0
p3,1,0.022882,5.177425,[34 87] ; [135 205],[44.35791757 76.64208243] ; [124.64208243 215.35791757],0
b5,1,0.028547,4.794741,[65 57] ; [220 121],[75.09719222 46.90280778] ; [209.90280778 131.09719222],0
n3,1,0.028711,4.784877,[27 19] ; [61 18],[32.384 13.616] ; [55.616 23.384],0
d1,1,0.037332,4.3352,[51 71] ; [180 161],[60.86825054 61.13174946] ; [170.13174946 170.86825054],0
n2,1,0.038725,4.272888,[27 19] ; [61 19],[32.12698413 13.87301587] ; [55.87301587 24.12698413],0
n4,1,0.040781,4.185082,[71 50] ; [235 106],[80.14285714 40.85714286] ; [225.85714286 115.14285714],0
a4,1,0.051507,3.791704,[37 83] ; [139 201],[45.91304348 74.08695652] ; [130.08695652 209.91304348],0
a8,1,0.051891,3.779274,[  6 107] ; [ 37 279],[ 11.32634033 101.67365967] ; [ 31.67365967 284.32634033],0
s1,1,0.057559,3.606372,[  6 113] ; [  6 329],[  3.14537445 115.85462555] ; [  8.85462555 326.14537445],0
d2,1,0.058432,3.581338,[57 63] ; [128 212],[48.26086957 71.73913043] ; [136.73913043 203.26086957],0
p12,1,0.087914,2.912168,[  2 120] ; [ 18 321],[  5.29284165 116.70715835] ; [ 14.70715835 324.29284165],0
s3,1,0.113859,2.499825,[38 82] ; [133 201],[45.19823789 74.80176211] ; [125.80176211 208.19823789],0
v3,1,0.126458,2.335461,[27 91] ; [ 99 228],[33.41123596 84.58876404] ; [ 92.58876404 234.41123596],0
s2,1,0.131964,2.269253,[27 93] ; [100 237],[33.34792123 86.65207877] ; [ 93.65207877 243.34792123],0
a3,1,0.146364,2.109738,[64 57] ; [205 134],[70.75869565 50.24130435] ; [198.24130435 140.75869565],0
r1,1,0.152621,2.045854,[81 40] ; [250  89],[87.0673913 33.9326087] ; [243.9326087  95.0673913],0
s5,1,0.158272,1.99066,[ 17 103] ; [ 66 264],[22.13333333 97.86666667] ; [ 60.86666667 269.13333333],0
a2,1,0.224262,1.476887,[ 16 106] ; [ 61 280],[ 20.28941685 101.71058315] ; [ 56.71058315 284.28941685],0
u2,1,0.241454,1.372084,[23 33] ; [68 67],[26.68062827 29.31937173] ; [64.31937173 70.68062827],0
p1,1,0.30819,1.038417,[ 10 112] ; [ 19 321],[  7.65800866 114.34199134] ; [ 21.34199134 318.65800866],0
a1,1,0.369326,0.805931,[  7 115] ; [ 13 328],[  5.2699784 116.7300216] ; [ 14.7300216 326.2699784],0
u3,1,0.48053,0.497659,[26 32] ; [67 66],[28.2408377 29.7591623] ; [64.7591623 68.2408377],0
n1,1,0.588361,0.292911,[13 33] ; [26 53],[14.352 31.648] ; [24.648 54.352],0
b4,1,0.62486,0.239096,[75 47] ; [201 140],[72.72570194 49.27429806] ; [203.27429806 137.72570194],0
u1,1,0.628662,0.233879,[ 11 111] ; [ 36 305],[ 12.38444924 109.61555076] ; [ 34.61555076 306.38444924],0
s4,1,0.669042,0.182725,[ 15 106] ; [ 47 290],[ 16.37991266 104.62008734] ; [ 45.62008734 291.37991266],0
b2,1,0.768034,0.086994,[21 48] ; [ 57 119],[21.96734694 47.03265306] ; [ 56.03265306 119.96734694],0
b3,1,0.768034,0.086994,[21 48] ; [ 57 119],[21.96734694 47.03265306] ; [ 56.03265306 119.96734694],0
