Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,155.738834,[ 65 229] ; [235  90],[142.48788368 151.51211632] ; [157.51211632 167.48788368],1
s2,1,0.0,123.805242,[ 87 204] ; [244  83],[155.8592233 135.1407767] ; [175.1407767 151.8592233],1
s3,1,0.0,94.51768,[105 186] ; [243  81],[164.66341463 126.33658537] ; [183.33658537 140.66341463],1
s6,1,0.0,83.638913,[151 138] ; [279  45],[202.72430669  86.27569331] ; [227.27569331  96.72430669],1
s5,1,0.0,28.579513,[ 73 211] ; [147 167],[104.48160535 179.51839465] ; [115.51839465 198.48160535],1
p6,1,1e-06,24.739085,[ 79 209] ; [153 173],[108.82084691 179.17915309] ; [123.17915309 202.82084691],1
a3,1,3e-06,21.894402,[214  81] ; [286  41],[237.13826367  57.86173633] ; [262.86173633  64.13826367],1
n4,1,8e-06,20.038759,[216  79] ; [285  41],[237.99516908  57.00483092] ; [263.00483092  62.99516908],1
u1,1,1.7e-05,18.513184,[ 46 249] ; [ 99 229],[ 68.65971108 226.34028892] ; [ 76.34028892 251.65971108],1
p9,1,6.8e-05,15.868592,[235  56] ; [299  27],[251.8541329  39.1458671] ; [282.1458671  43.8541329],1
n5,1,6.9e-05,15.83747,[205  88] ; [272  54],[225.78513732  67.21486268] ; [251.21486268  74.78513732],1
p3,1,7.2e-05,15.76653,[128 164] ; [195 131],[152.61488673 139.38511327] ; [170.38511327 155.61488673],1
p4,1,0.0001,15.1373,[159 133] ; [227  99],[182.38187702 109.61812298] ; [203.61812298 122.38187702],1
p5,1,0.000386,12.599044,[ 20 273] ; [ 52 273],[ 34.13592233 258.86407767] ; [ 37.86407767 287.13592233],1
n6,1,0.000721,11.434489,[239  56] ; [294  31],[253.60483871  41.39516129] ; [279.39516129  45.60483871],1
a8,1,0.001061,10.71777,[ 24 246] ; [ 54 239],[ 37.40674956 232.59325044] ; [ 40.59325044 252.40674956],0
p7,1,0.001542,10.028085,[168 121] ; [224  94],[186.63591433 102.36408567] ; [205.36408567 112.63591433],0
d2,1,0.002766,8.95606,[154 139] ; [210 116],[172.29725363 120.70274637] ; [191.70274637 134.29725363],0
v3,1,0.003543,8.504241,[ 99 182] ; [149 168],[116.53511706 164.46488294] ; [131.46488294 185.53511706],0
n1,1,0.007695,7.103109,[19 48] ; [35 34],[26.60294118 40.39705882] ; [27.39705882 41.60294118],0
u4,1,0.008148,7.000574,[  3 292] ; [ 15 313],[  8.52327448 286.47672552] ; [  9.47672552 318.52327448],0
a2,1,0.008768,6.86946,[ 79 216] ; [120 208],[ 94.22953451 200.77046549] ; [104.77046549 223.22953451],0
p10,1,0.012538,6.233148,[231  59] ; [284  42],[242.4512987  47.5487013] ; [272.5487013  53.4512987],0
v2,1,0.016244,5.776233,[152 128] ; [204 115],[166.41068447 113.58931553] ; [189.58931553 129.41068447],0
p12,1,0.022318,5.220854,[ 18 275] ; [ 37 288],[ 26.07605178 266.92394822] ; [ 28.92394822 296.07605178],0
r1,1,0.054369,3.701343,[240  53] ; [286  41],[248.57741935  44.42258065] ; [277.42258065  49.57741935],0
u2,1,0.058801,3.570886,[39 41] ; [28 14],[43.93442623 36.06557377] ; [23.06557377 18.93442623],0
a4,1,0.061445,3.497941,[147 147] ; [188 139],[158.59903382 135.40096618] ; [176.40096618 150.59903382],0
s1,1,0.065622,3.38927,[  5 284] ; [ 14 311],[  8.94299674 280.05700326] ; [ 10.05700326 314.94299674],0
u3,1,0.066262,3.373278,[47 32] ; [32 10],[51.5785124 27.4214876] ; [27.4214876 14.5785124],0
s4,1,0.066274,3.372981,[ 40 250] ; [ 63 263],[ 48.49025974 241.50974026] ; [ 54.50974026 271.49025974],0
v1,1,0.085134,2.964065,[153 135] ; [191 127],[163.48514851 124.51485149] ; [180.51485149 137.48514851],0
b4,1,0.104139,2.64099,[180 115] ; [179 149],[169.99197432 125.00802568] ; [189.00802568 138.99197432],0
a6,1,0.111038,2.53938,[228  67] ; [233  92],[219.34677419  75.65322581] ; [241.65322581  83.34677419],0
d1,1,0.133795,2.247913,[194 101] ; [234  94],[202.66452648  92.33547352] ; [225.33547352 102.66452648],0
r2,1,0.145546,2.118323,[281  11] ; [319   6],[283.95461912   8.04538088] ; [316.04538088   8.95461912],0
a1,1,0.147569,2.0972,[ 12 283] ; [ 22 306],[ 16.09951846 278.90048154] ; [ 17.90048154 310.09951846],0
a7,1,0.163004,1.946133,[225  70] ; [234  94],[217.3434992  77.6565008] ; [241.6565008  86.3434992],0
b3,1,0.167051,1.909209,[ 61 100] ; [105 129],[67.66075949 93.33924051] ; [ 98.33924051 135.66075949],0
b2,1,0.167051,1.909209,[ 61 100] ; [105 129],[67.66075949 93.33924051] ; [ 98.33924051 135.66075949],0
d3,1,0.194613,1.682347,[209  86] ; [246  80],[216.14331723  78.85668277] ; [238.85668277  87.14331723],0
p2,1,0.290954,1.115203,[240  52] ; [279  48],[244.82714055  47.17285945] ; [274.17285945  52.82714055],0
n2,1,0.308798,1.035809,[52 18] ; [57 13],[54.5 15.5] ; [54.5 15.5],0
p8,1,0.370169,0.803098,[152 137] ; [181 141],[157.50736498 131.49263502] ; [175.49263502 146.50736498],0
r3,1,0.382711,0.761974,[280  15] ; [316  12],[282.21508828  12.78491172] ; [313.78491172  14.21508828],0
r4,1,0.500214,0.454482,[274  21] ; [309  19],[276.05939005  18.94060995] ; [306.94060995  21.05939005],0
b1,1,0.503752,0.447023,[111 184] ; [132 196],[115.06420546 179.93579454] ; [127.93579454 200.06420546],0
p11,1,0.509257,0.435593,[233  62] ; [266  62],[236.28410915  58.71589085] ; [262.71589085  65.28410915],0
p1,1,0.539638,0.37621,[ 23 271] ; [ 30 296],[ 25.13225806 268.86774194] ; [ 27.86774194 298.13225806],0
n3,1,0.774414,0.082143,[51 17] ; [51 19],[50.26086957 17.73913043] ; [51.73913043 18.26086957],0
b5,1,0.807444,0.059402,[180 115] ; [197 131],[178.5152488 116.4847512] ; [198.4847512 129.5152488],0
d5,1,0.83063,0.045751,[255  40] ; [279  46],[254.08064516  40.91935484] ; [279.91935484  45.08064516],0
d4,1,0.897414,0.016623,[257  38] ; [282  43],[256.45967742  38.54032258] ; [282.54032258  42.45967742],0
