Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.006386,7.438061,[ 1 49] ; [2 6],[ 2.5862069 47.4137931] ; [0.4137931 7.5862069],0
d2,1,0.008952,6.832428,[19 31] ; [7 1],[22.4137931 27.5862069] ; [3.5862069 4.4137931],0
r1,1,0.044573,4.034729,[19 32] ; [6 2],[21.61016949 29.38983051] ; [3.38983051 4.61016949],0
d5,1,0.098549,2.728862,[29 22] ; [7 1],[31.11864407 19.88135593] ; [4.88135593 3.11864407],0
d1,1,0.112717,2.515715,[17 34] ; [5 3],[19.01694915 31.98305085] ; [2.98305085 5.01694915],0
s6,1,0.117405,2.451607,[12 39] ; [4 4],[13.83050847 37.16949153] ; [2.16949153 5.83050847],0
p11,1,0.258703,1.275684,[21 30] ; [5 3],[22.47457627 28.52542373] ; [3.52542373 4.47457627],0
p2,1,0.300756,1.07084,[16 35] ; [4 4],[17.28813559 33.71186441] ; [2.71186441 5.28813559],0
v1,1,0.303834,1.057292,[15 35] ; [1 7],[13.79310345 36.20689655] ; [2.20689655 5.79310345],0
p1,1,0.309333,1.033521,[ 6 45] ; [2 6],[ 6.91525424 44.08474576] ; [1.08474576 6.91525424],0
b5,1,0.331583,0.942705,[22 29] ; [2 6],[20.74576271 30.25423729] ; [3.25423729 4.74576271],0
s7,1,0.335869,0.926136,[10 36] ; [3 5],[11.07407407 34.92592593] ; [1.92592593 6.07407407],0
a8,1,0.349575,0.875,[ 6 42] ; [2 6],[ 6.85714286 41.14285714] ; [1.14285714 6.85714286],0
n4,1,0.35999,0.837928,[34 17] ; [4 4],[32.84745763 18.15254237] ; [5.15254237 2.84745763],0
n2,1,0.396465,0.719022,[11 12] ; [1 3],[10.22222222 12.77777778] ; [1.77777778 2.22222222],0
p10,1,0.405343,0.69242,[17 32] ; [4 4],[18.05263158 30.94736842] ; [2.94736842 5.05263158],0
a7,1,0.416662,0.659711,[24 27] ; [5 3],[25.06779661 25.93220339] ; [3.93220339 4.06779661],0
d3,1,0.416662,0.659711,[24 27] ; [5 3],[25.06779661 25.93220339] ; [3.93220339 4.06779661],0
a3,1,0.416881,0.659091,[30 20] ; [6 2],[31.03448276 18.96551724] ; [4.96551724 3.03448276],0
p7,1,0.42199,0.644767,[13 38] ; [1 7],[12.10169492 38.89830508] ; [1.89830508 6.10169492],0
p3,1,0.484068,0.489684,[12 39] ; [1 7],[11.23728814 39.76271186] ; [1.76271186 6.23728814],0
n5,1,0.491956,0.472246,[32 19] ; [4 4],[31.11864407 19.88135593] ; [4.88135593 3.11864407],0
b4,1,0.500899,0.453032,[32 19] ; [6 2],[32.84745763 18.15254237] ; [5.15254237 2.84745763],0
r3,1,0.511231,0.431548,[25 25] ; [5 3],[25.86206897 24.13793103] ; [4.13793103 3.86206897],0
s2,1,0.537972,0.379312,[11 39] ; [1 7],[10.34482759 39.65517241] ; [1.65517241 6.34482759],0
n3,1,0.539315,0.376812,[12 11] ; [1 2],[11.5 11.5] ; [1.5 1.5],0
v2,1,0.583631,0.300402,[14 36] ; [3 5],[14.65517241 35.34482759] ; [2.34482759 5.65517241],0
r2,1,0.584419,0.299145,[25 23] ; [5 3],[25.71428571 22.28571429] ; [4.28571429 3.71428571],0
s3,1,0.608785,0.261949,[14 35] ; [3 5],[14.61403509 34.38596491] ; [2.38596491 5.61403509],0
a5,1,0.687351,0.161968,[28 23] ; [5 3],[28.52542373 22.47457627] ; [4.47457627 3.52542373],0
a6,1,0.716228,0.132136,[22 29] ; [4 4],[22.47457627 28.52542373] ; [3.52542373 4.47457627],0
p8,1,0.719741,0.128741,[10 40] ; [1 6],[ 9.64912281 40.35087719] ; [1.35087719 5.64912281],0
p9,1,0.740857,0.109375,[21 27] ; [3 5],[20.57142857 27.42857143] ; [3.42857143 4.57142857],0
a4,1,0.758273,0.09471,[16 34] ; [3 5],[16.37931034 33.62068966] ; [2.62068966 5.37931034],0
s4,1,0.815729,0.054308,[ 8 43] ; [1 7],[ 7.77966102 43.22033898] ; [1.22033898 6.77966102],0
b3,1,0.868355,0.027473,[11 21] ; [3 5],[11.2 20.8] ; [2.8 5.2],0
b2,1,0.868355,0.027473,[11 21] ; [3 5],[11.2 20.8] ; [2.8 5.2],0
r4,1,0.92757,0.008263,[12 39] ; [2 6],[12.10169492 38.89830508] ; [1.89830508 6.10169492],0
n1,1,0.935989,0.00645,[11 12] ; [2 2],[11.07407407 11.92592593] ; [1.92592593 2.07407407],0
s8,1,0.952319,0.003575,[ 6 45] ; [1 7],[ 6.05084746 44.94915254] ; [0.94915254 7.05084746],0
a1,1,0.952319,0.003575,[ 6 45] ; [1 7],[ 6.05084746 44.94915254] ; [0.94915254 7.05084746],0
n6,1,0.957312,0.002865,[24 25] ; [4 4],[24.07017544 24.92982456] ; [3.92982456 4.07017544],0
b1,1,0.958871,0.002659,[25 26] ; [4 4],[25.06779661 25.93220339] ; [3.93220339 4.06779661],0
p4,1,0.976383,0.000876,[13 38] ; [2 6],[12.96610169 38.03389831] ; [2.03389831 5.96610169],0
