Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,97.411266,[121  27] ; [22 88],[82.03100775 65.96899225] ; [60.96899225 49.03100775],1
s6,1,0.0,34.173086,[124  21] ; [56 52],[103.16205534  41.83794466] ; [76.83794466 31.16205534],1
s8,1,0.0,30.489306,[103  44] ; [39 71],[81.22178988 65.77821012] ; [60.77821012 49.22178988],1
s7,1,2e-06,22.728103,[103  41] ; [42 60],[84.87804878 59.12195122] ; [60.12195122 41.87804878],1
s5,1,0.000181,14.022735,[67 75] ; [26 82],[52.824 89.176] ; [40.176 67.824],1
n5,1,0.005182,7.814732,[130  18] ; [81 28],[121.50972763  26.49027237] ; [89.49027237 19.50972763],0
p12,1,0.007256,7.208383,[ 26 121] ; [  7 103],[ 18.87548638 128.12451362] ; [14.12451362 95.87548638],0
n1,1,0.008542,6.916239,[16 10] ; [ 8 22],[11.14285714 14.85714286] ; [12.85714286 17.14285714],0
d2,1,0.009164,6.790508,[85 62] ; [46 65],[74.63953488 72.36046512] ; [56.36046512 54.63953488],0
n4,1,0.010141,6.609896,[135  13] ; [89 22],[128.  20.] ; [96. 15.],0
p5,1,0.018117,5.584817,[ 36 112] ; [14 97],[ 28.57142857 119.42857143] ; [21.42857143 89.57142857],0
d1,1,0.023067,5.163451,[98 50] ; [58 53],[89.14285714 58.85714286] ; [66.85714286 44.14285714],0
r1,1,0.035326,4.429356,[125  23] ; [82 29],[118.28571429  29.71428571] ; [88.71428571 22.28571429],0
d4,1,0.043958,4.058162,[126  20] ; [85 26],[119.86770428  26.13229572] ; [91.13229572 19.86770428],0
a3,1,0.048774,3.883111,[115  32] ; [74 36],[108.10505837  38.89494163] ; [80.89494163 29.10505837],0
u4,1,0.050132,3.837037,[  8 140] ; [  1 110],[  5.14285714 142.85714286] ; [  3.85714286 107.14285714],0
n2,1,0.076716,3.133137,[22  5] ; [18 12],[18.94736842  8.05263158] ; [21.05263158  8.94736842],0
a8,1,0.091935,2.840158,[ 29 109] ; [12 84],[ 24.17948718 113.82051282] ; [16.82051282 79.17948718],0
a5,1,0.099655,2.711048,[116  32] ; [77 34],[110.28571429  37.71428571] ; [82.71428571 28.28571429],0
b5,1,0.100668,2.694922,[81 67] ; [72 39],[87.42857143 60.57142857] ; [65.57142857 45.42857143],0
r4,1,0.106807,2.600837,[140   8] ; [99 12],[136.57142857  11.42857143] ; [102.42857143   8.57142857],0
n6,1,0.115372,2.479055,[137   9] ; [98 13],[133.50194553  12.49805447] ; [101.49805447   9.50194553],0
r2,1,0.14878,2.084715,[143   4] ; [102   7],[140.68359375   6.31640625] ; [104.31640625   4.68359375],0
p1,1,0.150652,2.065635,[ 22 125] ; [ 10 101],[ 18.23255814 128.76744186] ; [13.76744186 97.23255814],0
d3,1,0.156437,2.008336,[107  40] ; [71 39],[101.81322957  45.18677043] ; [76.18677043 33.81322957],0
a2,1,0.159536,1.978615,[ 42 106] ; [23 88],[ 37.14285714 110.85714286] ; [27.85714286 83.14285714],0
p10,1,0.159944,1.97476,[127  20] ; [87 22],[122.8828125  24.1171875] ; [91.1171875 17.8828125],0
u1,1,0.179154,1.804627,[ 34 114] ; [18 93],[ 29.71428571 118.28571429] ; [22.28571429 88.71428571],0
v4,1,0.200544,1.638411,[139   9] ; [108   3],[141.14285714   6.85714286] ; [105.85714286   5.14285714],0
p9,1,0.215245,1.535796,[135  13] ; [95 15],[131.9379845  16.0620155] ; [98.0620155 11.9379845],0
a4,1,0.229184,1.445919,[76 71] ; [49 62],[71.22093023 75.77906977] ; [53.77906977 57.22093023],0
b3,1,0.254218,1.299972,[52 47] ; [31 40],[48.33529412 50.66470588] ; [34.66470588 36.33529412],0
b2,1,0.254218,1.299972,[52 47] ; [31 40],[48.33529412 50.66470588] ; [34.66470588 36.33529412],0
b1,1,0.292631,1.107479,[67 81] ; [43 68],[62.85714286 85.14285714] ; [47.14285714 63.85714286],0
a1,1,0.357571,0.846405,[ 14 134] ; [  7 104],[ 12. 136.] ; [  9. 102.],0
v3,1,0.361984,0.830998,[67 75] ; [46 65],[63.4229249 78.5770751] ; [49.5770751 61.4229249],0
p2,1,0.418672,0.65404,[134  14] ; [97 14],[132.  16.] ; [99. 12.],0
r3,1,0.438755,0.599537,[145   3] ; [107   4],[144.   4.] ; [108.   3.],0
p7,1,0.500044,0.454843,[123  22] ; [89 20],[121.02362205  23.97637795] ; [90.97637795 18.02362205],0
v1,1,0.50284,0.448937,[96 49] ; [69 42],[93.45703125 51.54296875] ; [71.54296875 39.45703125],0
b4,1,0.514118,0.425676,[82 66] ; [66 45],[84.57142857 63.42857143] ; [63.42857143 47.57142857],0
u2,1,0.531702,0.391138,[19 14] ; [24 13],[20.27142857 12.72857143] ; [22.72857143 14.27142857],0
v2,1,0.59738,0.278965,[93 52] ; [67 43],[90.98039216 54.01960784] ; [69.01960784 40.98039216],0
p8,1,0.600987,0.27351,[101  47] ; [71 38],[99.05058366 48.94941634] ; [72.94941634 36.05058366],0
n3,1,0.642857,0.215025,[19  8] ; [22  7],[19.76785714  7.23214286] ; [21.23214286  7.76785714],0
a6,1,0.731417,0.117814,[93 53] ; [73 38],[94.30350195 51.69649805] ; [71.69649805 39.30350195],0
p11,1,0.748521,0.102778,[119  29] ; [91 20],[120.  28.] ; [90. 21.],0
a7,1,0.752241,0.099657,[106  41] ; [82 29],[107.11627907  39.88372093] ; [80.88372093 30.11627907],0
u3,1,0.765138,0.089246,[19 14] ; [22 14],[19.60869565 13.39130435] ; [21.39130435 14.60869565],0
p3,1,0.908085,0.01333,[93 54] ; [71 40],[93.44186047 53.55813953] ; [70.55813953 40.44186047],0
d5,1,0.922248,0.009526,[119  27] ; [91 20],[119.29961089  26.70038911] ; [90.70038911 20.29961089],0
p4,1,0.988822,0.000196,[114  33] ; [86 25],[113.95348837  33.04651163] ; [86.04651163 24.95348837],0
