Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.468667,[132 192] ; [116  36],[168.80672269 155.19327731] ; [79.19327731 72.80672269],1
a1,1,0.633545,0.227283,[ 12 324] ; [  7 150],[ 12.94929006 323.05070994] ; [  6.05070994 150.94929006],0
n2,1,0.633553,0.227273,[67 21] ; [23  9],[66. 22.] ; [24.  8.],0
p2,1,0.681087,0.168904,[268  66] ; [126  28],[269.66393443  64.33606557] ; [124.33606557  29.66393443],0
b3,1,0.683696,0.165995,[ 52 125] ; [28 60],[ 53.43396226 123.56603774] ; [26.56603774 61.43396226],0
b2,1,0.683696,0.165995,[ 52 125] ; [28 60],[ 53.43396226 123.56603774] ; [26.56603774 61.43396226],0
a4,1,0.732477,0.116849,[132 203] ; [64 92],[133.72708758 201.27291242] ; [62.27291242 93.72708758],0
d5,1,0.760531,0.092893,[256  79] ; [118  39],[254.65447154  80.34552846] ; [119.34552846  37.65447154],0
u4,1,0.767926,0.087078,[  3 333] ; [  1 156],[  2.72616633 333.27383367] ; [  1.27383367 155.72616633],0
u3,1,0.799427,0.064561,[69 61] ; [26 25],[68.2320442 61.7679558] ; [26.7679558 24.2320442],0
a8,1,0.929957,0.007726,[ 35 279] ; [ 16 124],[ 35.27312775 278.72687225] ; [ 15.72687225 124.27312775],0
b5,1,0.97008,0.001407,[207 129] ; [97 60],[207.18864097 128.81135903] ; [96.81135903 60.18864097],0
s5,1,0.981968,0.000511,[ 81 246] ; [ 38 116],[ 80.9002079 246.0997921] ; [ 38.0997921 115.9002079],0
d4,1,0.982856,0.000462,[266  69] ; [124  32],[266.08961303  68.91038697] ; [123.91038697  32.08961303],0
