Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,43.908671,[ 54 101] ; [85 27],[80.6928839 74.3071161] ; [58.3071161 53.6928839],1
d4,1,0.009463,6.733357,[123  32] ; [102  10],[130.61797753  24.38202247] ; [94.38202247 17.61797753],0
a5,1,0.009948,6.644193,[103  53] ; [90 22],[112.34328358  43.65671642] ; [80.65671642 31.34328358],0
s8,1,0.009962,6.641729,[75 80] ; [72 40],[85.33707865 69.66292135] ; [61.66292135 50.33707865],0
n4,1,0.020427,5.374996,[106  49] ; [90 21],[114.21052632  40.78947368] ; [81.78947368 29.21052632],0
p1,1,0.02597,4.958028,[  5 149] ; [ 11 101],[  9.26315789 144.73684211] ; [  6.73684211 105.26315789],0
v3,1,0.02782,4.839157,[57 93] ; [54 50],[65.5511811 84.4488189] ; [45.4488189 58.5511811],0
a8,1,0.028359,4.806089,[ 27 112] ; [10 97],[ 20.90650407 118.09349593] ; [16.09349593 90.90650407],0
p8,1,0.037388,4.332643,[ 53 100] ; [53 59],[61.2 91.8] ; [44.8 67.2],0
d1,1,0.056894,3.625681,[85 71] ; [74 38],[92.55223881 63.44776119] ; [66.44776119 45.55223881],0
d2,1,0.063883,3.433586,[68 87] ; [62 50],[75.46816479 79.53183521] ; [54.53183521 57.46816479],0
u1,1,0.076819,3.130945,[ 23 133] ; [26 86],[ 28.52238806 127.47761194] ; [20.47761194 91.52238806],0
n1,1,0.079275,3.07971,[13 33] ; [11 11],[16.23529412 29.76470588] ; [ 7.76470588 14.23529412],0
p5,1,0.080097,3.062926,[  6 147] ; [10 99],[  9.34351145 143.65648855] ; [  6.65648855 102.34351145],0
a7,1,0.086482,2.938664,[118  38] ; [74 38],[111.76119403  44.23880597] ; [80.23880597 31.76119403],0
d5,1,0.08885,2.895094,[120  35] ; [96 16],[125.39325843  29.60674157] ; [90.60674157 21.39325843],0
n5,1,0.096082,2.769395,[105  49] ; [86 25],[110.99622642  43.00377358] ; [80.00377358 30.99622642],0
a3,1,0.113417,2.505947,[106  50] ; [86 26],[111.76119403  44.23880597] ; [80.23880597 31.76119403],0
p2,1,0.119929,2.418245,[118  37] ; [94 18],[123.07116105  31.92883895] ; [88.92883895 23.07116105],0
s4,1,0.124618,2.358295,[ 40 115] ; [20 92],[ 34.83146067 120.16853933] ; [25.16853933 86.83146067],0
a2,1,0.126976,2.329096,[ 32 124] ; [32 80],[ 37.25373134 118.74626866] ; [26.74626866 85.25373134],0
r4,1,0.164684,1.930682,[135  21] ; [103   9],[138.53731343  17.46268657] ; [99.46268657 12.53731343],0
u2,1,0.19113,1.708884,[23 25] ; [16  9],[25.64383562 22.35616438] ; [13.35616438 11.64383562],0
u3,1,0.208481,1.581944,[28 20] ; [19  7],[30.48648649 17.51351351] ; [16.51351351  9.48648649],0
p11,1,0.208604,1.58109,[112  44] ; [88 24],[116.41791045  39.58208955] ; [83.58208955 28.41791045],0
v1,1,0.218307,1.515463,[75 77] ; [60 45],[79.84435798 72.15564202] ; [55.15564202 49.84435798],0
n6,1,0.220226,1.502901,[122  31] ; [95 16],[125.76136364  27.23863636] ; [91.23863636 19.76136364],0
p12,1,0.225705,1.467727,[  8 147] ; [ 10 102],[ 10.4494382 144.5505618] ; [  7.5505618 104.4494382],0
r3,1,0.238347,1.390345,[151   4] ; [106   6],[149.19475655   5.80524345] ; [107.80524345   4.19475655],0
n2,1,0.245201,1.35044,[38  9] ; [15  7],[36.10144928 10.89855072] ; [16.89855072  5.10144928],0
a6,1,0.269833,1.217598,[95 60] ; [76 36],[99.26966292 55.73033708] ; [71.73033708 40.26966292],0
a4,1,0.292271,1.109129,[61 95] ; [51 61],[65.19402985 90.80597015] ; [46.80597015 65.19402985],0
s3,1,0.301545,1.067347,[134  20] ; [102  10],[136.63157895  17.36842105] ; [99.36842105 12.63157895],0
p7,1,0.304792,1.053111,[75 74] ; [63 48],[79.08461538 69.91538462] ; [58.91538462 52.08461538],0
r2,1,0.389578,0.740258,[144   9] ; [108   4],[145.49433962   7.50566038] ; [106.50566038   5.49433962],0
u4,1,0.404007,0.696368,[  3 153] ; [  4 108],[  4.07462687 151.92537313] ; [  2.92537313 109.07462687],0
s7,1,0.409202,0.681118,[92 59] ; [68 35],[95.11811024 55.88188976] ; [64.88188976 38.11811024],0
b1,1,0.411219,0.675274,[ 55 101] ; [45 67],[58.20895522 97.79104478] ; [41.79104478 70.20895522],0
s5,1,0.459969,0.545969,[58 93] ; [46 61],[60.86821705 90.13178295] ; [43.13178295 63.86821705],0
d3,1,0.470169,0.521579,[100  55] ; [77 35],[102.75280899  52.24719101] ; [74.24719101 37.75280899],0
b5,1,0.531384,0.391744,[93 63] ; [71 41],[95.46268657 60.53731343] ; [68.53731343 43.46268657],0
r1,1,0.531571,0.391388,[120  34] ; [90 21],[122.03773585  31.96226415] ; [87.96226415 23.03773585],0
a1,1,0.555248,0.348,[  6 150] ; [  6 106],[  6.98507463 149.01492537] ; [  5.01492537 106.98507463],0
p9,1,0.556303,0.346146,[126  26] ; [95 16],[127.72623574  24.27376426] ; [93.27376426 17.72623574],0
b2,1,0.557867,0.34341,[27 66] ; [23 46],[28.7037037 64.2962963] ; [21.2962963 47.7037037],0
b3,1,0.557867,0.34341,[27 66] ; [23 46],[28.7037037 64.2962963] ; [21.2962963 47.7037037],0
n3,1,0.698673,0.149856,[35 13] ; [17  5],[35.65714286 12.34285714] ; [16.34285714  5.65714286],0
s1,1,0.758269,0.094713,[  7 146] ; [  6 105],[  7.53409091 145.46590909] ; [  5.46590909 105.53409091],0
b4,1,0.774559,0.082034,[92 64] ; [68 44],[93.13432836 62.86567164] ; [66.86567164 45.13432836],0
p10,1,0.898508,0.016268,[125  28] ; [90 21],[124.60227273  28.39772727] ; [90.39772727 20.60227273],0
v2,1,0.929767,0.007768,[81 66] ; [59 47],[81.34387352 65.65612648] ; [58.65612648 47.34387352],0
s6,1,0.944006,0.004933,[127  24] ; [93 18],[126.79389313  24.20610687] ; [93.20610687 17.79389313],0
v4,1,0.956657,0.002954,[145   7] ; [107   5],[145.09090909   6.90909091] ; [106.90909091   5.09090909],0
