Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,4.3e-05,16.730862,[36 32] ; [77 16],[47.72670807 20.27329193] ; [65.27329193 27.72670807],1
p9,1,0.000152,14.344553,[33 31] ; [76 19],[43.87421384 20.12578616] ; [65.12578616 29.87421384],1
p10,1,0.00028,13.200674,[30 35] ; [70 24],[40.88050314 24.11949686] ; [59.11949686 34.88050314],1
b1,1,0.00274,8.973231,[33 36] ; [24 71],[23.98170732 45.01829268] ; [33.01829268 61.98170732],0
p8,1,0.008639,6.895911,[20 48] ; [47 47],[28.12345679 39.87654321] ; [38.87654321 55.12345679],0
n6,1,0.013949,6.044541,[32 36] ; [63 32],[39.63190184 28.36809816] ; [55.36809816 39.63190184],0
p7,1,0.014276,6.003711,[27 41] ; [54 37],[34.64150943 33.35849057] ; [46.35849057 44.64150943],0
s1,1,0.053083,3.741313,[ 6 63] ; [ 2 93],[ 3.36585366 65.63414634] ; [ 4.63414634 90.36585366],0
a2,1,0.082911,3.006896,[11 58] ; [ 7 88],[ 7.57317073 61.42682927] ; [10.42682927 84.57317073],0
r4,1,0.088034,2.909956,[48 21] ; [77 18],[52.59146341 16.40853659] ; [72.40853659 22.59146341],0
b5,1,0.094976,2.787942,[46 23] ; [51 44],[40.81097561 28.18902439] ; [56.18902439 38.81097561],0
n2,1,0.107967,2.583732,[16 14] ; [22  8],[19. 11.] ; [19. 11.],0
a5,1,0.12194,2.392229,[33 36] ; [57 38],[37.86585366 31.13414634] ; [52.13414634 42.86585366],0
r1,1,0.122419,2.386096,[42 27] ; [68 26],[46.56441718 22.43558282] ; [63.43558282 30.56441718],0
p1,1,0.13656,2.2163,[ 7 61] ; [ 4 89],[ 4.64596273 63.35403727] ; [ 6.35403727 86.64596273],0
r3,1,0.140082,2.177062,[60  9] ; [89  6],[62.68902439  6.31097561] ; [86.31097561  8.68902439],0
s4,1,0.140848,2.168667,[19 50] ; [17 78],[15.14634146 53.85365854] ; [20.85365854 74.14634146],0
a8,1,0.171866,1.866587,[ 1 66] ; [ 5 81],[ 2.62745098 64.37254902] ; [ 3.37254902 82.62745098],0
