Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,155.275799,[326 170] ; [ 54 227],[242.57400257 253.42599743] ; [137.42599743 143.57400257],1
s3,1,0.0,132.121503,[346 146] ; [ 77 203],[269.58031088 222.41968912] ; [153.41968912 126.58031088],1
s8,1,0.0,97.71578,[266 232] ; [ 49 234],[200.85787452 297.14212548] ; [114.14212548 168.85787452],1
s7,1,0.0,93.726318,[280 202] ; [ 57 210],[216.86782377 265.13217623] ; [120.13217623 146.86782377],1
s5,1,0.0,74.908111,[198 288] ; [ 30 246],[145.41732283 340.58267717] ; [ 82.58267717 193.41732283],1
p9,1,0.0,32.451054,[428  65] ; [196  84],[397.97153946  95.02846054] ; [226.02846054  53.97153946],1
s4,1,0.0,28.705087,[113 380] ; [ 22 261],[ 85.76675258 407.23324742] ; [ 49.23324742 233.76675258],1
p4,1,0.0,27.85084,[303 196] ; [115 165],[267.75609756 231.24390244] ; [150.24390244 129.75609756],1
p10,1,2e-06,22.938737,[409  86] ; [190  91],[382.09407216 112.90592784] ; [216.90592784  64.09407216],1
r4,1,2e-06,22.463617,[474  26] ; [240  43],[455.93869732  44.06130268] ; [258.06130268  24.93869732],1
r3,1,1.1e-05,19.300223,[484  14] ; [253  29],[470.54615385  27.45384615] ; [266.45384615  15.54615385],1
n6,1,1.3e-05,19.073527,[428  69] ; [208  75],[405.24615385  91.75384615] ; [230.75384615  52.24615385],1
r1,1,4.1e-05,16.833291,[423  74] ; [206  76],[401.30038511  95.69961489] ; [227.69961489  54.30038511],1
v1,1,0.000159,14.26633,[271 215] ; [116 163],[245.85882353 240.14117647] ; [141.14117647 137.85882353],1
d5,1,0.000454,12.29744,[419  79] ; [208  74],[400.31538462  97.68461538] ; [226.68461538  55.31538462],1
u1,1,0.000605,11.760989,[105 395] ; [ 32 251],[ 87.48403576 412.51596424] ; [ 49.51596424 233.48403576],1
n5,1,0.000624,11.704137,[378 120] ; [181 100],[357.35815148 140.64184852] ; [201.64184852  79.35815148],1
v4,1,0.001296,10.348162,[486  14] ; [259  22],[476.95262484  23.04737516] ; [268.04737516  12.95262484],0
p12,1,0.001435,10.159702,[ 35 463] ; [  5 276],[ 25.57124519 472.42875481] ; [ 14.42875481 266.57124519],0
p6,1,0.002558,9.098347,[180 313] ; [ 72 206],[161.13618677 331.86381323] ; [ 90.86381323 187.13618677],0
a2,1,0.00262,9.055075,[138 362] ; [ 51 232],[120.68965517 379.31034483] ; [ 68.31034483 214.68965517],0
a5,1,0.002741,8.972278,[377 123] ; [185  98],[358.8761175 141.1238825] ; [203.1238825  79.8761175],0
p3,1,0.003139,8.72515,[247 253] ; [108 173],[227.27272727 272.72727273] ; [127.72727273 153.27272727],0
p2,1,0.003243,8.66551,[416  82] ; [211  71],[400.31538462  97.68461538] ; [226.68461538  55.31538462],0
d4,1,0.003809,8.372479,[418  80] ; [212  69],[402.74711168  95.25288832] ; [227.25288832  53.74711168],0
p7,1,0.003837,8.359397,[308 177] ; [148 132],[289.09803922 195.90196078] ; [166.90196078 113.09803922],0
d1,1,0.011735,6.35043,[306 194] ; [147 136],[289.27203065 210.72796935] ; [163.72796935 119.27203065],0
n2,1,0.046643,3.958229,[89 25] ; [48 26],[83.07446809 30.92553191] ; [53.92553191 20.07446809],0
d3,1,0.046965,3.946626,[354 145] ; [180 101],[341.62307692 157.37692308] ; [192.37692308  88.62307692],0
v2,1,0.047933,3.912324,[275 202] ; [137 136],[262.032 214.968] ; [149.968 123.032],0
u3,1,0.048097,3.906591,[89 51] ; [47 46],[81.7167382 58.2832618] ; [54.2832618 38.7167382],0
u4,1,0.085841,2.950697,[ 12 488] ; [  2 281],[  8.93997446 491.06002554] ; [  5.06002554 277.93997446],0
b5,1,0.097353,2.748387,[318 182] ; [163 120],[307.15197957 192.84802043] ; [173.84802043 109.15197957],0
p8,1,0.099109,2.719823,[241 249] ; [120 159],[230.0260078 259.9739922] ; [130.9739922 148.0260078],0
a8,1,0.11384,2.500091,[ 62 391] ; [ 25 234],[ 55.35252809 397.64747191] ; [ 31.64747191 227.35252809],0
u2,1,0.118778,2.43336,[81 58] ; [44 48],[75.21645022 63.78354978] ; [49.78354978 42.21645022],0
b4,1,0.124725,2.35696,[302 198] ; [155 128],[291.82630907 208.17369093] ; [165.17369093 117.82630907],0
a4,1,0.149231,2.080091,[231 266] ; [116 166],[221.38510911 275.61489089] ; [125.61489089 156.38510911],0
a7,1,0.159496,1.979001,[368 131] ; [194  87],[359.53589744 139.46410256] ; [202.46410256  78.53589744],0
n4,1,0.170959,1.874511,[376 122] ; [201  82],[367.9206146 130.0793854] ; [209.0793854  73.9206146],0
d2,1,0.180365,1.794612,[249 249] ; [126 154],[240.03856041 257.96143959] ; [134.96143959 145.03856041],0
a3,1,0.209986,1.571524,[358 140] ; [190  91],[350.32605905 147.67394095] ; [197.67394095  83.32605905],0
v3,1,0.318124,0.996642,[182 299] ; [ 93 179],[175.66401062 305.33598938] ; [ 99.33598938 172.66401062],0
p11,1,0.332434,0.939394,[383 117] ; [208  75],[377.39463602 122.60536398] ; [213.60536398  69.39463602],0
p1,1,0.34661,0.885829,[ 30 466] ; [ 22 260],[ 33.15167095 462.84832905] ; [ 18.84832905 263.15167095],0
n3,1,0.428685,0.626383,[83 30] ; [49 23],[80.62702703 32.37297297] ; [51.37297297 20.62702703],0
b3,1,0.473156,0.514596,[103 189] ; [ 63 100],[106.53186813 185.46813187] ; [ 59.46813187 103.53186813],0
b2,1,0.473156,0.514596,[103 189] ; [ 63 100],[106.53186813 185.46813187] ; [ 59.46813187 103.53186813],0
b1,1,0.565669,0.329983,[184 316] ; [110 173],[187.7394636 312.2605364] ; [106.2605364 176.7394636],0
a1,1,0.589974,0.290385,[ 19 481] ; [ 13 270],[ 20.43422733 479.56577267] ; [ 11.56577267 271.43422733],0
n1,1,0.64566,0.211416,[45 69] ; [26 46],[43.51612903 70.48387097] ; [27.48387097 44.51612903],0
a6,1,0.878907,0.023212,[344 154] ; [194  89],[343.0524968 154.9475032] ; [194.9475032  88.0524968],0
