Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6.5e-05,15.961723,[61 23] ; [248 257],[44.06791171 39.93208829] ; [264.93208829 240.06791171],1
s3,1,0.000199,13.836736,[65 19] ; [279 221],[49.47945205 34.52054795] ; [294.52054795 205.47945205],1
s5,1,0.000241,13.480136,[42 36] ; [160 333],[27.59369527 50.40630473] ; [174.40630473 318.59369527],1
s6,1,0.000869,11.087717,[69 12] ; [334 166],[56.18416523 24.81583477] ; [346.81583477 153.18416523],1
v2,1,0.004597,8.031461,[38 47] ; [300 191],[49.87847222 35.12152778] ; [288.12152778 202.87847222],0
b3,1,0.005491,7.710068,[ 9 36] ; [137 193],[17.52 27.48] ; [128.48 201.52],0
b2,1,0.005491,7.710068,[ 9 36] ; [137 193],[17.52 27.48] ; [128.48 201.52],0
a8,1,0.021365,5.296761,[ 6 72] ; [ 83 373],[13. 65.] ; [ 76. 380.],0
s7,1,0.022902,5.175961,[55 28] ; [254 227],[45.47340426 37.52659574] ; [263.52659574 217.47340426],0
v3,1,0.05103,3.807289,[28 56] ; [221 273],[36.18685121 47.81314879] ; [212.81314879 281.18685121],0
r3,1,0.055594,3.664178,[78  6] ; [491  15],[81.01016949  2.98983051] ; [487.98983051  18.01016949],0
n1,1,0.117503,2.450291,[ 3 11] ; [40 52],[5.67924528 8.32075472] ; [37.32075472 54.67924528],0
d4,1,0.14418,2.132767,[66 19] ; [427  81],[70.66610455 14.33389545] ; [422.33389545  85.66610455],0
r2,1,0.14874,2.085122,[77  7] ; [479  23],[79.6996587  4.3003413] ; [476.3003413  25.6996587],0
p3,1,0.16282,1.947837,[53 32] ; [276 233],[47.07912458 37.92087542] ; [281.92087542 227.07912458],0
p4,1,0.177438,1.818954,[63 22] ; [339 169],[57.6222597 27.3777403] ; [344.3777403 163.6222597],0
v4,1,0.184877,1.757974,[83  1] ; [485  21],[80.86779661  3.13220339] ; [487.13220339  18.86779661],0
p6,1,0.188491,1.72937,[41 43] ; [207 296],[35.48892675 48.51107325] ; [212.51107325 290.48892675],0
s8,1,0.18984,1.718862,[46 39] ; [235 271],[40.41455161 44.58544839] ; [240.58544839 265.41455161],0
p8,1,0.21325,1.549221,[54 29] ; [289 211],[48.83190395 34.16809605] ; [294.16809605 205.83190395],0
n5,1,0.213488,1.547616,[77  8] ; [433  73],[73.35025381 11.64974619] ; [436.64974619  69.35025381],0
u1,1,0.268863,1.222538,[20 65] ; [ 94 416],[16.28571429 68.71428571] ; [ 97.71428571 412.28571429],0
n2,1,0.286739,1.134868,[12  2] ; [68 26],[10.37037037  3.62962963] ; [69.62962963 24.37037037],0
a7,1,0.289862,1.120262,[57 28] ; [369 139],[61.0623946 23.9376054] ; [364.9376054 143.0623946],0
n3,1,0.321016,0.984802,[12  2] ; [69 25],[10.5  3.5] ; [70.5 23.5],0
d3,1,0.325993,0.964749,[63 22] ; [351 159],[59.14285714 25.85714286] ; [354.85714286 155.14285714],0
s1,1,0.344989,0.891803,[ 4 81] ; [ 14 487],[ 2.6109215 82.3890785] ; [ 15.3890785 485.6109215],0
p1,1,0.361377,0.833103,[ 6 79] ; [ 52 456],[ 8.31365936 76.68634064] ; [ 49.68634064 458.31365936],0
v1,1,0.380496,0.7691,[46 39] ; [293 202],[49.68103448 35.31896552] ; [289.31896552 205.68103448],0
d1,1,0.470797,0.520105,[55 30] ; [309 201],[52. 33.] ; [312. 198.],0
u2,1,0.484194,0.489402,[10 11] ; [72 57],[11.48  9.52] ; [70.52 58.48],0
p7,1,0.489282,0.478105,[61 23] ; [345 156],[58.2974359 25.7025641] ; [347.7025641 153.2974359],0
p12,1,0.502466,0.449724,[ 6 79] ; [ 47 458],[ 7.63559322 77.36440678] ; [ 45.36440678 459.63559322],0
d5,1,0.519891,0.41411,[70 15] ; [433  76],[71.97811448 13.02188552] ; [431.02188552  77.97811448],0
a5,1,0.545696,0.365084,[64 21] ; [399 111],[66.14285714 18.85714286] ; [396.85714286 113.14285714],0
u4,1,0.55165,0.354369,[ 1 84] ; [ 11 499],[ 1.71428571 83.28571429] ; [ 10.28571429 499.71428571],0
p11,1,0.55908,0.341299,[69 16] ; [427  83],[70.85714286 14.14285714] ; [425.14285714  84.85714286],0
a2,1,0.565695,0.32994,[24 61] ; [129 381],[21.85714286 63.14285714] ; [131.14285714 378.85714286],0
a1,1,0.629466,0.232786,[ 3 82] ; [ 24 486],[ 3.85714286 81.14285714] ; [ 23.14285714 486.85714286],0
a4,1,0.638187,0.221122,[43 42] ; [243 265],[40.99494098 44.00505902] ; [245.00505902 262.99494098],0
r4,1,0.669981,0.181624,[77  8] ; [469  41],[78.  7.] ; [468.  42.],0
d2,1,0.688615,0.160588,[46 39] ; [263 245],[44.29173693 40.70826307] ; [264.70826307 243.29173693],0
r1,1,0.742303,0.108112,[69 16] ; [419  88],[70.06756757 14.93243243] ; [417.93243243  89.06756757],0
b1,1,0.756291,0.09632,[31 54] ; [195 315],[32.28571429 52.71428571] ; [193.71428571 316.28571429],0
b5,1,0.758152,0.094808,[50 35] ; [309 201],[51.28571429 33.71428571] ; [307.71428571 202.28571429],0
n6,1,0.759572,0.093662,[75 10] ; [453  54],[75.81081081  9.18918919] ; [452.18918919  54.81081081],0
b4,1,0.865144,0.028842,[49 36] ; [299 211],[49.71428571 35.28571429] ; [298.28571429 211.71428571],0
a3,1,0.892597,0.01823,[64 21] ; [379 129],[63.49915683 21.50084317] ; [379.50084317 128.49915683],0
u3,1,0.900577,0.015608,[11 10] ; [70 60],[11.26490066  9.73509934] ; [69.73509934 60.26490066],0
p5,1,0.933387,0.006986,[12 73] ; [ 70 438],[11.75379427 73.24620573] ; [ 70.24620573 437.75379427],0
p10,1,0.967304,0.00168,[73 12] ; [432  72],[72.87775891 12.12224109] ; [432.12224109  71.87775891],0
a6,1,0.990877,0.000131,[58 27] ; [347 162],[57.95454545 27.04545455] ; [347.04545455 161.95454545],0
p9,1,0.997525,1e-05,[75 10] ; [443  59],[75.00851789  9.99148211] ; [442.99148211  59.00851789],0
